date,Fastenal,isPartial
2013-02-19,63,False
2013-02-20,71,False
2013-02-21,73,False
2013-02-22,65,False
2013-02-23,28,False
2013-02-24,34,False
2013-02-25,74,False
2013-02-26,67,False
2013-02-27,76,False
2013-02-28,87,False
2013-03-01,78,False
2013-03-02,26,False
2013-03-03,20,False
2013-03-04,82,False
2013-03-05,86,False
2013-03-06,71,False
2013-03-07,83,False
2013-03-08,59,False
2013-03-09,28,False
2013-03-10,13,False
2013-03-11,79,False
2013-03-12,90,False
2013-03-13,63,False
2013-03-14,86,False
2013-03-15,59,False
2013-03-16,35,False
2013-03-17,23,False
2013-03-18,65,False
2013-03-19,67,False
2013-03-20,65,False
2013-03-21,92,False
2013-03-22,82,False
2013-03-23,35,False
2013-03-24,14,False
2013-03-25,67,False
2013-03-26,84,False
2013-03-27,83,False
2013-03-28,86,False
2013-03-29,62,False
2013-03-30,33,False
2013-03-31,19,False
2013-04-01,69,False
2013-04-02,71,False
2013-04-03,84,False
2013-04-04,75,False
2013-04-05,64,False
2013-04-06,32,False
2013-04-07,19,False
2013-04-08,64,False
2013-04-09,93,False
2013-04-10,92,False
2013-04-11,79,False
2013-04-12,66,False
2013-04-13,34,False
2013-04-14,22,False
2013-04-15,81,False
2013-04-16,63,False
2013-04-17,89,False
2013-04-18,89,False
2013-04-19,69,False
2013-04-20,22,False
2013-04-21,18,False
2013-04-22,77,False
2013-04-23,61,False
2013-04-24,92,False
2013-04-25,82,False
2013-04-26,67,False
2013-04-27,28,False
2013-04-28,11,False
2013-04-29,90,False
2013-04-30,93,False
2013-05-01,90,False
2013-05-02,60,False
2013-05-03,61,False
2013-05-04,26,False
2013-05-05,22,False
2013-05-06,67,False
2013-05-07,82,False
2013-05-08,84,False
2013-05-09,78,False
2013-05-10,72,False
2013-05-11,39,False
2013-05-12,12,False
2013-05-13,92,False
2013-05-14,71,False
2013-05-15,87,False
2013-05-16,75,False
2013-05-17,70,False
2013-05-18,25,False
2013-05-19,27,False
2013-05-20,78,False
2013-05-21,57,False
2013-05-22,71,False
2013-05-23,65,False
2013-05-24,66,False
2013-05-25,31,False
2013-05-26,17,False
2013-05-27,32,False
2013-05-28,73,False
2013-05-29,78,False
2013-05-30,100,False
2013-05-31,70,False
2013-06-01,41,False
2013-06-02,17,False
2013-06-03,66,False
2013-06-04,98,False
2013-06-05,88,False
2013-06-06,68,False
2013-06-07,74,False
2013-06-08,31,False
2013-06-09,24,False
2013-06-10,87,False
