date,Fastenal,isPartial
2012-06-04,68,False
2012-06-05,85,False
2012-06-06,76,False
2012-06-07,86,False
2012-06-08,60,False
2012-06-09,17,False
2012-06-10,17,False
2012-06-11,83,False
2012-06-12,70,False
2012-06-13,89,False
2012-06-14,79,False
2012-06-15,61,False
2012-06-16,16,False
2012-06-17,12,False
2012-06-18,46,False
2012-06-19,87,False
2012-06-20,66,False
2012-06-21,58,False
2012-06-22,68,False
2012-06-23,20,False
2012-06-24,16,False
2012-06-25,63,False
2012-06-26,79,False
2012-06-27,67,False
2012-06-28,88,False
2012-06-29,57,False
2012-06-30,23,False
2012-07-01,9,False
2012-07-02,62,False
2012-07-03,56,False
2012-07-04,31,False
2012-07-05,67,False
2012-07-06,69,False
2012-07-07,26,False
2012-07-08,11,False
2012-07-09,82,False
2012-07-10,69,False
2012-07-11,72,False
2012-07-12,72,False
2012-07-13,65,False
2012-07-14,23,False
2012-07-15,15,False
2012-07-16,62,False
2012-07-17,74,False
2012-07-18,66,False
2012-07-19,82,False
2012-07-20,62,False
2012-07-21,22,False
2012-07-22,14,False
2012-07-23,72,False
2012-07-24,76,False
2012-07-25,80,False
2012-07-26,64,False
2012-07-27,66,False
2012-07-28,21,False
2012-07-29,23,False
2012-07-30,72,False
2012-07-31,79,False
2012-08-01,67,False
2012-08-02,60,False
2012-08-03,67,False
2012-08-04,24,False
2012-08-05,19,False
2012-08-06,54,False
2012-08-07,76,False
2012-08-08,62,False
2012-08-09,72,False
2012-08-10,58,False
2012-08-11,23,False
2012-08-12,18,False
2012-08-13,82,False
2012-08-14,85,False
2012-08-15,87,False
2012-08-16,69,False
2012-08-17,66,False
2012-08-18,15,False
2012-08-19,12,False
2012-08-20,79,False
2012-08-21,94,False
2012-08-22,77,False
2012-08-23,68,False
2012-08-24,59,False
2012-08-25,29,False
2012-08-26,16,False
2012-08-27,76,False
2012-08-28,66,False
2012-08-29,70,False
2012-08-30,62,False
2012-08-31,50,False
2012-09-01,18,False
2012-09-02,17,False
2012-09-03,19,False
2012-09-04,73,False
2012-09-05,71,False
2012-09-06,60,False
2012-09-07,53,False
2012-09-08,28,False
2012-09-09,11,False
2012-09-10,69,False
2012-09-11,64,False
2012-09-12,79,False
2012-09-13,68,False
2012-09-14,52,False
