date,Fastenal,isPartial
2014-07-24,95,False
2014-07-25,81,False
2014-07-26,22,False
2014-07-27,13,False
2014-07-28,88,False
2014-07-29,93,False
2014-07-30,85,False
2014-07-31,81,False
2014-08-01,68,False
2014-08-02,31,False
2014-08-03,22,False
2014-08-04,82,False
2014-08-05,74,False
2014-08-06,77,False
2014-08-07,69,False
2014-08-08,73,False
2014-08-09,34,False
2014-08-10,21,False
2014-08-11,81,False
2014-08-12,83,False
2014-08-13,87,False
2014-08-14,92,False
2014-08-15,66,False
2014-08-16,33,False
2014-08-17,18,False
2014-08-18,85,False
2014-08-19,100,False
2014-08-20,94,False
2014-08-21,78,False
2014-08-22,94,False
2014-08-23,32,False
2014-08-24,14,False
2014-08-25,85,False
2014-08-26,73,False
2014-08-27,77,False
2014-08-28,79,False
2014-08-29,75,False
2014-08-30,20,False
2014-08-31,16,False
2014-09-01,24,False
2014-09-02,72,False
2014-09-03,71,False
2014-09-04,82,False
2014-09-05,65,False
2014-09-06,34,False
2014-09-07,14,False
2014-09-08,73,False
2014-09-09,95,False
2014-09-10,84,False
2014-09-11,78,False
2014-09-12,73,False
2014-09-13,30,False
2014-09-14,17,False
2014-09-15,75,False
2014-09-16,69,False
2014-09-17,69,False
2014-09-18,81,False
2014-09-19,65,False
2014-09-20,24,False
2014-09-21,19,False
2014-09-22,61,False
2014-09-23,80,False
2014-09-24,92,False
2014-09-25,67,False
2014-09-26,69,False
2014-09-27,22,False
2014-09-28,23,False
2014-09-29,66,False
2014-09-30,90,False
2014-10-01,80,False
2014-10-02,76,False
2014-10-03,68,False
2014-10-04,30,False
2014-10-05,6,False
2014-10-06,80,False
2014-10-07,89,False
2014-10-08,81,False
2014-10-09,75,False
2014-10-10,73,False
2014-10-11,27,False
2014-10-12,9,False
2014-10-13,55,False
2014-10-14,77,False
2014-10-15,83,False
2014-10-16,71,False
2014-10-17,75,False
2014-10-18,35,False
2014-10-19,11,False
2014-10-20,60,False
2014-10-21,89,False
2014-10-22,68,False
2014-10-23,81,False
2014-10-24,73,False
2014-10-25,28,False
2014-10-26,10,False
2014-10-27,64,False
2014-10-28,92,False
2014-10-29,72,False
2014-10-30,72,False
2014-10-31,71,False
2014-11-01,26,False
2014-11-02,12,False
2014-11-03,68,False
2014-11-04,59,False
2014-11-05,82,False
2014-11-06,77,False
2014-11-07,73,False
2014-11-08,22,False
2014-11-09,8,False
2014-11-10,76,False
2014-11-11,60,False
2014-11-12,82,False
2014-11-13,62,False
2014-11-14,56,False
2014-11-15,21,False
2014-11-16,17,False
2014-11-17,70,False
2014-11-18,76,False
2014-11-19,72,False
2014-11-20,75,False
2014-11-21,80,False
2014-11-22,28,False
2014-11-23,18,False
2014-11-24,71,False
2014-11-25,68,False
2014-11-26,52,False
2014-11-27,9,False
2014-11-28,24,False
2014-11-29,16,False
2014-11-30,15,False
2014-12-01,74,False
2014-12-02,71,False
2014-12-03,69,False
2014-12-04,65,False
2014-12-05,64,False
2014-12-06,30,False
2014-12-07,24,False
2014-12-08,83,False
2014-12-09,78,False
2014-12-10,77,False
2014-12-11,70,False
2014-12-12,73,False
2014-12-13,29,False
2014-12-14,18,False
2014-12-15,61,False
2014-12-16,75,False
2014-12-17,73,False
2014-12-18,73,False
2014-12-19,64,False
2014-12-20,17,False
2014-12-21,19,False
2014-12-22,65,False
2014-12-23,60,False
2014-12-24,30,False
2014-12-25,7,False
2014-12-26,38,False
2014-12-27,17,False
2014-12-28,10,False
2014-12-29,64,False
2014-12-30,69,False
2014-12-31,53,False
2015-01-01,15,False
2015-01-02,45,False
2015-01-03,22,False
2015-01-04,14,False
2015-01-05,66,False
2015-01-06,70,False
2015-01-07,69,False
2015-01-08,77,False
2015-01-09,63,False
2015-01-10,19,False
2015-01-11,14,False
2015-01-12,64,False
2015-01-13,84,False
2015-01-14,63,False
2015-01-15,77,False
2015-01-16,63,False
2015-01-17,36,False
2015-01-18,15,False
2015-01-19,64,False
2015-01-20,74,False
2015-01-21,75,False
2015-01-22,77,False
2015-01-23,68,False
2015-01-24,35,False
2015-01-25,21,False
2015-01-26,70,False
2015-01-27,70,False
2015-01-28,64,False
2015-01-29,83,False
2015-01-30,75,False
2015-01-31,31,False
2015-02-01,20,False
2015-02-02,58,False
2015-02-03,91,False
2015-02-04,88,False
2015-02-05,77,False
2015-02-06,66,False
2015-02-07,33,False
2015-02-08,18,False
2015-02-09,72,False
2015-02-10,82,False
2015-02-11,89,False
2015-02-12,74,False
2015-02-13,73,False
2015-02-14,20,False
2015-02-15,19,False
2015-02-16,42,False
2015-02-17,72,False
2015-02-18,73,False
2015-02-19,75,False
2015-02-20,73,False
2015-02-21,24,False
2015-02-22,22,False
2015-02-23,61,False
2015-02-24,87,False
2015-02-25,88,False
2015-02-26,79,False
2015-02-27,57,False
2015-02-28,25,False
2015-03-01,14,False
2015-03-02,65,False
2015-03-03,72,False
2015-03-04,71,False
2015-03-05,64,False
2015-03-06,64,False
2015-03-07,34,False
2015-03-08,16,False
2015-03-09,85,False
2015-03-10,94,False
2015-03-11,74,False
2015-03-12,67,False
2015-03-13,75,False
2015-03-14,21,False
2015-03-15,30,False
2015-03-16,77,False
2015-03-17,87,False
2015-03-18,75,False
2015-03-19,82,False
2015-03-20,69,False
2015-03-21,36,False
2015-03-22,18,False
2015-03-23,84,False
2015-03-24,69,False
2015-03-25,61,False
2015-03-26,97,False
2015-03-27,69,False
2015-03-28,34,False
2015-03-29,13,False
2015-03-30,92,False
2015-03-31,81,False
2015-04-01,65,False
2015-04-02,87,False
2015-04-03,89,False
2015-04-04,30,False
2015-04-05,9,False
2015-04-06,89,False
2015-04-07,64,False
2015-04-08,85,False
2015-04-09,74,False
2015-04-10,79,False
