date,Fastenal,isPartial
2014-03-16,25,False
2014-03-17,71,False
2014-03-18,71,False
2014-03-19,88,False
2014-03-20,72,False
2014-03-21,76,False
2014-03-22,29,False
2014-03-23,17,False
2014-03-24,59,False
2014-03-25,66,False
2014-03-26,80,False
2014-03-27,95,False
2014-03-28,79,False
2014-03-29,40,False
2014-03-30,31,False
2014-03-31,65,False
2014-04-01,91,False
2014-04-02,77,False
2014-04-03,74,False
2014-04-04,75,False
2014-04-05,31,False
2014-04-06,18,False
2014-04-07,98,False
2014-04-08,83,False
2014-04-09,76,False
2014-04-10,90,False
2014-04-11,77,False
2014-04-12,30,False
2014-04-13,25,False
2014-04-14,68,False
2014-04-15,80,False
2014-04-16,77,False
2014-04-17,66,False
2014-04-18,74,False
2014-04-19,40,False
2014-04-20,15,False
2014-04-21,75,False
2014-04-22,70,False
2014-04-23,78,False
2014-04-24,83,False
2014-04-25,83,False
2014-04-26,24,False
2014-04-27,20,False
2014-04-28,78,False
2014-04-29,75,False
2014-04-30,77,False
2014-05-01,90,False
2014-05-02,79,False
2014-05-03,25,False
2014-05-04,20,False
2014-05-05,72,False
2014-05-06,72,False
2014-05-07,83,False
2014-05-08,79,False
2014-05-09,67,False
2014-05-10,32,False
2014-05-11,20,False
2014-05-12,86,False
2014-05-13,83,False
2014-05-14,84,False
2014-05-15,78,False
2014-05-16,73,False
2014-05-17,23,False
2014-05-18,17,False
2014-05-19,70,False
2014-05-20,87,False
2014-05-21,64,False
2014-05-22,76,False
2014-05-23,65,False
2014-05-24,26,False
2014-05-25,17,False
2014-05-26,28,False
2014-05-27,81,False
2014-05-28,95,False
2014-05-29,87,False
2014-05-30,78,False
2014-05-31,41,False
2014-06-01,21,False
2014-06-02,66,False
2014-06-03,89,False
2014-06-04,69,False
2014-06-05,81,False
2014-06-06,79,False
2014-06-07,25,False
2014-06-08,17,False
2014-06-09,77,False
2014-06-10,79,False
2014-06-11,77,False
2014-06-12,82,False
2014-06-13,92,False
2014-06-14,21,False
2014-06-15,17,False
2014-06-16,81,False
2014-06-17,66,False
2014-06-18,92,False
2014-06-19,71,False
2014-06-20,79,False
2014-06-21,30,False
2014-06-22,30,False
2014-06-23,86,False
2014-06-24,91,False
2014-06-25,92,False
2014-06-26,74,False
2014-06-27,71,False
2014-06-28,29,False
2014-06-29,16,False
2014-06-30,77,False
2014-07-01,84,False
2014-07-02,83,False
2014-07-03,62,False
2014-07-04,28,False
2014-07-05,19,False
2014-07-06,10,False
2014-07-07,77,False
2014-07-08,83,False
2014-07-09,86,False
2014-07-10,91,False
2014-07-11,78,False
2014-07-12,31,False
2014-07-13,10,False
2014-07-14,81,False
2014-07-15,86,False
2014-07-16,84,False
2014-07-17,75,False
2014-07-18,88,False
2014-07-19,24,False
2014-07-20,18,False
2014-07-21,86,False
2014-07-22,100,False
2014-07-23,100,False
2014-07-24,79,False
2014-07-25,80,False
2014-07-26,45,False
2014-07-27,24,False
2014-07-28,90,False
2014-07-29,93,False
2014-07-30,86,False
2014-07-31,95,False
2014-08-01,74,False
2014-08-02,30,False
2014-08-03,17,False
2014-08-04,89,False
2014-08-05,93,False
2014-08-06,83,False
2014-08-07,74,False
2014-08-08,71,False
2014-08-09,36,False
2014-08-10,17,False
2014-08-11,84,False
2014-08-12,80,False
2014-08-13,75,False
2014-08-14,93,False
2014-08-15,86,False
2014-08-16,34,False
2014-08-17,22,False
2014-08-18,80,False
2014-08-19,82,False
2014-08-20,94,False
2014-08-21,73,False
2014-08-22,78,False
2014-08-23,37,False
2014-08-24,15,False
2014-08-25,88,False
2014-08-26,76,False
2014-08-27,83,False
2014-08-28,80,False
2014-08-29,55,False
2014-08-30,23,False
2014-08-31,13,False
2014-09-01,18,False
2014-09-02,78,False
2014-09-03,94,False
2014-09-04,79,False
2014-09-05,92,False
2014-09-06,26,False
2014-09-07,11,False
2014-09-08,68,False
2014-09-09,86,False
2014-09-10,91,False
2014-09-11,77,False
2014-09-12,75,False
2014-09-13,39,False
2014-09-14,17,False
2014-09-15,92,False
2014-09-16,82,False
2014-09-17,91,False
2014-09-18,66,False
2014-09-19,77,False
2014-09-20,33,False
2014-09-21,18,False
2014-09-22,67,False
2014-09-23,89,False
2014-09-24,83,False
2014-09-25,84,False
2014-09-26,69,False
2014-09-27,22,False
2014-09-28,14,False
2014-09-29,79,False
2014-09-30,91,False
2014-10-01,78,False
2014-10-02,80,False
2014-10-03,74,False
2014-10-04,33,False
2014-10-05,15,False
2014-10-06,75,False
2014-10-07,68,False
2014-10-08,75,False
2014-10-09,89,False
2014-10-10,70,False
2014-10-11,26,False
2014-10-12,13,False
2014-10-13,73,False
2014-10-14,64,False
2014-10-15,77,False
2014-10-16,58,False
2014-10-17,70,False
2014-10-18,20,False
2014-10-19,15,False
2014-10-20,90,False
2014-10-21,73,False
2014-10-22,82,False
2014-10-23,90,False
2014-10-24,73,False
2014-10-25,19,False
2014-10-26,19,False
2014-10-27,80,False
2014-10-28,86,False
2014-10-29,78,False
2014-10-30,70,False
2014-10-31,70,False
2014-11-01,26,False
2014-11-02,21,False
2014-11-03,80,False
2014-11-04,87,False
2014-11-05,74,False
2014-11-06,86,False
2014-11-07,81,False
2014-11-08,27,False
2014-11-09,14,False
2014-11-10,84,False
2014-11-11,59,False
2014-11-12,81,False
2014-11-13,82,False
2014-11-14,77,False
2014-11-15,30,False
2014-11-16,14,False
2014-11-17,82,False
2014-11-18,68,False
2014-11-19,88,False
2014-11-20,74,False
2014-11-21,77,False
2014-11-22,26,False
2014-11-23,24,False
2014-11-24,83,False
2014-11-25,70,False
2014-11-26,54,False
2014-11-27,14,False
2014-11-28,36,False
2014-11-29,15,False
2014-11-30,15,False
2014-12-01,59,False
