date,Fastenal,isPartial
2011-06-15,54,False
2011-06-16,54,False
2011-06-17,62,False
2011-06-18,24,False
2011-06-19,5,False
2011-06-20,77,False
2011-06-21,69,False
2011-06-22,74,False
2011-06-23,68,False
2011-06-24,66,False
2011-06-25,16,False
2011-06-26,30,False
2011-06-27,65,False
2011-06-28,76,False
2011-06-29,70,False
2011-06-30,47,False
2011-07-01,39,False
2011-07-02,16,False
2011-07-03,11,False
2011-07-04,16,False
2011-07-05,72,False
2011-07-06,55,False
2011-07-07,71,False
2011-07-08,54,False
2011-07-09,25,False
2011-07-10,24,False
2011-07-11,75,False
2011-07-12,100,False
2011-07-13,86,False
2011-07-14,66,False
2011-07-15,70,False
2011-07-16,32,False
2011-07-17,19,False
2011-07-18,61,False
2011-07-19,91,False
2011-07-20,70,False
2011-07-21,61,False
2011-07-22,45,False
2011-07-23,16,False
2011-07-24,16,False
2011-07-25,54,False
2011-07-26,70,False
2011-07-27,69,False
2011-07-28,47,False
2011-07-29,55,False
2011-07-30,23,False
2011-07-31,19,False
2011-08-01,43,False
2011-08-02,76,False
2011-08-03,68,False
2011-08-04,64,False
2011-08-05,59,False
2011-08-06,28,False
2011-08-07,19,False
2011-08-08,60,False
2011-08-09,85,False
2011-08-10,81,False
2011-08-11,59,False
2011-08-12,68,False
2011-08-13,22,False
2011-08-14,22,False
2011-08-15,69,False
2011-08-16,81,False
2011-08-17,88,False
2011-08-18,75,False
2011-08-19,79,False
2011-08-20,31,False
2011-08-21,18,False
2011-08-22,99,False
2011-08-23,73,False
2011-08-24,62,False
2011-08-25,69,False
2011-08-26,83,False
2011-08-27,31,False
2011-08-28,11,False
2011-08-29,56,False
2011-08-30,78,False
2011-08-31,88,False
2011-09-01,68,False
2011-09-02,53,False
2011-09-03,30,False
2011-09-04,21,False
2011-09-05,22,False
2011-09-06,74,False
2011-09-07,73,False
2011-09-08,81,False
2011-09-09,58,False
2011-09-10,32,False
2011-09-11,15,False
2011-09-12,68,False
2011-09-13,68,False
2011-09-14,87,False
2011-09-15,76,False
2011-09-16,77,False
2011-09-17,25,False
2011-09-18,23,False
