date,Fastenal,isPartial
2010-08-24,59,False
2010-08-25,58,False
2010-08-26,64,False
2010-08-27,43,False
2010-08-28,15,False
2010-08-29,17,False
2010-08-30,55,False
2010-08-31,55,False
2010-09-01,57,False
2010-09-02,46,False
2010-09-03,63,False
2010-09-04,17,False
2010-09-05,20,False
2010-09-06,21,False
2010-09-07,57,False
2010-09-08,55,False
2010-09-09,76,False
2010-09-10,55,False
2010-09-11,43,False
2010-09-12,23,False
2010-09-13,55,False
2010-09-14,63,False
2010-09-15,61,False
2010-09-16,64,False
2010-09-17,55,False
2010-09-18,30,False
2010-09-19,15,False
2010-09-20,65,False
2010-09-21,78,False
2010-09-22,83,False
2010-09-23,61,False
2010-09-24,60,False
2010-09-25,25,False
2010-09-26,24,False
2010-09-27,46,False
2010-09-28,69,False
2010-09-29,81,False
2010-09-30,67,False
2010-10-01,60,False
2010-10-02,27,False
2010-10-03,24,False
2010-10-04,54,False
2010-10-05,64,False
2010-10-06,59,False
2010-10-07,75,False
2010-10-08,76,False
2010-10-09,19,False
2010-10-10,12,False
2010-10-11,56,False
2010-10-12,48,False
2010-10-13,67,False
2010-10-14,56,False
2010-10-15,60,False
2010-10-16,28,False
2010-10-17,14,False
2010-10-18,55,False
2010-10-19,45,False
2010-10-20,59,False
2010-10-21,59,False
2010-10-22,63,False
2010-10-23,24,False
2010-10-24,23,False
2010-10-25,53,False
2010-10-26,80,False
2010-10-27,67,False
2010-10-28,73,False
2010-10-29,54,False
2010-10-30,20,False
2010-10-31,14,False
2010-11-01,81,False
2010-11-02,63,False
2010-11-03,67,False
2010-11-04,65,False
2010-11-05,65,False
2010-11-06,14,False
2010-11-07,17,False
2010-11-08,63,False
2010-11-09,81,False
2010-11-10,56,False
2010-11-11,75,False
2010-11-12,74,False
2010-11-13,39,False
2010-11-14,19,False
2010-11-15,53,False
2010-11-16,72,False
2010-11-17,73,False
2010-11-18,55,False
2010-11-19,69,False
2010-11-20,29,False
2010-11-21,27,False
2010-11-22,47,False
2010-11-23,68,False
2010-11-24,47,False
2010-11-25,25,False
2010-11-26,34,False
2010-11-27,22,False
2010-11-28,21,False
2010-11-29,67,False
2010-11-30,54,False
2010-12-01,57,False
2010-12-02,56,False
2010-12-03,68,False
2010-12-04,25,False
2010-12-05,15,False
2010-12-06,43,False
2010-12-07,47,False
2010-12-08,46,False
2010-12-09,56,False
2010-12-10,55,False
2010-12-11,33,False
2010-12-12,29,False
2010-12-13,55,False
2010-12-14,62,False
2010-12-15,61,False
2010-12-16,51,False
2010-12-17,45,False
2010-12-18,32,False
2010-12-19,26,False
2010-12-20,54,False
2010-12-21,91,False
2010-12-22,48,False
2010-12-23,44,False
2010-12-24,25,False
2010-12-25,17,False
2010-12-26,26,False
2010-12-27,62,False
2010-12-28,58,False
2010-12-29,47,False
2010-12-30,51,False
2010-12-31,33,False
2011-01-01,27,False
2011-01-02,20,False
2011-01-03,49,False
2011-01-04,89,False
2011-01-05,55,False
2011-01-06,70,False
2011-01-07,58,False
2011-01-08,28,False
2011-01-09,20,False
2011-01-10,66,False
2011-01-11,49,False
2011-01-12,62,False
2011-01-13,77,False
2011-01-14,65,False
2011-01-15,38,False
2011-01-16,27,False
2011-01-17,49,False
2011-01-18,61,False
2011-01-19,66,False
2011-01-20,65,False
2011-01-21,75,False
2011-01-22,23,False
2011-01-23,25,False
2011-01-24,61,False
2011-01-25,70,False
2011-01-26,59,False
2011-01-27,53,False
2011-01-28,57,False
2011-01-29,19,False
2011-01-30,22,False
2011-01-31,68,False
2011-02-01,60,False
2011-02-02,59,False
2011-02-03,67,False
2011-02-04,72,False
2011-02-05,29,False
2011-02-06,22,False
2011-02-07,66,False
2011-02-08,70,False
2011-02-09,46,False
2011-02-10,55,False
2011-02-11,70,False
2011-02-12,21,False
2011-02-13,17,False
2011-02-14,65,False
2011-02-15,60,False
2011-02-16,67,False
2011-02-17,67,False
2011-02-18,47,False
2011-02-19,12,False
2011-02-20,12,False
2011-02-21,42,False
2011-02-22,68,False
2011-02-23,63,False
2011-02-24,73,False
2011-02-25,63,False
2011-02-26,33,False
2011-02-27,9,False
2011-02-28,48,False
2011-03-01,64,False
2011-03-02,77,False
2011-03-03,74,False
2011-03-04,52,False
2011-03-05,32,False
2011-03-06,14,False
2011-03-07,74,False
2011-03-08,72,False
2011-03-09,94,False
2011-03-10,68,False
2011-03-11,49,False
2011-03-12,21,False
2011-03-13,21,False
2011-03-14,64,False
2011-03-15,67,False
2011-03-16,75,False
2011-03-17,67,False
2011-03-18,50,False
2011-03-19,28,False
2011-03-20,19,False
2011-03-21,71,False
2011-03-22,47,False
2011-03-23,70,False
2011-03-24,72,False
2011-03-25,69,False
2011-03-26,14,False
2011-03-27,10,False
2011-03-28,75,False
2011-03-29,54,False
2011-03-30,70,False
2011-03-31,65,False
2011-04-01,72,False
2011-04-02,27,False
2011-04-03,21,False
2011-04-04,55,False
2011-04-05,72,False
2011-04-06,71,False
2011-04-07,60,False
2011-04-08,79,False
2011-04-09,16,False
2011-04-10,9,False
2011-04-11,61,False
2011-04-12,85,False
2011-04-13,60,False
2011-04-14,79,False
2011-04-15,72,False
2011-04-16,31,False
2011-04-17,12,False
2011-04-18,51,False
2011-04-19,87,False
2011-04-20,73,False
2011-04-21,68,False
2011-04-22,46,False
2011-04-23,19,False
2011-04-24,17,False
2011-04-25,100,False
2011-04-26,61,False
2011-04-27,64,False
2011-04-28,86,False
2011-04-29,57,False
2011-04-30,36,False
2011-05-01,12,False
2011-05-02,67,False
2011-05-03,76,False
2011-05-04,83,False
2011-05-05,83,False
2011-05-06,58,False
2011-05-07,23,False
2011-05-08,21,False
2011-05-09,78,False
2011-05-10,79,False
2011-05-11,72,False
