date,bankruptcy,isPartial
2012-10-12,77,False
2012-10-13,46,False
2012-10-14,41,False
2012-10-15,79,False
2012-10-16,89,False
2012-10-17,90,False
2012-10-18,83,False
2012-10-19,70,False
2012-10-20,41,False
2012-10-21,43,False
2012-10-22,74,False
2012-10-23,100,False
2012-10-24,79,False
2012-10-25,82,False
2012-10-26,70,False
2012-10-27,41,False
2012-10-28,38,False
2012-10-29,62,False
2012-10-30,68,False
2012-10-31,70,False
2012-11-01,66,False
2012-11-02,72,False
2012-11-03,40,False
2012-11-04,38,False
2012-11-05,72,False
2012-11-06,76,False
2012-11-07,73,False
2012-11-08,74,False
2012-11-09,67,False
2012-11-10,36,False
2012-11-11,35,False
2012-11-12,67,False
2012-11-13,87,False
2012-11-14,81,False
2012-11-15,73,False
2012-11-16,95,False
2012-11-17,78,False
2012-11-18,44,False
2012-11-19,81,False
2012-11-20,70,False
2012-11-21,61,False
2012-11-22,35,False
2012-11-23,40,False
2012-11-24,39,False
2012-11-25,37,False
2012-11-26,73,False
2012-11-27,69,False
2012-11-28,71,False
2012-11-29,73,False
2012-11-30,64,False
2012-12-01,42,False
2012-12-02,42,False
2012-12-03,74,False
2012-12-04,77,False
2012-12-05,74,False
2012-12-06,72,False
2012-12-07,63,False
2012-12-08,44,False
2012-12-09,33,False
2012-12-10,65,False
2012-12-11,81,False
2012-12-12,68,False
2012-12-13,70,False
2012-12-14,65,False
2012-12-15,37,False
2012-12-16,38,False
2012-12-17,57,False
2012-12-18,69,False
2012-12-19,70,False
2012-12-20,55,False
2012-12-21,51,False
2012-12-22,36,False
2012-12-23,28,False
2012-12-24,32,False
2012-12-25,22,False
2012-12-26,44,False
2012-12-27,56,False
2012-12-28,58,False
2012-12-29,39,False
2012-12-30,34,False
2012-12-31,54,False
2013-01-01,39,False
2013-01-02,70,False
2013-01-03,76,False
2013-01-04,72,False
2013-01-05,44,False
2013-01-06,43,False
2013-01-07,76,False
2013-01-08,71,False
2013-01-09,72,False
2013-01-10,73,False
2013-01-11,75,False
2013-01-12,44,False
2013-01-13,37,False
2013-01-14,67,False
2013-01-15,74,False
2013-01-16,78,False
2013-01-17,65,False
