date,bankruptcy,isPartial
2017-01-19,52,False
2017-01-20,51,False
2017-01-21,32,False
2017-01-22,30,False
2017-01-23,51,False
2017-01-24,48,False
2017-01-25,47,False
2017-01-26,47,False
2017-01-27,44,False
2017-01-28,33,False
2017-01-29,30,False
2017-01-30,46,False
2017-01-31,48,False
2017-02-01,50,False
2017-02-02,52,False
2017-02-03,45,False
2017-02-04,28,False
2017-02-05,25,False
2017-02-06,46,False
2017-02-07,50,False
2017-02-08,47,False
2017-02-09,46,False
2017-02-10,40,False
2017-02-11,29,False
2017-02-12,29,False
2017-02-13,53,False
2017-02-14,45,False
2017-02-15,47,False
2017-02-16,47,False
2017-02-17,44,False
2017-02-18,32,False
2017-02-19,28,False
2017-02-20,40,False
2017-02-21,52,False
2017-02-22,51,False
2017-02-23,53,False
2017-02-24,45,False
2017-02-25,32,False
2017-02-26,30,False
2017-02-27,49,False
2017-02-28,46,False
2017-03-01,49,False
2017-03-02,49,False
2017-03-03,46,False
2017-03-04,27,False
2017-03-05,28,False
2017-03-06,46,False
2017-03-07,54,False
2017-03-08,46,False
2017-03-09,51,False
2017-03-10,47,False
2017-03-11,34,False
2017-03-12,25,False
2017-03-13,51,False
2017-03-14,47,False
2017-03-15,50,False
2017-03-16,42,False
2017-03-17,39,False
2017-03-18,30,False
2017-03-19,27,False
2017-03-20,46,False
2017-03-21,48,False
2017-03-22,46,False
2017-03-23,47,False
2017-03-24,44,False
2017-03-25,33,False
2017-03-26,28,False
2017-03-27,48,False
2017-03-28,48,False
2017-03-29,56,False
2017-03-30,49,False
2017-03-31,48,False
2017-04-01,33,False
2017-04-02,29,False
2017-04-03,48,False
2017-04-04,55,False
2017-04-05,53,False
2017-04-06,53,False
2017-04-07,47,False
2017-04-08,35,False
2017-04-09,31,False
2017-04-10,54,False
2017-04-11,53,False
2017-04-12,54,False
2017-04-13,49,False
2017-04-14,42,False
2017-04-15,28,False
2017-04-16,32,False
2017-04-17,50,False
2017-04-18,51,False
2017-04-19,53,False
2017-04-20,51,False
2017-04-21,49,False
2017-04-22,30,False
2017-04-23,34,False
2017-04-24,51,False
2017-04-25,55,False
2017-04-26,54,False
2017-04-27,44,False
2017-04-28,43,False
2017-04-29,34,False
2017-04-30,30,False
2017-05-01,49,False
2017-05-02,47,False
2017-05-03,53,False
2017-05-04,58,False
2017-05-05,53,False
2017-05-06,43,False
2017-05-07,38,False
2017-05-08,50,False
2017-05-09,53,False
2017-05-10,52,False
2017-05-11,53,False
2017-05-12,46,False
2017-05-13,32,False
2017-05-14,31,False
2017-05-15,48,False
