date,bankruptcy,isPartial
2015-12-26,28,False
2015-12-27,30,False
2015-12-28,57,False
2015-12-29,61,False
2015-12-30,61,False
2015-12-31,52,False
2016-01-01,37,False
2016-01-02,42,False
2016-01-03,45,False
2016-01-04,85,False
2016-01-05,80,False
2016-01-06,79,False
2016-01-07,75,False
2016-01-08,86,False
2016-01-09,51,False
2016-01-10,49,False
2016-01-11,76,False
2016-01-12,84,False
2016-01-13,74,False
2016-01-14,77,False
2016-01-15,66,False
2016-01-16,49,False
2016-01-17,46,False
2016-01-18,61,False
2016-01-19,79,False
2016-01-20,88,False
2016-01-21,76,False
2016-01-22,74,False
2016-01-23,47,False
2016-01-24,54,False
2016-01-25,82,False
2016-01-26,83,False
2016-01-27,85,False
2016-01-28,81,False
2016-01-29,68,False
2016-01-30,53,False
2016-01-31,50,False
2016-02-01,79,False
2016-02-02,80,False
2016-02-03,82,False
2016-02-04,89,False
2016-02-05,81,False
2016-02-06,52,False
2016-02-07,46,False
2016-02-08,82,False
2016-02-09,86,False
2016-02-10,86,False
2016-02-11,83,False
2016-02-12,70,False
2016-02-13,55,False
2016-02-14,52,False
2016-02-15,70,False
2016-02-16,86,False
2016-02-17,88,False
2016-02-18,77,False
2016-02-19,73,False
2016-02-20,51,False
2016-02-21,53,False
2016-02-22,84,False
2016-02-23,81,False
2016-02-24,90,False
2016-02-25,83,False
2016-02-26,80,False
2016-02-27,45,False
2016-02-28,48,False
2016-02-29,80,False
2016-03-01,90,False
2016-03-02,94,False
2016-03-03,94,False
2016-03-04,80,False
2016-03-05,58,False
2016-03-06,51,False
2016-03-07,89,False
2016-03-08,86,False
2016-03-09,89,False
2016-03-10,80,False
2016-03-11,79,False
2016-03-12,49,False
2016-03-13,50,False
2016-03-14,77,False
2016-03-15,78,False
2016-03-16,76,False
2016-03-17,85,False
2016-03-18,70,False
2016-03-19,45,False
2016-03-20,48,False
2016-03-21,78,False
2016-03-22,86,False
2016-03-23,84,False
2016-03-24,74,False
2016-03-25,64,False
2016-03-26,42,False
2016-03-27,39,False
2016-03-28,78,False
2016-03-29,81,False
2016-03-30,86,False
2016-03-31,78,False
2016-04-01,78,False
