date,bankruptcy,isPartial
2016-05-04,99,False
2016-05-05,97,False
2016-05-06,87,False
2016-05-07,49,False
2016-05-08,48,False
2016-05-09,79,False
2016-05-10,86,False
2016-05-11,82,False
2016-05-12,86,False
2016-05-13,73,False
2016-05-14,49,False
2016-05-15,47,False
2016-05-16,89,False
2016-05-17,85,False
2016-05-18,87,False
2016-05-19,78,False
2016-05-20,66,False
2016-05-21,47,False
2016-05-22,44,False
2016-05-23,75,False
2016-05-24,84,False
2016-05-25,76,False
2016-05-26,80,False
2016-05-27,68,False
2016-05-28,42,False
2016-05-29,39,False
2016-05-30,44,False
2016-05-31,77,False
2016-06-01,81,False
2016-06-02,75,False
2016-06-03,69,False
2016-06-04,46,False
2016-06-05,44,False
2016-06-06,80,False
2016-06-07,80,False
2016-06-08,75,False
2016-06-09,81,False
2016-06-10,85,False
2016-06-11,58,False
2016-06-12,45,False
2016-06-13,76,False
2016-06-14,81,False
2016-06-15,76,False
2016-06-16,73,False
2016-06-17,73,False
2016-06-18,46,False
2016-06-19,35,False
2016-06-20,75,False
2016-06-21,80,False
2016-06-22,77,False
2016-06-23,76,False
2016-06-24,69,False
2016-06-25,43,False
2016-06-26,42,False
2016-06-27,73,False
2016-06-28,82,False
2016-06-29,78,False
2016-06-30,70,False
2016-07-01,64,False
2016-07-02,47,False
2016-07-03,39,False
2016-07-04,40,False
2016-07-05,78,False
2016-07-06,86,False
2016-07-07,83,False
2016-07-08,70,False
2016-07-09,44,False
2016-07-10,48,False
2016-07-11,84,False
2016-07-12,77,False
2016-07-13,88,False
2016-07-14,78,False
2016-07-15,65,False
2016-07-16,45,False
2016-07-17,46,False
2016-07-18,73,False
2016-07-19,79,False
2016-07-20,84,False
2016-07-21,94,False
2016-07-22,76,False
2016-07-23,53,False
2016-07-24,52,False
2016-07-25,80,False
2016-07-26,86,False
2016-07-27,85,False
2016-07-28,85,False
2016-07-29,90,False
2016-07-30,53,False
2016-07-31,51,False
2016-08-01,84,False
2016-08-02,85,False
2016-08-03,81,False
2016-08-04,82,False
2016-08-05,73,False
2016-08-06,50,False
2016-08-07,41,False
2016-08-08,86,False
2016-08-09,79,False
2016-08-10,76,False
2016-08-11,85,False
2016-08-12,67,False
2016-08-13,47,False
2016-08-14,45,False
2016-08-15,74,False
2016-08-16,84,False
2016-08-17,80,False
2016-08-18,72,False
2016-08-19,62,False
2016-08-20,40,False
2016-08-21,47,False
2016-08-22,80,False
2016-08-23,78,False
2016-08-24,78,False
2016-08-25,78,False
2016-08-26,72,False
2016-08-27,50,False
2016-08-28,49,False
2016-08-29,67,False
2016-08-30,83,False
2016-08-31,93,False
2016-09-01,91,False
2016-09-02,83,False
2016-09-03,52,False
2016-09-04,44,False
2016-09-05,54,False
2016-09-06,94,False
2016-09-07,96,False
2016-09-08,85,False
2016-09-09,84,False
2016-09-10,62,False
2016-09-11,47,False
2016-09-12,100,False
2016-09-13,93,False
2016-09-14,91,False
2016-09-15,89,False
2016-09-16,81,False
2016-09-17,57,False
2016-09-18,44,False
2016-09-19,83,False
2016-09-20,81,False
2016-09-21,79,False
2016-09-22,82,False
2016-09-23,69,False
2016-09-24,43,False
2016-09-25,45,False
2016-09-26,78,False
2016-09-27,92,False
2016-09-28,83,False
2016-09-29,82,False
2016-09-30,75,False
2016-10-01,50,False
2016-10-02,47,False
2016-10-03,80,False
2016-10-04,83,False
2016-10-05,88,False
2016-10-06,69,False
2016-10-07,64,False
2016-10-08,43,False
2016-10-09,48,False
2016-10-10,64,False
2016-10-11,86,False
2016-10-12,70,False
2016-10-13,82,False
2016-10-14,68,False
2016-10-15,46,False
2016-10-16,42,False
2016-10-17,80,False
2016-10-18,81,False
2016-10-19,86,False
2016-10-20,84,False
2016-10-21,72,False
2016-10-22,47,False
2016-10-23,49,False
2016-10-24,81,False
2016-10-25,85,False
2016-10-26,80,False
2016-10-27,73,False
2016-10-28,65,False
2016-10-29,55,False
2016-10-30,45,False
2016-10-31,84,False
2016-11-01,83,False
2016-11-02,81,False
2016-11-03,74,False
2016-11-04,74,False
2016-11-05,48,False
2016-11-06,48,False
2016-11-07,78,False
2016-11-08,82,False
2016-11-09,79,False
2016-11-10,88,False
2016-11-11,68,False
2016-11-12,47,False
2016-11-13,51,False
2016-11-14,86,False
2016-11-15,81,False
2016-11-16,83,False
2016-11-17,74,False
2016-11-18,65,False
2016-11-19,46,False
2016-11-20,44,False
2016-11-21,76,False
2016-11-22,82,False
2016-11-23,59,False
2016-11-24,52,False
2016-11-25,47,False
2016-11-26,48,False
2016-11-27,39,False
2016-11-28,79,False
2016-11-29,75,False
2016-11-30,83,False
2016-12-01,78,False
2016-12-02,70,False
2016-12-03,46,False
2016-12-04,50,False
2016-12-05,81,False
2016-12-06,83,False
2016-12-07,78,False
2016-12-08,72,False
2016-12-09,62,False
2016-12-10,46,False
2016-12-11,43,False
2016-12-12,75,False
2016-12-13,87,False
2016-12-14,71,False
2016-12-15,65,False
2016-12-16,66,False
2016-12-17,41,False
2016-12-18,42,False
2016-12-19,65,False
2016-12-20,74,False
2016-12-21,72,False
2016-12-22,64,False
2016-12-23,55,False
2016-12-24,37,False
2016-12-25,29,False
2016-12-26,39,False
2016-12-27,66,False
2016-12-28,71,False
2016-12-29,66,False
2016-12-30,58,False
2016-12-31,52,False
2017-01-01,41,False
2017-01-02,46,False
2017-01-03,83,False
2017-01-04,94,False
2017-01-05,86,False
2017-01-06,73,False
2017-01-07,44,False
2017-01-08,52,False
2017-01-09,75,False
2017-01-10,84,False
2017-01-11,85,False
2017-01-12,83,False
2017-01-13,76,False
2017-01-14,46,False
2017-01-15,49,False
2017-01-16,66,False
2017-01-17,86,False
2017-01-18,82,False
2017-01-19,89,False
