date,bankruptcy,isPartial
2012-01-26,84,False
2012-01-27,79,False
2012-01-28,50,False
2012-01-29,46,False
2012-01-30,77,False
2012-01-31,87,False
2012-02-01,81,False
2012-02-02,84,False
2012-02-03,73,False
2012-02-04,51,False
2012-02-05,44,False
2012-02-06,75,False
2012-02-07,86,False
2012-02-08,83,False
2012-02-09,81,False
2012-02-10,70,False
2012-02-11,49,False
2012-02-12,45,False
2012-02-13,76,False
2012-02-14,80,False
2012-02-15,77,False
2012-02-16,79,False
2012-02-17,78,False
2012-02-18,48,False
2012-02-19,42,False
2012-02-20,69,False
2012-02-21,85,False
2012-02-22,81,False
2012-02-23,78,False
2012-02-24,72,False
2012-02-25,45,False
2012-02-26,43,False
2012-02-27,77,False
2012-02-28,78,False
2012-02-29,77,False
2012-03-01,74,False
2012-03-02,69,False
2012-03-03,42,False
2012-03-04,41,False
2012-03-05,74,False
2012-03-06,80,False
2012-03-07,77,False
2012-03-08,72,False
2012-03-09,62,False
2012-03-10,40,False
2012-03-11,40,False
2012-03-12,70,False
2012-03-13,70,False
2012-03-14,72,False
2012-03-15,69,False
2012-03-16,65,False
2012-03-17,38,False
2012-03-18,37,False
2012-03-19,79,False
2012-03-20,79,False
2012-03-21,71,False
2012-03-22,73,False
2012-03-23,61,False
2012-03-24,40,False
2012-03-25,37,False
2012-03-26,68,False
2012-03-27,77,False
2012-03-28,66,False
2012-03-29,68,False
2012-03-30,64,False
2012-03-31,41,False
2012-04-01,36,False
2012-04-02,73,False
2012-04-03,77,False
2012-04-04,71,False
2012-04-05,68,False
2012-04-06,59,False
2012-04-07,40,False
2012-04-08,36,False
2012-04-09,64,False
2012-04-10,70,False
2012-04-11,69,False
2012-04-12,71,False
2012-04-13,68,False
2012-04-14,45,False
2012-04-15,36,False
2012-04-16,72,False
2012-04-17,76,False
2012-04-18,72,False
2012-04-19,73,False
2012-04-20,63,False
2012-04-21,40,False
2012-04-22,39,False
2012-04-23,71,False
2012-04-24,72,False
2012-04-25,78,False
2012-04-26,70,False
2012-04-27,69,False
2012-04-28,43,False
2012-04-29,46,False
2012-04-30,83,False
2012-05-01,90,False
2012-05-02,76,False
2012-05-03,73,False
2012-05-04,64,False
2012-05-05,37,False
2012-05-06,37,False
2012-05-07,76,False
2012-05-08,75,False
2012-05-09,76,False
2012-05-10,71,False
2012-05-11,65,False
2012-05-12,40,False
2012-05-13,32,False
2012-05-14,82,False
2012-05-15,80,False
2012-05-16,78,False
2012-05-17,74,False
2012-05-18,69,False
2012-05-19,37,False
2012-05-20,35,False
2012-05-21,65,False
2012-05-22,72,False
2012-05-23,73,False
2012-05-24,68,False
2012-05-25,64,False
2012-05-26,36,False
2012-05-27,34,False
2012-05-28,39,False
2012-05-29,73,False
2012-05-30,76,False
2012-05-31,73,False
2012-06-01,62,False
2012-06-02,36,False
2012-06-03,38,False
2012-06-04,71,False
2012-06-05,72,False
2012-06-06,72,False
2012-06-07,69,False
2012-06-08,65,False
2012-06-09,39,False
2012-06-10,36,False
2012-06-11,65,False
2012-06-12,72,False
2012-06-13,68,False
2012-06-14,74,False
2012-06-15,61,False
2012-06-16,36,False
2012-06-17,32,False
2012-06-18,68,False
2012-06-19,75,False
2012-06-20,70,False
2012-06-21,68,False
2012-06-22,67,False
2012-06-23,39,False
2012-06-24,43,False
2012-06-25,70,False
2012-06-26,73,False
2012-06-27,99,False
2012-06-28,74,False
2012-06-29,67,False
2012-06-30,45,False
2012-07-01,39,False
2012-07-02,66,False
2012-07-03,73,False
2012-07-04,43,False
2012-07-05,67,False
2012-07-06,63,False
2012-07-07,41,False
2012-07-08,40,False
2012-07-09,75,False
2012-07-10,79,False
2012-07-11,100,False
2012-07-12,93,False
2012-07-13,78,False
2012-07-14,45,False
2012-07-15,43,False
2012-07-16,75,False
2012-07-17,74,False
2012-07-18,78,False
2012-07-19,74,False
2012-07-20,69,False
2012-07-21,42,False
2012-07-22,40,False
2012-07-23,61,False
2012-07-24,74,False
2012-07-25,75,False
2012-07-26,68,False
2012-07-27,62,False
2012-07-28,41,False
2012-07-29,39,False
2012-07-30,70,False
2012-07-31,73,False
2012-08-01,66,False
2012-08-02,74,False
2012-08-03,63,False
2012-08-04,38,False
2012-08-05,41,False
2012-08-06,72,False
2012-08-07,74,False
2012-08-08,69,False
2012-08-09,73,False
2012-08-10,64,False
2012-08-11,37,False
2012-08-12,40,False
2012-08-13,70,False
2012-08-14,73,False
2012-08-15,73,False
2012-08-16,65,False
2012-08-17,70,False
2012-08-18,42,False
2012-08-19,41,False
2012-08-20,72,False
2012-08-21,69,False
2012-08-22,68,False
2012-08-23,67,False
2012-08-24,69,False
2012-08-25,36,False
2012-08-26,34,False
2012-08-27,63,False
2012-08-28,70,False
2012-08-29,71,False
2012-08-30,67,False
2012-08-31,58,False
2012-09-01,33,False
2012-09-02,36,False
2012-09-03,38,False
2012-09-04,80,False
2012-09-05,72,False
2012-09-06,76,False
2012-09-07,69,False
2012-09-08,40,False
2012-09-09,36,False
2012-09-10,64,False
2012-09-11,71,False
2012-09-12,71,False
2012-09-13,70,False
2012-09-14,61,False
2012-09-15,39,False
2012-09-16,38,False
2012-09-17,67,False
2012-09-18,74,False
2012-09-19,71,False
2012-09-20,70,False
2012-09-21,62,False
2012-09-22,37,False
2012-09-23,39,False
2012-09-24,66,False
2012-09-25,72,False
2012-09-26,64,False
2012-09-27,65,False
2012-09-28,59,False
2012-09-29,34,False
2012-09-30,36,False
2012-10-01,62,False
2012-10-02,68,False
2012-10-03,74,False
2012-10-04,71,False
2012-10-05,60,False
2012-10-06,36,False
2012-10-07,33,False
2012-10-08,59,False
2012-10-09,68,False
2012-10-10,71,False
2012-10-11,72,False
2012-10-12,67,False
