date,bankruptcy,isPartial
2013-11-06,68,False
2013-11-07,70,False
2013-11-08,63,False
2013-11-09,40,False
2013-11-10,36,False
2013-11-11,59,False
2013-11-12,70,False
2013-11-13,78,False
2013-11-14,79,False
2013-11-15,65,False
2013-11-16,39,False
2013-11-17,30,False
2013-11-18,68,False
2013-11-19,72,False
2013-11-20,67,False
2013-11-21,67,False
2013-11-22,62,False
2013-11-23,34,False
2013-11-24,33,False
2013-11-25,63,False
2013-11-26,63,False
2013-11-27,51,False
2013-11-28,32,False
2013-11-29,33,False
2013-11-30,33,False
2013-12-01,31,False
2013-12-02,63,False
2013-12-03,100,False
2013-12-04,96,False
2013-12-05,69,False
2013-12-06,64,False
2013-12-07,38,False
2013-12-08,36,False
2013-12-09,67,False
2013-12-10,67,False
2013-12-11,65,False
2013-12-12,61,False
2013-12-13,62,False
2013-12-14,36,False
2013-12-15,32,False
2013-12-16,64,False
2013-12-17,70,False
2013-12-18,60,False
2013-12-19,62,False
2013-12-20,53,False
2013-12-21,24,False
2013-12-22,29,False
2013-12-23,44,False
2013-12-24,35,False
2013-12-25,22,False
2013-12-26,41,False
2013-12-27,51,False
2013-12-28,33,False
2013-12-29,32,False
2013-12-30,55,False
2013-12-31,57,False
2014-01-01,32,False
2014-01-02,56,False
2014-01-03,67,False
2014-01-04,37,False
2014-01-05,37,False
2014-01-06,65,False
2014-01-07,66,False
2014-01-08,69,False
2014-01-09,68,False
2014-01-10,64,False
2014-01-11,39,False
2014-01-12,36,False
2014-01-13,72,False
2014-01-14,72,False
2014-01-15,71,False
2014-01-16,75,False
2014-01-17,66,False
2014-01-18,45,False
2014-01-19,37,False
2014-01-20,56,False
2014-01-21,72,False
2014-01-22,75,False
2014-01-23,77,False
2014-01-24,67,False
2014-01-25,41,False
2014-01-26,38,False
2014-01-27,64,False
2014-01-28,73,False
2014-01-29,74,False
2014-01-30,71,False
2014-01-31,66,False
2014-02-01,39,False
2014-02-02,41,False
2014-02-03,67,False
2014-02-04,74,False
2014-02-05,71,False
2014-02-06,68,False
2014-02-07,61,False
2014-02-08,44,False
2014-02-09,36,False
2014-02-10,68,False
2014-02-11,74,False
2014-02-12,74,False
2014-02-13,73,False
2014-02-14,63,False
2014-02-15,37,False
2014-02-16,38,False
2014-02-17,58,False
2014-02-18,73,False
2014-02-19,73,False
2014-02-20,73,False
2014-02-21,67,False
2014-02-22,42,False
2014-02-23,39,False
2014-02-24,68,False
2014-02-25,75,False
2014-02-26,71,False
2014-02-27,74,False
2014-02-28,74,False
2014-03-01,46,False
2014-03-02,40,False
2014-03-03,66,False
2014-03-04,75,False
2014-03-05,70,False
2014-03-06,68,False
2014-03-07,64,False
2014-03-08,40,False
2014-03-09,39,False
2014-03-10,71,False
2014-03-11,74,False
2014-03-12,69,False
2014-03-13,73,False
2014-03-14,66,False
2014-03-15,43,False
2014-03-16,37,False
2014-03-17,70,False
2014-03-18,69,False
2014-03-19,70,False
2014-03-20,68,False
2014-03-21,60,False
2014-03-22,39,False
2014-03-23,34,False
2014-03-24,65,False
2014-03-25,66,False
2014-03-26,69,False
2014-03-27,68,False
2014-03-28,64,False
2014-03-29,38,False
2014-03-30,34,False
2014-03-31,64,False
2014-04-01,74,False
2014-04-02,71,False
2014-04-03,67,False
2014-04-04,62,False
2014-04-05,39,False
2014-04-06,36,False
2014-04-07,70,False
2014-04-08,70,False
2014-04-09,67,False
2014-04-10,63,False
2014-04-11,66,False
2014-04-12,41,False
2014-04-13,36,False
2014-04-14,72,False
2014-04-15,74,False
2014-04-16,71,False
2014-04-17,67,False
2014-04-18,55,False
2014-04-19,34,False
2014-04-20,36,False
2014-04-21,63,False
2014-04-22,65,False
2014-04-23,70,False
2014-04-24,71,False
2014-04-25,64,False
2014-04-26,37,False
2014-04-27,32,False
2014-04-28,67,False
2014-04-29,76,False
2014-04-30,73,False
2014-05-01,71,False
2014-05-02,64,False
2014-05-03,36,False
2014-05-04,33,False
2014-05-05,70,False
2014-05-06,70,False
2014-05-07,70,False
2014-05-08,66,False
2014-05-09,62,False
2014-05-10,34,False
2014-05-11,30,False
2014-05-12,70,False
2014-05-13,68,False
2014-05-14,65,False
2014-05-15,63,False
2014-05-16,57,False
2014-05-17,37,False
2014-05-18,33,False
2014-05-19,64,False
2014-05-20,73,False
2014-05-21,69,False
2014-05-22,61,False
2014-05-23,59,False
2014-05-24,32,False
2014-05-25,28,False
2014-05-26,30,False
2014-05-27,64,False
2014-05-28,71,False
2014-05-29,64,False
2014-05-30,61,False
2014-05-31,39,False
2014-06-01,34,False
2014-06-02,67,False
2014-06-03,76,False
2014-06-04,68,False
2014-06-05,63,False
2014-06-06,56,False
2014-06-07,37,False
2014-06-08,33,False
2014-06-09,68,False
2014-06-10,69,False
2014-06-11,68,False
2014-06-12,61,False
2014-06-13,59,False
2014-06-14,33,False
2014-06-15,30,False
2014-06-16,57,False
2014-06-17,66,False
2014-06-18,66,False
2014-06-19,68,False
2014-06-20,60,False
2014-06-21,37,False
2014-06-22,33,False
2014-06-23,66,False
2014-06-24,70,False
2014-06-25,69,False
2014-06-26,63,False
2014-06-27,57,False
2014-06-28,34,False
2014-06-29,34,False
2014-06-30,60,False
2014-07-01,55,False
2014-07-02,64,False
2014-07-03,59,False
2014-07-04,33,False
2014-07-05,28,False
2014-07-06,32,False
2014-07-07,68,False
2014-07-08,68,False
2014-07-09,68,False
2014-07-10,66,False
2014-07-11,62,False
2014-07-12,39,False
2014-07-13,36,False
2014-07-14,67,False
2014-07-15,75,False
2014-07-16,70,False
2014-07-17,70,False
2014-07-18,60,False
2014-07-19,38,False
2014-07-20,38,False
2014-07-21,70,False
2014-07-22,69,False
2014-07-23,73,False
2014-07-24,66,False
