date,bankruptcy,isPartial
2011-05-11,56,False
2011-05-12,50,False
2011-05-13,46,False
2011-05-14,27,False
2011-05-15,24,False
2011-05-16,48,False
2011-05-17,53,False
2011-05-18,52,False
2011-05-19,47,False
2011-05-20,45,False
2011-05-21,23,False
2011-05-22,24,False
2011-05-23,50,False
2011-05-24,48,False
2011-05-25,49,False
2011-05-26,48,False
2011-05-27,44,False
2011-05-28,25,False
2011-05-29,25,False
2011-05-30,27,False
2011-05-31,53,False
2011-06-01,55,False
2011-06-02,56,False
2011-06-03,46,False
2011-06-04,29,False
2011-06-05,28,False
2011-06-06,51,False
2011-06-07,51,False
2011-06-08,43,False
2011-06-09,48,False
2011-06-10,47,False
2011-06-11,25,False
2011-06-12,31,False
2011-06-13,56,False
2011-06-14,51,False
2011-06-15,51,False
2011-06-16,52,False
2011-06-17,54,False
2011-06-18,30,False
2011-06-19,28,False
2011-06-20,50,False
2011-06-21,51,False
2011-06-22,50,False
2011-06-23,51,False
2011-06-24,50,False
2011-06-25,31,False
2011-06-26,29,False
2011-06-27,66,False
2011-06-28,60,False
2011-06-29,58,False
2011-06-30,52,False
2011-07-01,39,False
2011-07-02,26,False
2011-07-03,21,False
2011-07-04,26,False
2011-07-05,45,False
2011-07-06,52,False
2011-07-07,55,False
2011-07-08,51,False
2011-07-09,30,False
2011-07-10,34,False
2011-07-11,50,False
2011-07-12,51,False
2011-07-13,48,False
2011-07-14,54,False
2011-07-15,49,False
2011-07-16,32,False
2011-07-17,31,False
2011-07-18,53,False
2011-07-19,64,False
2011-07-20,56,False
2011-07-21,52,False
2011-07-22,44,False
2011-07-23,30,False
2011-07-24,24,False
2011-07-25,51,False
2011-07-26,58,False
2011-07-27,56,False
2011-07-28,49,False
2011-07-29,55,False
2011-07-30,30,False
2011-07-31,27,False
2011-08-01,46,False
2011-08-02,58,False
2011-08-03,50,False
2011-08-04,50,False
2011-08-05,48,False
2011-08-06,27,False
2011-08-07,28,False
2011-08-08,50,False
2011-08-09,49,False
2011-08-10,50,False
2011-08-11,55,False
2011-08-12,44,False
2011-08-13,28,False
2011-08-14,31,False
2011-08-15,53,False
2011-08-16,58,False
2011-08-17,56,False
2011-08-18,52,False
2011-08-19,47,False
2011-08-20,31,False
2011-08-21,22,False
2011-08-22,50,False
2011-08-23,48,False
2011-08-24,50,False
2011-08-25,45,False
2011-08-26,43,False
2011-08-27,23,False
2011-08-28,22,False
2011-08-29,49,False
2011-08-30,52,False
2011-08-31,54,False
2011-09-01,51,False
2011-09-02,46,False
2011-09-03,25,False
2011-09-04,26,False
2011-09-05,30,False
2011-09-06,51,False
2011-09-07,53,False
2011-09-08,55,False
2011-09-09,47,False
2011-09-10,27,False
2011-09-11,22,False
2011-09-12,50,False
2011-09-13,56,False
2011-09-14,54,False
2011-09-15,54,False
2011-09-16,48,False
2011-09-17,27,False
2011-09-18,30,False
2011-09-19,48,False
2011-09-20,61,False
2011-09-21,53,False
2011-09-22,50,False
2011-09-23,44,False
2011-09-24,26,False
2011-09-25,30,False
2011-09-26,51,False
2011-09-27,54,False
2011-09-28,48,False
2011-09-29,50,False
2011-09-30,50,False
2011-10-01,31,False
2011-10-02,28,False
2011-10-03,55,False
2011-10-04,59,False
2011-10-05,55,False
2011-10-06,52,False
2011-10-07,50,False
2011-10-08,25,False
2011-10-09,26,False
2011-10-10,43,False
2011-10-11,53,False
2011-10-12,62,False
2011-10-13,52,False
2011-10-14,46,False
2011-10-15,27,False
2011-10-16,25,False
2011-10-17,56,False
2011-10-18,49,False
2011-10-19,46,False
2011-10-20,47,False
2011-10-21,44,False
2011-10-22,25,False
2011-10-23,22,False
