date,bankruptcy,isPartial
2016-09-11,52,False
2016-09-12,96,False
2016-09-13,90,False
2016-09-14,87,False
2016-09-15,89,False
2016-09-16,85,False
2016-09-17,54,False
2016-09-18,49,False
2016-09-19,85,False
2016-09-20,79,False
2016-09-21,87,False
2016-09-22,82,False
2016-09-23,67,False
2016-09-24,42,False
2016-09-25,50,False
2016-09-26,78,False
2016-09-27,92,False
2016-09-28,86,False
2016-09-29,80,False
2016-09-30,72,False
2016-10-01,47,False
2016-10-02,47,False
2016-10-03,84,False
2016-10-04,84,False
2016-10-05,80,False
2016-10-06,66,False
2016-10-07,65,False
2016-10-08,42,False
2016-10-09,46,False
2016-10-10,69,False
2016-10-11,80,False
2016-10-12,69,False
2016-10-13,84,False
2016-10-14,69,False
2016-10-15,47,False
2016-10-16,42,False
2016-10-17,81,False
2016-10-18,79,False
2016-10-19,77,False
2016-10-20,81,False
2016-10-21,73,False
2016-10-22,44,False
2016-10-23,43,False
2016-10-24,75,False
2016-10-25,82,False
2016-10-26,70,False
2016-10-27,78,False
2016-10-28,57,False
2016-10-29,46,False
2016-10-30,44,False
2016-10-31,83,False
2016-11-01,80,False
2016-11-02,84,False
2016-11-03,78,False
2016-11-04,76,False
2016-11-05,47,False
2016-11-06,50,False
2016-11-07,72,False
2016-11-08,79,False
2016-11-09,79,False
2016-11-10,77,False
2016-11-11,66,False
2016-11-12,53,False
2016-11-13,52,False
2016-11-14,86,False
2016-11-15,78,False
2016-11-16,82,False
2016-11-17,77,False
2016-11-18,64,False
2016-11-19,43,False
2016-11-20,43,False
2016-11-21,71,False
2016-11-22,76,False
2016-11-23,54,False
2016-11-24,52,False
2016-11-25,44,False
2016-11-26,44,False
2016-11-27,40,False
2016-11-28,76,False
2016-11-29,78,False
2016-11-30,81,False
2016-12-01,76,False
2016-12-02,66,False
2016-12-03,41,False
2016-12-04,54,False
2016-12-05,82,False
2016-12-06,75,False
2016-12-07,73,False
2016-12-08,74,False
2016-12-09,63,False
2016-12-10,42,False
2016-12-11,41,False
2016-12-12,71,False
2016-12-13,83,False
2016-12-14,67,False
2016-12-15,69,False
2016-12-16,67,False
2016-12-17,45,False
2016-12-18,36,False
2016-12-19,69,False
2016-12-20,69,False
2016-12-21,69,False
2016-12-22,64,False
2016-12-23,53,False
2016-12-24,38,False
2016-12-25,31,False
2016-12-26,42,False
2016-12-27,69,False
2016-12-28,70,False
2016-12-29,63,False
2016-12-30,61,False
2016-12-31,50,False
2017-01-01,38,False
2017-01-02,48,False
2017-01-03,77,False
2017-01-04,85,False
2017-01-05,83,False
2017-01-06,69,False
2017-01-07,43,False
2017-01-08,47,False
2017-01-09,80,False
2017-01-10,78,False
2017-01-11,84,False
2017-01-12,78,False
2017-01-13,75,False
2017-01-14,50,False
2017-01-15,50,False
2017-01-16,64,False
2017-01-17,82,False
2017-01-18,81,False
2017-01-19,82,False
2017-01-20,78,False
2017-01-21,49,False
2017-01-22,45,False
2017-01-23,82,False
2017-01-24,78,False
2017-01-25,85,False
2017-01-26,77,False
2017-01-27,80,False
2017-01-28,54,False
2017-01-29,39,False
2017-01-30,71,False
2017-01-31,80,False
2017-02-01,79,False
2017-02-02,78,False
2017-02-03,75,False
