date,bankruptcy,isPartial
2017-05-29,33,False
2017-05-30,45,False
2017-05-31,48,False
2017-06-01,47,False
2017-06-02,48,False
2017-06-03,31,False
2017-06-04,32,False
2017-06-05,44,False
2017-06-06,49,False
2017-06-07,47,False
2017-06-08,44,False
2017-06-09,40,False
2017-06-10,30,False
2017-06-11,27,False
2017-06-12,53,False
2017-06-13,52,False
2017-06-14,50,False
2017-06-15,52,False
2017-06-16,44,False
2017-06-17,31,False
2017-06-18,33,False
2017-06-19,46,False
2017-06-20,48,False
2017-06-21,46,False
2017-06-22,50,False
2017-06-23,45,False
2017-06-24,30,False
2017-06-25,27,False
2017-06-26,54,False
2017-06-27,52,False
2017-06-28,46,False
2017-06-29,50,False
2017-06-30,39,False
2017-07-01,32,False
2017-07-02,26,False
2017-07-03,38,False
2017-07-04,31,False
2017-07-05,46,False
2017-07-06,54,False
2017-07-07,48,False
2017-07-08,31,False
2017-07-09,33,False
2017-07-10,47,False
2017-07-11,48,False
2017-07-12,55,False
2017-07-13,49,False
2017-07-14,46,False
2017-07-15,35,False
2017-07-16,30,False
2017-07-17,46,False
2017-07-18,49,False
2017-07-19,52,False
2017-07-20,47,False
2017-07-21,42,False
2017-07-22,28,False
2017-07-23,29,False
2017-07-24,44,False
2017-07-25,49,False
2017-07-26,47,False
2017-07-27,43,False
2017-07-28,41,False
2017-07-29,26,False
2017-07-30,29,False
2017-07-31,44,False
2017-08-01,44,False
2017-08-02,46,False
2017-08-03,47,False
2017-08-04,37,False
2017-08-05,26,False
2017-08-06,24,False
2017-08-07,46,False
2017-08-08,48,False
2017-08-09,44,False
2017-08-10,45,False
2017-08-11,41,False
2017-08-12,32,False
2017-08-13,28,False
2017-08-14,39,False
2017-08-15,46,False
2017-08-16,46,False
2017-08-17,42,False
2017-08-18,41,False
2017-08-19,26,False
2017-08-20,26,False
2017-08-21,41,False
2017-08-22,46,False
2017-08-23,45,False
2017-08-24,40,False
2017-08-25,36,False
2017-08-26,25,False
2017-08-27,25,False
2017-08-28,41,False
2017-08-29,40,False
2017-08-30,46,False
2017-08-31,42,False
2017-09-01,37,False
2017-09-02,27,False
2017-09-03,28,False
2017-09-04,28,False
2017-09-05,44,False
2017-09-06,41,False
2017-09-07,44,False
2017-09-08,44,False
2017-09-09,27,False
2017-09-10,29,False
2017-09-11,45,False
2017-09-12,42,False
2017-09-13,45,False
2017-09-14,46,False
2017-09-15,43,False
2017-09-16,31,False
2017-09-17,25,False
2017-09-18,57,False
2017-09-19,100,False
2017-09-20,73,False
2017-09-21,60,False
2017-09-22,48,False
2017-09-23,33,False
2017-09-24,29,False
2017-09-25,44,False
2017-09-26,50,False
2017-09-27,51,False
2017-09-28,46,False
2017-09-29,39,False
