date,bankruptcy,isPartial
2016-02-27,47,False
2016-02-28,52,False
2016-02-29,79,False
2016-03-01,94,False
2016-03-02,95,False
2016-03-03,90,False
2016-03-04,82,False
2016-03-05,52,False
2016-03-06,45,False
2016-03-07,79,False
2016-03-08,89,False
2016-03-09,87,False
2016-03-10,79,False
2016-03-11,79,False
2016-03-12,48,False
2016-03-13,56,False
2016-03-14,74,False
2016-03-15,82,False
2016-03-16,79,False
2016-03-17,76,False
2016-03-18,69,False
2016-03-19,43,False
2016-03-20,45,False
2016-03-21,80,False
2016-03-22,78,False
2016-03-23,82,False
2016-03-24,76,False
2016-03-25,60,False
2016-03-26,39,False
2016-03-27,37,False
2016-03-28,75,False
2016-03-29,77,False
2016-03-30,85,False
2016-03-31,81,False
2016-04-01,70,False
2016-04-02,47,False
2016-04-03,54,False
2016-04-04,88,False
2016-04-05,87,False
2016-04-06,87,False
2016-04-07,85,False
2016-04-08,92,False
2016-04-09,52,False
2016-04-10,48,False
2016-04-11,86,False
2016-04-12,85,False
2016-04-13,94,False
2016-04-14,90,False
2016-04-15,84,False
2016-04-16,53,False
2016-04-17,44,False
2016-04-18,82,False
2016-04-19,83,False
2016-04-20,80,False
2016-04-21,88,False
2016-04-22,81,False
2016-04-23,42,False
2016-04-24,45,False
2016-04-25,77,False
2016-04-26,81,False
2016-04-27,77,False
2016-04-28,87,False
2016-04-29,67,False
2016-04-30,51,False
2016-05-01,45,False
2016-05-02,73,False
2016-05-03,87,False
2016-05-04,96,False
