date,bankruptcy,isPartial
2011-01-01,28,False
2011-01-02,39,False
2011-01-03,68,False
2011-01-04,77,False
2011-01-05,77,False
2011-01-06,72,False
2011-01-07,71,False
2011-01-08,38,False
2011-01-09,38,False
2011-01-10,72,False
2011-01-11,69,False
2011-01-12,68,False
2011-01-13,76,False
2011-01-14,63,False
2011-01-15,46,False
2011-01-16,38,False
2011-01-17,58,False
2011-01-18,67,False
2011-01-19,70,False
2011-01-20,69,False
2011-01-21,81,False
2011-01-22,45,False
2011-01-23,43,False
2011-01-24,70,False
2011-01-25,77,False
2011-01-26,83,False
2011-01-27,71,False
2011-01-28,69,False
2011-01-29,50,False
2011-01-30,45,False
2011-01-31,68,False
2011-02-01,76,False
2011-02-02,75,False
2011-02-03,73,False
2011-02-04,66,False
2011-02-05,45,False
2011-02-06,40,False
2011-02-07,66,False
2011-02-08,75,False
2011-02-09,78,False
2011-02-10,71,False
2011-02-11,59,False
2011-02-12,45,False
2011-02-13,42,False
2011-02-14,71,False
2011-02-15,74,False
2011-02-16,100,False
2011-02-17,89,False
2011-02-18,71,False
2011-02-19,52,False
2011-02-20,35,False
2011-02-21,63,False
2011-02-22,67,False
2011-02-23,72,False
2011-02-24,64,False
2011-02-25,66,False
2011-02-26,40,False
2011-02-27,38,False
2011-02-28,68,False
2011-03-01,66,False
2011-03-02,67,False
2011-03-03,68,False
2011-03-04,66,False
2011-03-05,42,False
2011-03-06,35,False
2011-03-07,68,False
2011-03-08,71,False
2011-03-09,68,False
2011-03-10,66,False
2011-03-11,54,False
2011-03-12,32,False
2011-03-13,26,False
2011-03-14,61,False
2011-03-15,61,False
2011-03-16,67,False
2011-03-17,57,False
2011-03-18,59,False
2011-03-19,36,False
2011-03-20,36,False
2011-03-21,64,False
2011-03-22,73,False
2011-03-23,68,False
2011-03-24,65,False
2011-03-25,55,False
2011-03-26,33,False
2011-03-27,35,False
2011-03-28,68,False
2011-03-29,72,False
2011-03-30,69,False
2011-03-31,63,False
2011-04-01,59,False
2011-04-02,39,False
2011-04-03,35,False
2011-04-04,70,False
2011-04-05,69,False
2011-04-06,65,False
2011-04-07,67,False
2011-04-08,60,False
2011-04-09,38,False
2011-04-10,42,False
2011-04-11,70,False
2011-04-12,69,False
2011-04-13,65,False
2011-04-14,66,False
2011-04-15,59,False
2011-04-16,42,False
2011-04-17,46,False
2011-04-18,72,False
2011-04-19,73,False
2011-04-20,62,False
2011-04-21,70,False
2011-04-22,58,False
2011-04-23,35,False
2011-04-24,34,False
2011-04-25,71,False
2011-04-26,62,False
2011-04-27,70,False
2011-04-28,65,False
2011-04-29,53,False
2011-04-30,33,False
2011-05-01,41,False
2011-05-02,59,False
2011-05-03,64,False
2011-05-04,62,False
2011-05-05,60,False
2011-05-06,56,False
2011-05-07,34,False
2011-05-08,27,False
2011-05-09,65,False
2011-05-10,68,False
2011-05-11,66,False
2011-05-12,58,False
2011-05-13,55,False
2011-05-14,32,False
2011-05-15,31,False
2011-05-16,64,False
2011-05-17,65,False
2011-05-18,70,False
2011-05-19,60,False
2011-05-20,57,False
2011-05-21,30,False
2011-05-22,29,False
2011-05-23,65,False
2011-05-24,69,False
2011-05-25,61,False
2011-05-26,63,False
2011-05-27,53,False
2011-05-28,27,False
2011-05-29,30,False
2011-05-30,30,False
2011-05-31,61,False
2011-06-01,63,False
2011-06-02,60,False
2011-06-03,52,False
2011-06-04,33,False
2011-06-05,32,False
2011-06-06,62,False
2011-06-07,63,False
2011-06-08,56,False
2011-06-09,57,False
2011-06-10,56,False
2011-06-11,32,False
2011-06-12,34,False
2011-06-13,68,False
