date,Texas Instruments,isPartial
2017-05-29,36,False
2017-05-30,53,False
2017-05-31,55,False
2017-06-01,44,False
2017-06-02,45,False
2017-06-03,35,False
2017-06-04,28,False
2017-06-05,39,False
2017-06-06,51,False
2017-06-07,54,False
2017-06-08,51,False
2017-06-09,47,False
2017-06-10,25,False
2017-06-11,39,False
2017-06-12,52,False
2017-06-13,40,False
2017-06-14,40,False
2017-06-15,43,False
2017-06-16,40,False
2017-06-17,35,False
2017-06-18,39,False
2017-06-19,44,False
2017-06-20,49,False
2017-06-21,45,False
2017-06-22,42,False
2017-06-23,34,False
2017-06-24,36,False
2017-06-25,39,False
2017-06-26,36,False
2017-06-27,45,False
2017-06-28,52,False
2017-06-29,46,False
2017-06-30,40,False
2017-07-01,19,False
2017-07-02,35,False
2017-07-03,48,False
2017-07-04,41,False
2017-07-05,43,False
2017-07-06,34,False
2017-07-07,43,False
2017-07-08,41,False
2017-07-09,26,False
2017-07-10,58,False
2017-07-11,39,False
2017-07-12,63,False
2017-07-13,37,False
2017-07-14,38,False
2017-07-15,38,False
2017-07-16,44,False
2017-07-17,44,False
2017-07-18,53,False
2017-07-19,52,False
2017-07-20,51,False
2017-07-21,40,False
2017-07-22,25,False
2017-07-23,30,False
2017-07-24,59,False
2017-07-25,51,False
2017-07-26,61,False
2017-07-27,41,False
2017-07-28,63,False
2017-07-29,40,False
2017-07-30,48,False
2017-07-31,48,False
2017-08-01,57,False
2017-08-02,43,False
2017-08-03,57,False
2017-08-04,55,False
2017-08-05,40,False
2017-08-06,43,False
2017-08-07,47,False
2017-08-08,80,False
2017-08-09,63,False
2017-08-10,60,False
2017-08-11,56,False
2017-08-12,46,False
2017-08-13,41,False
2017-08-14,68,False
2017-08-15,78,False
2017-08-16,71,False
2017-08-17,58,False
2017-08-18,82,False
2017-08-19,56,False
2017-08-20,47,False
2017-08-21,58,False
2017-08-22,79,False
2017-08-23,96,False
2017-08-24,71,False
2017-08-25,75,False
2017-08-26,69,False
2017-08-27,64,False
2017-08-28,72,False
2017-08-29,93,False
2017-08-30,80,False
2017-08-31,93,False
2017-09-01,71,False
2017-09-02,58,False
2017-09-03,67,False
2017-09-04,71,False
2017-09-05,87,False
2017-09-06,79,False
2017-09-07,100,False
2017-09-08,80,False
2017-09-09,63,False
2017-09-10,61,False
2017-09-11,93,False
2017-09-12,76,False
2017-09-13,97,False
2017-09-14,79,False
2017-09-15,68,False
2017-09-16,51,False
2017-09-17,51,False
2017-09-18,76,False
2017-09-19,81,False
2017-09-20,79,False
2017-09-21,70,False
2017-09-22,65,False
2017-09-23,28,False
2017-09-24,47,False
2017-09-25,74,False
2017-09-26,69,False
2017-09-27,69,False
2017-09-28,68,False
2017-09-29,53,False
2017-09-30,40,False
2017-10-01,47,False
2017-10-02,43,False
2017-10-03,67,False
2017-10-04,58,False
2017-10-05,52,False
2017-10-06,51,False
2017-10-07,40,False
2017-10-08,49,False
2017-10-09,53,False
2017-10-10,59,False
2017-10-11,70,False
2017-10-12,59,False
2017-10-13,51,False
2017-10-14,48,False
2017-10-15,37,False
2017-10-16,71,False
2017-10-17,56,False
2017-10-18,67,False
2017-10-19,72,False
2017-10-20,71,False
2017-10-21,35,False
2017-10-22,38,False
2017-10-23,67,False
2017-10-24,59,False
2017-10-25,69,False
2017-10-26,64,False
2017-10-27,50,False
2017-10-28,47,False
2017-10-29,43,False
2017-10-30,81,False
2017-10-31,53,False
2017-11-01,55,False
2017-11-02,66,False
2017-11-03,70,False
2017-11-04,44,False
2017-11-05,44,False
2017-11-06,64,False
2017-11-07,65,False
2017-11-08,58,False
2017-11-09,63,False
2017-11-10,46,False
2017-11-11,31,False
2017-11-12,36,False
2017-11-13,65,False
2017-11-14,57,False
2017-11-15,71,False
2017-11-16,59,False
2017-11-17,41,False
2017-11-18,23,False
2017-11-19,42,False
2017-11-20,51,False
2017-11-21,59,False
2017-11-22,55,False
2017-11-23,40,False
2017-11-24,45,False
2017-11-25,44,False
2017-11-26,55,False
2017-11-27,50,False
2017-11-28,65,False
2017-11-29,62,False
2017-11-30,52,False
2017-12-01,55,False
2017-12-02,51,False
2017-12-03,34,False
2017-12-04,42,False
2017-12-05,52,False
2017-12-06,69,False
2017-12-07,56,False
2017-12-08,52,False
2017-12-09,43,False
2017-12-10,36,False
2017-12-11,48,False
2017-12-12,59,False
2017-12-13,43,False
2017-12-14,54,False
2017-12-15,42,False
2017-12-16,28,False
2017-12-17,41,False
2017-12-18,53,False
2017-12-19,58,False
2017-12-20,57,False
2017-12-21,42,False
2017-12-22,46,False
2017-12-23,25,False
2017-12-24,29,False
2017-12-25,19,False
2017-12-26,30,False
2017-12-27,26,False
2017-12-28,36,False
2017-12-29,32,False
2017-12-30,24,False
2017-12-31,17,False
2018-01-01,23,False
2018-01-02,35,False
2018-01-03,50,False
2018-01-04,43,False
2018-01-05,45,False
2018-01-06,34,False
2018-01-07,25,False
2018-01-08,57,False
2018-01-09,81,False
2018-01-10,91,False
2018-01-11,76,False
2018-01-12,47,False
2018-01-13,34,False
2018-01-14,41,False
2018-01-15,64,False
2018-01-16,68,False
2018-01-17,75,False
2018-01-18,77,False
2018-01-19,75,False
2018-01-20,37,False
2018-01-21,43,False
2018-01-22,67,False
2018-01-23,77,False
2018-01-24,96,False
2018-01-25,68,False
2018-01-26,61,False
2018-01-27,47,False
2018-01-28,43,False
2018-01-29,71,False
2018-01-30,74,False
2018-01-31,66,False
2018-02-01,74,False
2018-02-02,65,False
2018-02-03,43,False
2018-02-04,40,False
2018-02-05,64,False
2018-02-06,73,False
2018-02-07,75,False
2018-02-08,70,False
2018-02-09,65,False
2018-02-10,34,False
2018-02-11,36,False
2018-02-12,65,False
2018-02-13,50,False
