date,Texas Instruments,isPartial
2014-03-16,37,False
2014-03-17,42,False
2014-03-18,55,False
2014-03-19,55,False
2014-03-20,60,False
2014-03-21,48,False
2014-03-22,35,False
2014-03-23,30,False
2014-03-24,56,False
2014-03-25,49,False
2014-03-26,61,False
2014-03-27,57,False
2014-03-28,71,False
2014-03-29,29,False
2014-03-30,40,False
2014-03-31,51,False
2014-04-01,53,False
2014-04-02,57,False
2014-04-03,61,False
2014-04-04,42,False
2014-04-05,33,False
2014-04-06,32,False
2014-04-07,62,False
2014-04-08,52,False
2014-04-09,55,False
2014-04-10,55,False
2014-04-11,53,False
2014-04-12,31,False
2014-04-13,40,False
2014-04-14,46,False
2014-04-15,42,False
2014-04-16,55,False
2014-04-17,35,False
2014-04-18,37,False
2014-04-19,29,False
2014-04-20,31,False
2014-04-21,42,False
2014-04-22,48,False
2014-04-23,51,False
2014-04-24,56,False
2014-04-25,42,False
2014-04-26,29,False
2014-04-27,34,False
2014-04-28,55,False
2014-04-29,59,False
2014-04-30,67,False
2014-05-01,60,False
2014-05-02,50,False
2014-05-03,43,False
2014-05-04,42,False
2014-05-05,44,False
2014-05-06,72,False
2014-05-07,51,False
2014-05-08,33,False
2014-05-09,49,False
2014-05-10,32,False
2014-05-11,43,False
2014-05-12,58,False
2014-05-13,61,False
2014-05-14,60,False
2014-05-15,39,False
2014-05-16,37,False
2014-05-17,34,False
2014-05-18,29,False
2014-05-19,50,False
2014-05-20,59,False
2014-05-21,48,False
2014-05-22,41,False
2014-05-23,40,False
2014-05-24,37,False
2014-05-25,36,False
2014-05-26,41,False
2014-05-27,41,False
2014-05-28,52,False
2014-05-29,50,False
2014-05-30,45,False
2014-05-31,42,False
2014-06-01,43,False
2014-06-02,55,False
2014-06-03,62,False
2014-06-04,48,False
2014-06-05,39,False
2014-06-06,53,False
2014-06-07,25,False
2014-06-08,34,False
2014-06-09,62,False
2014-06-10,39,False
2014-06-11,45,False
2014-06-12,45,False
2014-06-13,35,False
2014-06-14,43,False
2014-06-15,39,False
2014-06-16,48,False
2014-06-17,52,False
2014-06-18,62,False
2014-06-19,43,False
2014-06-20,49,False
2014-06-21,32,False
2014-06-22,43,False
2014-06-23,53,False
2014-06-24,46,False
2014-06-25,42,False
2014-06-26,44,False
2014-06-27,44,False
2014-06-28,32,False
2014-06-29,25,False
2014-06-30,47,False
2014-07-01,39,False
2014-07-02,47,False
2014-07-03,45,False
2014-07-04,44,False
2014-07-05,23,False
2014-07-06,28,False
2014-07-07,63,False
2014-07-08,59,False
2014-07-09,47,False
2014-07-10,46,False
2014-07-11,43,False
2014-07-12,26,False
2014-07-13,35,False
2014-07-14,43,False
2014-07-15,51,False
2014-07-16,48,False
2014-07-17,49,False
2014-07-18,46,False
2014-07-19,35,False
2014-07-20,51,False
2014-07-21,55,False
2014-07-22,46,False
2014-07-23,47,False
2014-07-24,45,False
2014-07-25,43,False
2014-07-26,34,False
2014-07-27,22,False
2014-07-28,48,False
2014-07-29,51,False
2014-07-30,62,False
2014-07-31,50,False
2014-08-01,45,False
2014-08-02,28,False
2014-08-03,44,False
2014-08-04,47,False
2014-08-05,62,False
2014-08-06,57,False
2014-08-07,57,False
2014-08-08,63,False
2014-08-09,38,False
2014-08-10,45,False
2014-08-11,58,False
2014-08-12,63,False
2014-08-13,74,False
2014-08-14,61,False
2014-08-15,70,False
2014-08-16,46,False
2014-08-17,49,False
2014-08-18,66,False
2014-08-19,76,False
2014-08-20,84,False
2014-08-21,84,False
2014-08-22,84,False
2014-08-23,52,False
2014-08-24,61,False
2014-08-25,87,False
2014-08-26,92,False
2014-08-27,88,False
2014-08-28,79,False
2014-08-29,81,False
2014-08-30,62,False
2014-08-31,59,False
2014-09-01,70,False
2014-09-02,77,False
2014-09-03,88,False
2014-09-04,100,False
2014-09-05,82,False
2014-09-06,47,False
2014-09-07,60,False
2014-09-08,86,False
2014-09-09,100,False
2014-09-10,93,False
2014-09-11,78,False
2014-09-12,72,False
2014-09-13,60,False
2014-09-14,58,False
2014-09-15,57,False
2014-09-16,75,False
2014-09-17,65,False
2014-09-18,66,False
2014-09-19,67,False
2014-09-20,43,False
2014-09-21,52,False
2014-09-22,60,False
2014-09-23,79,False
2014-09-24,65,False
2014-09-25,75,False
2014-09-26,54,False
2014-09-27,31,False
2014-09-28,39,False
2014-09-29,63,False
2014-09-30,64,False
2014-10-01,61,False
2014-10-02,59,False
2014-10-03,51,False
2014-10-04,40,False
2014-10-05,37,False
2014-10-06,59,False
2014-10-07,73,False
2014-10-08,68,False
2014-10-09,56,False
2014-10-10,55,False
2014-10-11,34,False
2014-10-12,37,False
2014-10-13,63,False
2014-10-14,57,False
2014-10-15,73,False
2014-10-16,68,False
2014-10-17,52,False
2014-10-18,41,False
2014-10-19,40,False
2014-10-20,55,False
2014-10-21,50,False
2014-10-22,50,False
2014-10-23,45,False
2014-10-24,51,False
2014-10-25,38,False
2014-10-26,31,False
2014-10-27,44,False
2014-10-28,58,False
2014-10-29,62,False
2014-10-30,57,False
2014-10-31,47,False
