date,Texas Instruments,isPartial
2018-02-13,91,False
2018-02-14,84,False
2018-02-15,92,False
2018-02-16,79,False
2018-02-17,48,False
2018-02-18,48,False
2018-02-19,85,False
2018-02-20,81,False
2018-02-21,96,False
2018-02-22,90,False
2018-02-23,63,False
2018-02-24,64,False
2018-02-25,57,False
2018-02-26,81,False
2018-02-27,95,False
2018-02-28,95,False
2018-03-01,90,False
2018-03-02,62,False
2018-03-03,50,False
2018-03-04,55,False
2018-03-05,96,False
2018-03-06,89,False
2018-03-07,90,False
2018-03-08,80,False
2018-03-09,81,False
2018-03-10,55,False
2018-03-11,55,False
2018-03-12,72,False
2018-03-13,76,False
2018-03-14,70,False
2018-03-15,77,False
2018-03-16,61,False
2018-03-17,48,False
2018-03-18,47,False
2018-03-19,69,False
2018-03-20,86,False
2018-03-21,90,False
2018-03-22,88,False
2018-03-23,77,False
2018-03-24,61,False
2018-03-25,39,False
2018-03-26,77,False
2018-03-27,87,False
2018-03-28,88,False
2018-03-29,64,False
2018-03-30,58,False
2018-03-31,41,False
2018-04-01,39,False
2018-04-02,69,False
2018-04-03,79,False
2018-04-04,87,False
2018-04-05,85,False
2018-04-06,66,False
2018-04-07,43,False
2018-04-08,43,False
2018-04-09,84,False
2018-04-10,90,False
2018-04-11,87,False
2018-04-12,80,False
2018-04-13,78,False
2018-04-14,47,False
2018-04-15,50,False
2018-04-16,75,False
2018-04-17,88,False
2018-04-18,88,False
2018-04-19,83,False
2018-04-20,76,False
2018-04-21,47,False
2018-04-22,48,False
2018-04-23,84,False
2018-04-24,100,False
2018-04-25,79,False
2018-04-26,75,False
2018-04-27,64,False
2018-04-28,49,False
2018-04-29,47,False
2018-04-30,75,False
2018-05-01,72,False
2018-05-02,76,False
2018-05-03,70,False
2018-05-04,63,False
2018-05-05,50,False
2018-05-06,57,False
2018-05-07,82,False
2018-05-08,76,False
2018-05-09,87,False
2018-05-10,87,False
2018-05-11,59,False
2018-05-12,38,False
2018-05-13,45,False
2018-05-14,73,False
2018-05-15,77,False
2018-05-16,72,False
2018-05-17,83,False
2018-05-18,69,False
2018-05-19,49,False
2018-05-20,47,False
2018-05-21,64,False
2018-05-22,79,False
2018-05-23,84,False
2018-05-24,77,False
2018-05-25,54,False
2018-05-26,43,False
2018-05-27,45,False
2018-05-28,65,False
2018-05-29,77,False
2018-05-30,81,False
2018-05-31,78,False
2018-06-01,69,False
2018-06-02,42,False
2018-06-03,49,False
2018-06-04,82,False
2018-06-05,81,False
2018-06-06,80,False
2018-06-07,76,False
2018-06-08,61,False
2018-06-09,59,False
2018-06-10,48,False
2018-06-11,66,False
2018-06-12,79,False
2018-06-13,70,False
2018-06-14,64,False
2018-06-15,61,False
2018-06-16,35,False
2018-06-17,51,False
2018-06-18,74,False
2018-06-19,76,False
2018-06-20,70,False
2018-06-21,69,False
2018-06-22,66,False
2018-06-23,42,False
2018-06-24,48,False
2018-06-25,57,False
2018-06-26,71,False
2018-06-27,74,False
2018-06-28,63,False
2018-06-29,59,False
