date,Texas Instruments,isPartial
2012-01-26,73,False
2012-01-27,66,False
2012-01-28,59,False
2012-01-29,48,False
2012-01-30,72,False
2012-01-31,72,False
2012-02-01,78,False
2012-02-02,69,False
2012-02-03,79,False
2012-02-04,57,False
2012-02-05,39,False
2012-02-06,60,False
2012-02-07,71,False
2012-02-08,62,False
2012-02-09,65,False
2012-02-10,65,False
2012-02-11,49,False
2012-02-12,42,False
2012-02-13,67,False
2012-02-14,72,False
2012-02-15,72,False
2012-02-16,72,False
2012-02-17,57,False
2012-02-18,42,False
2012-02-19,57,False
2012-02-20,58,False
2012-02-21,63,False
2012-02-22,62,False
2012-02-23,65,False
2012-02-24,52,False
2012-02-25,42,False
2012-02-26,51,False
2012-02-27,60,False
2012-02-28,63,False
2012-02-29,67,False
2012-03-01,79,False
2012-03-02,62,False
2012-03-03,39,False
2012-03-04,48,False
2012-03-05,69,False
2012-03-06,81,False
2012-03-07,64,False
2012-03-08,76,False
2012-03-09,56,False
2012-03-10,52,False
2012-03-11,42,False
2012-03-12,57,False
2012-03-13,48,False
2012-03-14,71,False
2012-03-15,59,False
2012-03-16,59,False
2012-03-17,47,False
2012-03-18,40,False
2012-03-19,58,False
2012-03-20,69,False
2012-03-21,68,False
2012-03-22,59,False
2012-03-23,52,False
2012-03-24,41,False
2012-03-25,47,False
2012-03-26,62,False
2012-03-27,66,False
2012-03-28,61,False
2012-03-29,63,False
2012-03-30,54,False
2012-03-31,47,False
2012-04-01,34,False
2012-04-02,58,False
2012-04-03,66,False
2012-04-04,64,False
2012-04-05,61,False
2012-04-06,44,False
2012-04-07,34,False
2012-04-08,29,False
2012-04-09,51,False
2012-04-10,62,False
2012-04-11,62,False
2012-04-12,67,False
2012-04-13,62,False
2012-04-14,44,False
2012-04-15,45,False
2012-04-16,55,False
2012-04-17,64,False
2012-04-18,63,False
2012-04-19,61,False
2012-04-20,61,False
2012-04-21,37,False
2012-04-22,51,False
2012-04-23,66,False
2012-04-24,72,False
2012-04-25,65,False
2012-04-26,66,False
2012-04-27,60,False
2012-04-28,42,False
2012-04-29,43,False
2012-04-30,63,False
2012-05-01,59,False
2012-05-02,66,False
2012-05-03,78,False
2012-05-04,63,False
2012-05-05,45,False
2012-05-06,47,False
2012-05-07,68,False
2012-05-08,61,False
2012-05-09,79,False
2012-05-10,67,False
2012-05-11,58,False
2012-05-12,55,False
2012-05-13,49,False
2012-05-14,61,False
2012-05-15,62,False
2012-05-16,71,False
2012-05-17,67,False
2012-05-18,59,False
2012-05-19,50,False
2012-05-20,42,False
2012-05-21,71,False
2012-05-22,57,False
2012-05-23,54,False
2012-05-24,62,False
2012-05-25,51,False
2012-05-26,33,False
2012-05-27,36,False
2012-05-28,56,False
2012-05-29,64,False
2012-05-30,68,False
2012-05-31,54,False
2012-06-01,57,False
2012-06-02,47,False
2012-06-03,42,False
2012-06-04,59,False
2012-06-05,52,False
2012-06-06,55,False
2012-06-07,54,False
2012-06-08,57,False
2012-06-09,41,False
2012-06-10,44,False
2012-06-11,54,False
2012-06-12,58,False
2012-06-13,72,False
2012-06-14,58,False
2012-06-15,47,False
2012-06-16,41,False
2012-06-17,39,False
2012-06-18,52,False
2012-06-19,65,False
2012-06-20,74,False
2012-06-21,45,False
2012-06-22,54,False
2012-06-23,39,False
2012-06-24,49,False
2012-06-25,51,False
2012-06-26,58,False
2012-06-27,56,False
2012-06-28,51,False
2012-06-29,48,False
2012-06-30,30,False
2012-07-01,43,False
2012-07-02,49,False
2012-07-03,57,False
2012-07-04,42,False
2012-07-05,48,False
2012-07-06,41,False
2012-07-07,36,False
2012-07-08,35,False
2012-07-09,51,False
2012-07-10,53,False
2012-07-11,59,False
2012-07-12,58,False
2012-07-13,46,False
2012-07-14,36,False
2012-07-15,38,False
2012-07-16,48,False
2012-07-17,65,False
2012-07-18,63,False
2012-07-19,54,False
2012-07-20,55,False
2012-07-21,36,False
2012-07-22,44,False
2012-07-23,59,False
2012-07-24,57,False
2012-07-25,55,False
2012-07-26,62,False
2012-07-27,44,False
2012-07-28,31,False
2012-07-29,45,False
2012-07-30,50,False
2012-07-31,65,False
2012-08-01,61,False
2012-08-02,58,False
2012-08-03,53,False
2012-08-04,48,False
2012-08-05,51,False
2012-08-06,62,False
2012-08-07,63,False
2012-08-08,63,False
2012-08-09,67,False
2012-08-10,56,False
2012-08-11,47,False
2012-08-12,53,False
2012-08-13,68,False
2012-08-14,67,False
2012-08-15,66,False
2012-08-16,67,False
2012-08-17,71,False
2012-08-18,55,False
2012-08-19,55,False
2012-08-20,87,False
2012-08-21,84,False
2012-08-22,85,False
2012-08-23,79,False
2012-08-24,86,False
2012-08-25,55,False
2012-08-26,63,False
2012-08-27,83,False
2012-08-28,88,False
2012-08-29,85,False
2012-08-30,74,False
2012-08-31,72,False
2012-09-01,59,False
2012-09-02,56,False
2012-09-03,73,False
2012-09-04,87,False
2012-09-05,100,False
2012-09-06,100,False
2012-09-07,90,False
2012-09-08,68,False
2012-09-09,81,False
2012-09-10,87,False
2012-09-11,94,False
2012-09-12,87,False
2012-09-13,79,False
2012-09-14,75,False
2012-09-15,50,False
2012-09-16,51,False
2012-09-17,77,False
2012-09-18,79,False
2012-09-19,76,False
2012-09-20,82,False
2012-09-21,60,False
2012-09-22,55,False
2012-09-23,48,False
2012-09-24,72,False
2012-09-25,81,False
2012-09-26,73,False
2012-09-27,83,False
2012-09-28,67,False
2012-09-29,55,False
2012-09-30,54,False
2012-10-01,69,False
2012-10-02,68,False
2012-10-03,77,False
2012-10-04,66,False
2012-10-05,60,False
2012-10-06,48,False
2012-10-07,37,False
2012-10-08,61,False
2012-10-09,49,False
2012-10-10,59,False
2012-10-11,73,False
2012-10-12,57,False
