date,Texas Instruments,isPartial
2011-09-18,46,False
2011-09-19,74,False
2011-09-20,74,False
2011-09-21,81,False
2011-09-22,76,False
2011-09-23,70,False
2011-09-24,48,False
2011-09-25,52,False
2011-09-26,75,False
2011-09-27,90,False
2011-09-28,97,False
2011-09-29,100,False
2011-09-30,62,False
2011-10-01,54,False
2011-10-02,53,False
2011-10-03,64,False
2011-10-04,71,False
2011-10-05,87,False
2011-10-06,67,False
2011-10-07,75,False
2011-10-08,48,False
2011-10-09,42,False
2011-10-10,45,False
2011-10-11,75,False
2011-10-12,79,False
2011-10-13,70,False
2011-10-14,69,False
2011-10-15,56,False
2011-10-16,49,False
2011-10-17,64,False
2011-10-18,78,False
2011-10-19,76,False
2011-10-20,61,False
2011-10-21,72,False
2011-10-22,48,False
2011-10-23,37,False
2011-10-24,59,False
2011-10-25,63,False
2011-10-26,71,False
2011-10-27,79,False
2011-10-28,58,False
2011-10-29,60,False
2011-10-30,56,False
2011-10-31,66,False
2011-11-01,48,False
2011-11-02,69,False
2011-11-03,75,False
2011-11-04,62,False
2011-11-05,53,False
2011-11-06,50,False
2011-11-07,54,False
2011-11-08,81,False
2011-11-09,67,False
2011-11-10,60,False
2011-11-11,55,False
2011-11-12,49,False
2011-11-13,55,False
2011-11-14,51,False
2011-11-15,58,False
2011-11-16,80,False
2011-11-17,76,False
2011-11-18,62,False
2011-11-19,36,False
2011-11-20,39,False
2011-11-21,60,False
2011-11-22,54,False
2011-11-23,60,False
2011-11-24,67,False
2011-11-25,37,False
2011-11-26,36,False
2011-11-27,48,False
2011-11-28,49,False
2011-11-29,56,False
2011-11-30,62,False
2011-12-01,67,False
2011-12-02,60,False
2011-12-03,54,False
2011-12-04,45,False
2011-12-05,57,False
2011-12-06,49,False
2011-12-07,70,False
2011-12-08,77,False
2011-12-09,49,False
2011-12-10,50,False
2011-12-11,51,False
2011-12-12,64,False
2011-12-13,61,False
2011-12-14,58,False
2011-12-15,69,False
2011-12-16,59,False
2011-12-17,38,False
2011-12-18,52,False
2011-12-19,49,False
2011-12-20,48,False
2011-12-21,47,False
2011-12-22,46,False
2011-12-23,39,False
2011-12-24,34,False
2011-12-25,21,False
2011-12-26,40,False
2011-12-27,31,False
2011-12-28,35,False
2011-12-29,43,False
2011-12-30,38,False
2011-12-31,25,False
2012-01-01,34,False
2012-01-02,33,False
2012-01-03,42,False
2012-01-04,70,False
2012-01-05,59,False
2012-01-06,55,False
2012-01-07,37,False
2012-01-08,44,False
2012-01-09,66,False
2012-01-10,69,False
2012-01-11,74,False
2012-01-12,65,False
2012-01-13,48,False
2012-01-14,55,False
2012-01-15,41,False
2012-01-16,60,False
2012-01-17,71,False
2012-01-18,77,False
2012-01-19,64,False
2012-01-20,60,False
2012-01-21,46,False
2012-01-22,44,False
2012-01-23,61,False
2012-01-24,74,False
2012-01-25,72,False
2012-01-26,65,False
2012-01-27,60,False
2012-01-28,36,False
2012-01-29,41,False
2012-01-30,54,False
2012-01-31,74,False
2012-02-01,77,False
2012-02-02,64,False
2012-02-03,64,False
2012-02-04,40,False
2012-02-05,43,False
2012-02-06,52,False
2012-02-07,64,False
2012-02-08,63,False
2012-02-09,53,False
2012-02-10,74,False
2012-02-11,39,False
2012-02-12,34,False
2012-02-13,57,False
2012-02-14,67,False
2012-02-15,65,False
2012-02-16,61,False
2012-02-17,54,False
2012-02-18,37,False
2012-02-19,45,False
2012-02-20,53,False
2012-02-21,46,False
2012-02-22,54,False
2012-02-23,62,False
2012-02-24,43,False
2012-02-25,33,False
2012-02-26,38,False
2012-02-27,59,False
2012-02-28,51,False
2012-02-29,46,False
2012-03-01,55,False
2012-03-02,56,False
2012-03-03,31,False
2012-03-04,47,False
2012-03-05,64,False
2012-03-06,78,False
2012-03-07,55,False
2012-03-08,65,False
2012-03-09,57,False
2012-03-10,43,False
2012-03-11,32,False
2012-03-12,51,False
2012-03-13,45,False
2012-03-14,57,False
2012-03-15,56,False
2012-03-16,43,False
2012-03-17,43,False
2012-03-18,38,False
