date,Texas Instruments,isPartial
2014-03-17,61,False
2014-03-18,69,False
2014-03-19,54,False
2014-03-20,69,False
2014-03-21,53,False
2014-03-22,49,False
2014-03-23,46,False
2014-03-24,61,False
2014-03-25,59,False
2014-03-26,69,False
2014-03-27,71,False
2014-03-28,67,False
2014-03-29,38,False
2014-03-30,39,False
2014-03-31,60,False
2014-04-01,61,False
2014-04-02,62,False
2014-04-03,68,False
2014-04-04,51,False
2014-04-05,43,False
2014-04-06,38,False
2014-04-07,66,False
2014-04-08,61,False
2014-04-09,68,False
2014-04-10,66,False
2014-04-11,54,False
2014-04-12,41,False
2014-04-13,37,False
2014-04-14,53,False
2014-04-15,52,False
2014-04-16,58,False
2014-04-17,56,False
2014-04-18,39,False
2014-04-19,32,False
2014-04-20,35,False
2014-04-21,45,False
2014-04-22,62,False
2014-04-23,60,False
2014-04-24,66,False
2014-04-25,59,False
2014-04-26,35,False
2014-04-27,38,False
2014-04-28,54,False
2014-04-29,62,False
2014-04-30,61,False
2014-05-01,59,False
2014-05-02,56,False
2014-05-03,40,False
2014-05-04,37,False
2014-05-05,61,False
2014-05-06,74,False
2014-05-07,61,False
2014-05-08,63,False
2014-05-09,55,False
2014-05-10,38,False
2014-05-11,48,False
2014-05-12,57,False
2014-05-13,72,False
2014-05-14,66,False
2014-05-15,61,False
2014-05-16,50,False
2014-05-17,43,False
2014-05-18,44,False
2014-05-19,64,False
2014-05-20,67,False
2014-05-21,68,False
2014-05-22,56,False
2014-05-23,56,False
2014-05-24,44,False
2014-05-25,36,False
2014-05-26,48,False
2014-05-27,65,False
2014-05-28,60,False
2014-05-29,66,False
2014-05-30,46,False
2014-05-31,45,False
2014-06-01,42,False
2014-06-02,64,False
2014-06-03,65,False
2014-06-04,61,False
2014-06-05,65,False
2014-06-06,60,False
2014-06-07,38,False
2014-06-08,39,False
2014-06-09,67,False
2014-06-10,60,False
2014-06-11,50,False
2014-06-12,54,False
2014-06-13,44,False
2014-06-14,43,False
2014-06-15,33,False
2014-06-16,59,False
2014-06-17,52,False
2014-06-18,59,False
2014-06-19,43,False
2014-06-20,52,False
2014-06-21,40,False
2014-06-22,40,False
2014-06-23,46,False
2014-06-24,54,False
2014-06-25,64,False
2014-06-26,50,False
2014-06-27,53,False
2014-06-28,42,False
2014-06-29,32,False
2014-06-30,53,False
2014-07-01,60,False
2014-07-02,57,False
2014-07-03,55,False
2014-07-04,37,False
2014-07-05,26,False
2014-07-06,34,False
2014-07-07,50,False
2014-07-08,60,False
2014-07-09,55,False
2014-07-10,55,False
2014-07-11,65,False
2014-07-12,32,False
2014-07-13,38,False
2014-07-14,47,False
2014-07-15,60,False
2014-07-16,58,False
2014-07-17,55,False
2014-07-18,57,False
2014-07-19,41,False
2014-07-20,44,False
2014-07-21,70,False
2014-07-22,55,False
2014-07-23,57,False
2014-07-24,54,False
