date,Texas Instruments,isPartial
2012-06-04,65,False
2012-06-05,60,False
2012-06-06,57,False
2012-06-07,54,False
2012-06-08,49,False
2012-06-09,45,False
2012-06-10,45,False
2012-06-11,54,False
2012-06-12,60,False
2012-06-13,70,False
2012-06-14,68,False
2012-06-15,50,False
2012-06-16,36,False
2012-06-17,46,False
2012-06-18,53,False
2012-06-19,53,False
2012-06-20,65,False
2012-06-21,58,False
2012-06-22,54,False
2012-06-23,36,False
2012-06-24,57,False
2012-06-25,48,False
2012-06-26,59,False
2012-06-27,59,False
2012-06-28,46,False
2012-06-29,57,False
2012-06-30,29,False
2012-07-01,40,False
2012-07-02,43,False
2012-07-03,57,False
2012-07-04,50,False
2012-07-05,50,False
2012-07-06,49,False
2012-07-07,35,False
2012-07-08,35,False
2012-07-09,52,False
2012-07-10,57,False
2012-07-11,53,False
2012-07-12,65,False
2012-07-13,38,False
2012-07-14,37,False
2012-07-15,45,False
2012-07-16,57,False
2012-07-17,58,False
2012-07-18,64,False
2012-07-19,57,False
2012-07-20,45,False
2012-07-21,36,False
2012-07-22,47,False
2012-07-23,66,False
2012-07-24,58,False
2012-07-25,58,False
2012-07-26,59,False
2012-07-27,50,False
2012-07-28,42,False
2012-07-29,44,False
2012-07-30,57,False
2012-07-31,61,False
2012-08-01,60,False
2012-08-02,49,False
2012-08-03,48,False
2012-08-04,46,False
2012-08-05,44,False
2012-08-06,66,False
2012-08-07,51,False
2012-08-08,70,False
2012-08-09,65,False
2012-08-10,51,False
2012-08-11,39,False
2012-08-12,53,False
2012-08-13,63,False
2012-08-14,77,False
2012-08-15,63,False
2012-08-16,65,False
2012-08-17,71,False
2012-08-18,58,False
2012-08-19,54,False
2012-08-20,81,False
2012-08-21,78,False
2012-08-22,89,False
2012-08-23,89,False
2012-08-24,88,False
2012-08-25,51,False
2012-08-26,74,False
2012-08-27,76,False
2012-08-28,86,False
2012-08-29,91,False
2012-08-30,78,False
2012-08-31,81,False
2012-09-01,56,False
2012-09-02,51,False
2012-09-03,72,False
2012-09-04,90,False
2012-09-05,96,False
2012-09-06,100,False
2012-09-07,86,False
2012-09-08,68,False
2012-09-09,73,False
2012-09-10,87,False
2012-09-11,97,False
2012-09-12,85,False
2012-09-13,80,False
2012-09-14,71,False
2012-09-15,41,False
2012-09-16,48,False
2012-09-17,76,False
2012-09-18,82,False
2012-09-19,79,False
2012-09-20,86,False
2012-09-21,65,False
2012-09-22,61,False
2012-09-23,58,False
2012-09-24,78,False
2012-09-25,76,False
2012-09-26,75,False
2012-09-27,80,False
2012-09-28,69,False
2012-09-29,46,False
2012-09-30,65,False
2012-10-01,71,False
2012-10-02,66,False
2012-10-03,77,False
2012-10-04,66,False
2012-10-05,66,False
2012-10-06,43,False
2012-10-07,37,False
2012-10-08,64,False
2012-10-09,63,False
2012-10-10,63,False
2012-10-11,59,False
2012-10-12,57,False
2012-10-13,47,False
2012-10-14,49,False
2012-10-15,74,False
2012-10-16,78,False
2012-10-17,76,False
2012-10-18,77,False
2012-10-19,61,False
2012-10-20,35,False
2012-10-21,49,False
2012-10-22,71,False
2012-10-23,61,False
2012-10-24,70,False
2012-10-25,53,False
2012-10-26,61,False
2012-10-27,41,False
2012-10-28,45,False
2012-10-29,54,False
2012-10-30,54,False
2012-10-31,53,False
2012-11-01,53,False
2012-11-02,57,False
2012-11-03,31,False
2012-11-04,42,False
2012-11-05,60,False
2012-11-06,48,False
2012-11-07,76,False
2012-11-08,63,False
2012-11-09,57,False
2012-11-10,38,False
2012-11-11,46,False
2012-11-12,63,False
2012-11-13,66,False
2012-11-14,70,False
2012-11-15,88,False
2012-11-16,75,False
2012-11-17,45,False
2012-11-18,48,False
2012-11-19,71,False
2012-11-20,59,False
2012-11-21,58,False
2012-11-22,52,False
2012-11-23,45,False
2012-11-24,35,False
2012-11-25,47,False
2012-11-26,53,False
2012-11-27,69,False
2012-11-28,72,False
2012-11-29,70,False
2012-11-30,57,False
2012-12-01,36,False
2012-12-02,41,False
2012-12-03,68,False
2012-12-04,70,False
2012-12-05,72,False
2012-12-06,73,False
2012-12-07,53,False
2012-12-08,44,False
2012-12-09,37,False
2012-12-10,70,False
2012-12-11,65,False
2012-12-12,75,False
2012-12-13,61,False
2012-12-14,57,False
2012-12-15,30,False
2012-12-16,45,False
2012-12-17,55,False
2012-12-18,66,False
2012-12-19,55,False
2012-12-20,42,False
2012-12-21,46,False
2012-12-22,27,False
2012-12-23,30,False
2012-12-24,34,False
2012-12-25,30,False
2012-12-26,30,False
2012-12-27,28,False
