date,IDEXX,isPartial
2016-08-22,61,False
2016-08-23,49,False
2016-08-24,56,False
2016-08-25,56,False
2016-08-26,67,False
2016-08-27,41,False
2016-08-28,13,False
2016-08-29,60,False
2016-08-30,60,False
2016-08-31,48,False
2016-09-01,66,False
2016-09-02,30,False
2016-09-03,13,False
2016-09-04,13,False
2016-09-05,41,False
2016-09-06,96,False
2016-09-07,98,False
2016-09-08,55,False
2016-09-09,48,False
2016-09-10,40,False
2016-09-11,17,False
