date,Activision Blizzard,isPartial
2013-12-19,8,False
2013-12-20,6,False
2013-12-21,7,False
2013-12-22,0,False
2013-12-23,8,False
2013-12-24,9,False
2013-12-25,5,False
2013-12-26,4,False
2013-12-27,10,False
2013-12-28,0,False
2013-12-29,5,False
2013-12-30,12,False
2013-12-31,2,False
2014-01-01,0,False
2014-01-02,8,False
2014-01-03,14,False
2014-01-04,6,False
2014-01-05,0,False
2014-01-06,6,False
2014-01-07,7,False
2014-01-08,13,False
2014-01-09,2,False
2014-01-10,15,False
2014-01-11,4,False
2014-01-12,2,False
2014-01-13,4,False
2014-01-14,11,False
2014-01-15,9,False
2014-01-16,15,False
2014-01-17,15,False
2014-01-18,4,False
2014-01-19,4,False
2014-01-20,13,False
2014-01-21,13,False
2014-01-22,13,False
2014-01-23,13,False
2014-01-24,6,False
2014-01-25,6,False
2014-01-26,2,False
2014-01-27,4,False
2014-01-28,18,False
2014-01-29,5,False
2014-01-30,15,False
2014-01-31,15,False
2014-02-01,6,False
2014-02-02,6,False
2014-02-03,2,False
2014-02-04,4,False
2014-02-05,7,False
2014-02-06,2,False
2014-02-07,18,False
2014-02-08,13,False
2014-02-09,4,False
2014-02-10,7,False
2014-02-11,5,False
2014-02-12,9,False
2014-02-13,4,False
2014-02-14,7,False
2014-02-15,9,False
2014-02-16,2,False
2014-02-17,4,False
2014-02-18,4,False
2014-02-19,9,False
2014-02-20,5,False
2014-02-21,6,False
2014-02-22,4,False
2014-02-23,8,False
2014-02-24,4,False
2014-02-25,7,False
2014-02-26,9,False
2014-02-27,2,False
2014-02-28,6,False
2014-03-01,2,False
2014-03-02,8,False
2014-03-03,7,False
2014-03-04,2,False
2014-03-05,16,False
2014-03-06,4,False
2014-03-07,8,False
2014-03-08,2,False
2014-03-09,4,False
2014-03-10,7,False
2014-03-11,9,False
2014-03-12,7,False
2014-03-13,7,False
2014-03-14,13,False
2014-03-15,6,False
2014-03-16,10,False
