date,Activision Blizzard,isPartial
2012-10-12,42,False
2012-10-13,19,False
2012-10-14,32,False
2012-10-15,35,False
2012-10-16,35,False
2012-10-17,27,False
2012-10-18,39,False
2012-10-19,45,False
2012-10-20,14,False
2012-10-21,42,False
2012-10-22,19,False
2012-10-23,27,False
2012-10-24,15,False
2012-10-25,44,False
2012-10-26,25,False
2012-10-27,19,False
2012-10-28,32,False
2012-10-29,42,False
2012-10-30,38,False
2012-10-31,40,False
2012-11-01,49,False
2012-11-02,25,False
2012-11-03,37,False
2012-11-04,27,False
2012-11-05,53,False
2012-11-06,49,False
2012-11-07,30,False
2012-11-08,50,False
2012-11-09,28,False
2012-11-10,60,False
2012-11-11,32,False
2012-11-12,50,False
2012-11-13,100,False
2012-11-14,62,False
2012-11-15,43,False
2012-11-16,48,False
2012-11-17,77,False
2012-11-18,67,False
2012-11-19,61,False
2012-11-20,61,False
2012-11-21,42,False
2012-11-22,68,False
2012-11-23,24,False
2012-11-24,41,False
2012-11-25,44,False
2012-11-26,34,False
2012-11-27,41,False
2012-11-28,41,False
2012-11-29,30,False
2012-11-30,39,False
2012-12-01,36,False
2012-12-02,36,False
2012-12-03,15,False
2012-12-04,18,False
2012-12-05,68,False
2012-12-06,43,False
2012-12-07,40,False
2012-12-08,14,False
2012-12-09,31,False
2012-12-10,30,False
2012-12-11,30,False
2012-12-12,42,False
2012-12-13,46,False
2012-12-14,32,False
2012-12-15,31,False
2012-12-16,44,False
2012-12-17,60,False
2012-12-18,42,False
2012-12-19,35,False
2012-12-20,39,False
2012-12-21,25,False
2012-12-22,14,False
2012-12-23,14,False
2012-12-24,19,False
2012-12-25,10,False
2012-12-26,30,False
2012-12-27,24,False
2012-12-28,29,False
2012-12-29,23,False
2012-12-30,9,False
2012-12-31,14,False
2013-01-01,44,False
2013-01-02,8,False
2013-01-03,38,False
2013-01-04,23,False
2013-01-05,17,False
2013-01-06,30,False
2013-01-07,22,False
2013-01-08,33,False
2013-01-09,36,False
2013-01-10,22,False
2013-01-11,45,False
2013-01-12,26,False
2013-01-13,29,False
2013-01-14,46,False
2013-01-15,35,False
2013-01-16,18,False
2013-01-17,32,False
2013-01-18,30,False
2013-01-19,26,False
2013-01-20,33,False
2013-01-21,21,False
2013-01-22,39,False
2013-01-23,39,False
2013-01-24,33,False
2013-01-25,22,False
2013-01-26,30,False
2013-01-27,29,False
2013-01-28,14,False
2013-01-29,28,False
2013-01-30,31,False
2013-01-31,54,False
2013-02-01,22,False
2013-02-02,13,False
2013-02-03,33,False
2013-02-04,60,False
2013-02-05,39,False
2013-02-06,14,False
2013-02-07,73,False
2013-02-08,81,False
2013-02-09,56,False
2013-02-10,43,False
2013-02-11,43,False
2013-02-12,22,False
2013-02-13,21,False
2013-02-14,25,False
2013-02-15,22,False
2013-02-16,21,False
2013-02-17,25,False
2013-02-18,32,False
2013-02-19,59,False
2013-02-20,35,False
2013-02-21,99,False
2013-02-22,41,False
2013-02-23,29,False
2013-02-24,12,False
2013-02-25,24,False
2013-02-26,28,False
2013-02-27,38,False
2013-02-28,39,False
2013-03-01,15,False
2013-03-02,25,False
2013-03-03,12,False
2013-03-04,24,False
2013-03-05,38,False
2013-03-06,42,False
2013-03-07,25,False
2013-03-08,29,False
2013-03-09,37,False
2013-03-10,24,False
2013-03-11,28,False
2013-03-12,24,False
2013-03-13,34,False
2013-03-14,28,False
2013-03-15,18,False
2013-03-16,20,False
2013-03-17,20,False
2013-03-18,20,False
2013-03-19,48,False
2013-03-20,34,False
2013-03-21,31,False
2013-03-22,47,False
2013-03-23,20,False
2013-03-24,16,False
2013-03-25,31,False
2013-03-26,35,False
2013-03-27,43,False
2013-03-28,63,False
2013-03-29,48,False
2013-03-30,25,False
2013-03-31,48,False
2013-04-01,25,False
2013-04-02,31,False
2013-04-03,17,False
2013-04-04,41,False
2013-04-05,14,False
2013-04-06,32,False
2013-04-07,20,False
2013-04-08,20,False
2013-04-09,37,False
2013-04-10,27,False
2013-04-11,10,False
2013-04-12,29,False
2013-04-13,21,False
2013-04-14,8,False
2013-04-15,41,False
2013-04-16,27,False
2013-04-17,38,False
2013-04-18,24,False
2013-04-19,18,False
2013-04-20,17,False
2013-04-21,21,False
2013-04-22,24,False
2013-04-23,21,False
2013-04-24,21,False
2013-04-25,18,False
2013-04-26,22,False
2013-04-27,25,False
2013-04-28,25,False
2013-04-29,14,False
2013-04-30,28,False
2013-05-01,53,False
2013-05-02,32,False
2013-05-03,44,False
2013-05-04,17,False
2013-05-05,21,False
2013-05-06,56,False
2013-05-07,38,False
2013-05-08,70,False
2013-05-09,85,False
2013-05-10,55,False
2013-05-11,41,False
2013-05-12,33,False
2013-05-13,44,False
2013-05-14,24,False
2013-05-15,37,False
2013-05-16,38,False
2013-05-17,32,False
2013-05-18,17,False
2013-05-19,8,False
2013-05-20,24,False
2013-05-21,57,False
2013-05-22,30,False
2013-05-23,27,False
2013-05-24,11,False
2013-05-25,17,False
2013-05-26,17,False
2013-05-27,14,False
2013-05-28,20,False
2013-05-29,54,False
2013-05-30,55,False
2013-05-31,7,False
2013-06-01,8,False
2013-06-02,24,False
2013-06-03,10,False
2013-06-04,24,False
2013-06-05,14,False
2013-06-06,14,False
2013-06-07,28,False
2013-06-08,21,False
2013-06-09,20,False
2013-06-10,7,False
2013-06-11,27,False
2013-06-12,41,False
2013-06-13,17,False
2013-06-14,22,False
2013-06-15,38,False
2013-06-16,25,False
2013-06-17,14,False
2013-06-18,14,False
2013-06-19,10,False
2013-06-20,14,False
2013-06-21,25,False
2013-06-22,30,False
2013-06-23,17,False
2013-06-24,20,False
2013-06-25,20,False
2013-06-26,17,False
2013-06-27,31,False
2013-06-28,14,False
2013-06-29,17,False
