date,Activision Blizzard,isPartial
2011-01-01,7,False
2011-01-02,7,False
2011-01-03,21,False
2011-01-04,69,False
2011-01-05,20,False
2011-01-06,10,False
2011-01-07,5,False
2011-01-08,12,False
2011-01-09,18,False
2011-01-10,14,False
2011-01-11,5,False
2011-01-12,19,False
2011-01-13,29,False
2011-01-14,30,False
2011-01-15,0,False
2011-01-16,12,False
2011-01-17,9,False
2011-01-18,24,False
2011-01-19,43,False
2011-01-20,38,False
2011-01-21,24,False
2011-01-22,6,False
2011-01-23,17,False
2011-01-24,5,False
2011-01-25,23,False
2011-01-26,14,False
2011-01-27,10,False
2011-01-28,10,False
2011-01-29,6,False
2011-01-30,11,False
2011-01-31,13,False
2011-02-01,9,False
2011-02-02,5,False
2011-02-03,14,False
2011-02-04,29,False
2011-02-05,6,False
2011-02-06,11,False
2011-02-07,18,False
2011-02-08,37,False
2011-02-09,41,False
2011-02-10,100,False
2011-02-11,35,False
2011-02-12,58,False
2011-02-13,40,False
2011-02-14,42,False
2011-02-15,27,False
2011-02-16,9,False
2011-02-17,28,False
2011-02-18,34,False
2011-02-19,17,False
2011-02-20,11,False
2011-02-21,23,False
2011-02-22,18,False
2011-02-23,46,False
2011-02-24,5,False
2011-02-25,10,False
2011-02-26,17,False
2011-02-27,17,False
2011-02-28,9,False
2011-03-01,41,False
2011-03-02,18,False
2011-03-03,14,False
2011-03-04,15,False
2011-03-05,6,False
2011-03-06,29,False
2011-03-07,24,False
2011-03-08,19,False
2011-03-09,9,False
2011-03-10,28,False
2011-03-11,0,False
2011-03-12,0,False
2011-03-13,6,False
2011-03-14,29,False
2011-03-15,5,False
2011-03-16,32,False
2011-03-17,14,False
2011-03-18,24,False
2011-03-19,6,False
2011-03-20,11,False
2011-03-21,18,False
2011-03-22,9,False
2011-03-23,14,False
2011-03-24,19,False
2011-03-25,10,False
2011-03-26,6,False
2011-03-27,11,False
2011-03-28,13,False
2011-03-29,9,False
2011-03-30,9,False
2011-03-31,14,False
2011-04-01,14,False
2011-04-02,6,False
2011-04-03,17,False
2011-04-04,22,False
2011-04-05,32,False
2011-04-06,14,False
2011-04-07,14,False
2011-04-08,20,False
2011-04-09,6,False
2011-04-10,12,False
2011-04-11,14,False
2011-04-12,0,False
2011-04-13,9,False
2011-04-14,23,False
2011-04-15,5,False
2011-04-16,18,False
2011-04-17,0,False
2011-04-18,14,False
2011-04-19,5,False
2011-04-20,10,False
2011-04-21,5,False
2011-04-22,6,False
2011-04-23,12,False
2011-04-24,13,False
2011-04-25,15,False
2011-04-26,9,False
2011-04-27,23,False
2011-04-28,14,False
2011-04-29,34,False
2011-04-30,6,False
2011-05-01,17,False
2011-05-02,5,False
2011-05-03,14,False
2011-05-04,18,False
2011-05-05,19,False
2011-05-06,19,False
2011-05-07,18,False
2011-05-08,17,False
2011-05-09,45,False
2011-05-10,27,False
2011-05-11,23,False
2011-05-12,5,False
2011-05-13,14,False
2011-05-14,29,False
2011-05-15,17,False
2011-05-16,22,False
2011-05-17,32,False
2011-05-18,18,False
2011-05-19,23,False
2011-05-20,5,False
2011-05-21,6,False
2011-05-22,11,False
2011-05-23,9,False
2011-05-24,18,False
2011-05-25,9,False
2011-05-26,9,False
2011-05-27,24,False
2011-05-28,18,False
2011-05-29,0,False
2011-05-30,24,False
2011-05-31,9,False
2011-06-01,41,False
2011-06-02,14,False
2011-06-03,24,False
2011-06-04,6,False
2011-06-05,0,False
2011-06-06,18,False
2011-06-07,18,False
2011-06-08,45,False
2011-06-09,18,False
2011-06-10,33,False
2011-06-11,29,False
2011-06-12,6,False
2011-06-13,14,False
2011-06-14,18,False
2011-06-15,9,False
2011-06-16,9,False
2011-06-17,19,False
2011-06-18,0,False
2011-06-19,0,False
2011-06-20,4,False
2011-06-21,22,False
2011-06-22,14,False
2011-06-23,19,False
2011-06-24,5,False
2011-06-25,0,False
2011-06-26,12,False
2011-06-27,14,False
2011-06-28,13,False
2011-06-29,9,False
2011-06-30,14,False
2011-07-01,0,False
2011-07-02,6,False
2011-07-03,6,False
2011-07-04,14,False
2011-07-05,9,False
2011-07-06,9,False
2011-07-07,5,False
2011-07-08,5,False
2011-07-09,6,False
2011-07-10,24,False
2011-07-11,18,False
2011-07-12,23,False
2011-07-13,9,False
2011-07-14,23,False
2011-07-15,29,False
2011-07-16,6,False
2011-07-17,12,False
2011-07-18,5,False
2011-07-19,23,False
2011-07-20,23,False
2011-07-21,23,False
2011-07-22,10,False
2011-07-23,0,False
2011-07-24,11,False
2011-07-25,13,False
2011-07-26,18,False
2011-07-27,0,False
2011-07-28,9,False
2011-07-29,19,False
2011-07-30,17,False
2011-07-31,12,False
2011-08-01,32,False
2011-08-02,32,False
2011-08-03,37,False
2011-08-04,41,False
2011-08-05,33,False
2011-08-06,17,False
2011-08-07,11,False
2011-08-08,17,False
2011-08-09,13,False
2011-08-10,22,False
2011-08-11,9,False
2011-08-12,24,False
2011-08-13,11,False
2011-08-14,6,False
2011-08-15,33,False
2011-08-16,13,False
2011-08-17,23,False
2011-08-18,31,False
2011-08-19,23,False
2011-08-20,11,False
2011-08-21,6,False
2011-08-22,13,False
2011-08-23,30,False
2011-08-24,13,False
2011-08-25,22,False
2011-08-26,27,False
2011-08-27,22,False
2011-08-28,11,False
2011-08-29,9,False
2011-08-30,9,False
2011-08-31,9,False
2011-09-01,31,False
2011-09-02,23,False
2011-09-03,5,False
2011-09-04,5,False
2011-09-05,17,False
2011-09-06,4,False
2011-09-07,13,False
2011-09-08,17,False
2011-09-09,26,False
2011-09-10,21,False
2011-09-11,5,False
2011-09-12,8,False
2011-09-13,4,False
2011-09-14,12,False
2011-09-15,17,False
2011-09-16,35,False
2011-09-17,5,False
2011-09-18,5,False
