date,Activision Blizzard,isPartial
2013-02-19,7,False
2013-02-20,9,False
2013-02-21,22,False
2013-02-22,17,False
2013-02-23,4,False
2013-02-24,6,False
2013-02-25,4,False
2013-02-26,7,False
2013-02-27,7,False
2013-02-28,11,False
2013-03-01,0,False
2013-03-02,6,False
2013-03-03,2,False
2013-03-04,7,False
2013-03-05,4,False
2013-03-06,9,False
2013-03-07,11,False
2013-03-08,11,False
2013-03-09,4,False
2013-03-10,8,False
2013-03-11,9,False
2013-03-12,7,False
2013-03-13,5,False
2013-03-14,13,False
2013-03-15,2,False
2013-03-16,2,False
2013-03-17,6,False
2013-03-18,7,False
2013-03-19,12,False
2013-03-20,14,False
2013-03-21,11,False
2013-03-22,13,False
2013-03-23,11,False
2013-03-24,4,False
2013-03-25,9,False
2013-03-26,4,False
2013-03-27,15,False
2013-03-28,10,False
2013-03-29,23,False
2013-03-30,9,False
2013-03-31,5,False
2013-04-01,8,False
2013-04-02,7,False
2013-04-03,5,False
2013-04-04,14,False
2013-04-05,7,False
2013-04-06,0,False
2013-04-07,4,False
2013-04-08,11,False
2013-04-09,9,False
2013-04-10,11,False
2013-04-11,4,False
2013-04-12,13,False
2013-04-13,0,False
2013-04-14,9,False
2013-04-15,7,False
2013-04-16,9,False
2013-04-17,14,False
2013-04-18,4,False
2013-04-19,4,False
2013-04-20,2,False
2013-04-21,4,False
2013-04-22,5,False
2013-04-23,7,False
2013-04-24,11,False
2013-04-25,7,False
2013-04-26,8,False
2013-04-27,15,False
2013-04-28,4,False
2013-04-29,2,False
2013-04-30,9,False
2013-05-01,12,False
2013-05-02,11,False
2013-05-03,15,False
2013-05-04,7,False
2013-05-05,7,False
2013-05-06,5,False
2013-05-07,11,False
2013-05-08,15,False
2013-05-09,17,False
2013-05-10,13,False
2013-05-11,6,False
2013-05-12,4,False
2013-05-13,5,False
2013-05-14,9,False
2013-05-15,9,False
2013-05-16,11,False
2013-05-17,9,False
2013-05-18,0,False
2013-05-19,9,False
2013-05-20,13,False
2013-05-21,10,False
2013-05-22,11,False
2013-05-23,9,False
2013-05-24,2,False
2013-05-25,11,False
2013-05-26,6,False
2013-05-27,5,False
2013-05-28,5,False
2013-05-29,18,False
2013-05-30,16,False
2013-05-31,4,False
2013-06-01,2,False
2013-06-02,6,False
2013-06-03,5,False
2013-06-04,5,False
2013-06-05,5,False
2013-06-06,4,False
2013-06-07,4,False
2013-06-08,4,False
2013-06-09,6,False
2013-06-10,5,False
2013-06-11,3,False
2013-06-12,11,False
2013-06-13,5,False
2013-06-14,17,False
2013-06-15,7,False
2013-06-16,4,False
2013-06-17,5,False
2013-06-18,5,False
2013-06-19,2,False
2013-06-20,2,False
2013-06-21,4,False
2013-06-22,2,False
2013-06-23,0,False
2013-06-24,5,False
2013-06-25,13,False
2013-06-26,7,False
2013-06-27,5,False
2013-06-28,4,False
2013-06-29,4,False
2013-06-30,7,False
2013-07-01,12,False
2013-07-02,11,False
2013-07-03,5,False
2013-07-04,4,False
2013-07-05,6,False
2013-07-06,2,False
2013-07-07,5,False
2013-07-08,7,False
2013-07-09,5,False
2013-07-10,11,False
2013-07-11,4,False
2013-07-12,8,False
2013-07-13,5,False
2013-07-14,2,False
2013-07-15,7,False
2013-07-16,5,False
2013-07-17,0,False
2013-07-18,9,False
2013-07-19,2,False
2013-07-20,2,False
2013-07-21,5,False
2013-07-22,14,False
2013-07-23,12,False
2013-07-24,4,False
2013-07-25,4,False
2013-07-26,100,False
2013-07-27,27,False
2013-07-28,13,False
2013-07-29,18,False
2013-07-30,12,False
2013-07-31,13,False
2013-08-01,24,False
2013-08-02,15,False
2013-08-03,11,False
2013-08-04,4,False
2013-08-05,14,False
2013-08-06,7,False
2013-08-07,5,False
2013-08-08,11,False
2013-08-09,12,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,4,False
2013-08-13,5,False
2013-08-14,9,False
2013-08-15,8,False
2013-08-16,13,False
2013-08-17,7,False
2013-08-18,11,False
2013-08-19,9,False
2013-08-20,5,False
2013-08-21,13,False
2013-08-22,14,False
2013-08-23,11,False
2013-08-24,6,False
2013-08-25,4,False
2013-08-26,5,False
2013-08-27,9,False
2013-08-28,5,False
2013-08-29,11,False
2013-08-30,4,False
2013-08-31,4,False
2013-09-01,8,False
2013-09-02,9,False
2013-09-03,10,False
2013-09-04,2,False
2013-09-05,5,False
2013-09-06,11,False
2013-09-07,6,False
2013-09-08,2,False
2013-09-09,15,False
2013-09-10,10,False
2013-09-11,8,False
2013-09-12,15,False
2013-09-13,5,False
2013-09-14,12,False
2013-09-15,12,False
2013-09-16,10,False
2013-09-17,5,False
2013-09-18,20,False
2013-09-19,14,False
2013-09-20,11,False
2013-09-21,4,False
2013-09-22,4,False
2013-09-23,5,False
2013-09-24,8,False
2013-09-25,12,False
2013-09-26,5,False
2013-09-27,9,False
2013-09-28,8,False
2013-09-29,6,False
2013-09-30,5,False
2013-10-01,10,False
2013-10-02,9,False
2013-10-03,10,False
2013-10-04,7,False
2013-10-05,2,False
2013-10-06,6,False
2013-10-07,5,False
2013-10-08,5,False
2013-10-09,10,False
2013-10-10,15,False
2013-10-11,9,False
2013-10-12,4,False
2013-10-13,8,False
2013-10-14,21,False
2013-10-15,10,False
2013-10-16,5,False
2013-10-17,9,False
2013-10-18,7,False
2013-10-19,14,False
2013-10-20,6,False
2013-10-21,13,False
2013-10-22,5,False
2013-10-23,15,False
2013-10-24,12,False
2013-10-25,9,False
2013-10-26,8,False
2013-10-27,8,False
2013-10-28,10,False
2013-10-29,13,False
2013-10-30,10,False
2013-10-31,2,False
2013-11-01,4,False
2013-11-02,2,False
2013-11-03,4,False
2013-11-04,10,False
2013-11-05,18,False
2013-11-06,26,False
