date,Activision Blizzard,isPartial
2012-01-26,29,False
2012-01-27,35,False
2012-01-28,14,False
2012-01-29,27,False
2012-01-30,17,False
2012-01-31,28,False
2012-02-01,28,False
2012-02-02,17,False
2012-02-03,35,False
2012-02-04,13,False
2012-02-05,13,False
2012-02-06,33,False
2012-02-07,27,False
2012-02-08,33,False
2012-02-09,100,False
2012-02-10,86,False
2012-02-11,20,False
2012-02-12,38,False
2012-02-13,27,False
2012-02-14,17,False
2012-02-15,33,False
2012-02-16,22,False
2012-02-17,58,False
2012-02-18,14,False
2012-02-19,13,False
2012-02-20,23,False
2012-02-21,40,False
2012-02-22,22,False
2012-02-23,34,False
2012-02-24,0,False
2012-02-25,7,False
2012-02-26,13,False
2012-02-27,16,False
2012-02-28,43,False
2012-02-29,66,False
2012-03-01,58,False
2012-03-02,36,False
2012-03-03,21,False
2012-03-04,27,False
2012-03-05,34,False
2012-03-06,5,False
2012-03-07,27,False
2012-03-08,17,False
2012-03-09,23,False
2012-03-10,20,False
2012-03-11,46,False
2012-03-12,11,False
2012-03-13,27,False
2012-03-14,11,False
2012-03-15,33,False
2012-03-16,47,False
2012-03-17,27,False
2012-03-18,33,False
2012-03-19,33,False
2012-03-20,27,False
2012-03-21,33,False
2012-03-22,33,False
2012-03-23,24,False
2012-03-24,21,False
2012-03-25,7,False
2012-03-26,28,False
2012-03-27,17,False
2012-03-28,17,False
2012-03-29,45,False
2012-03-30,12,False
2012-03-31,27,False
2012-04-01,33,False
2012-04-02,6,False
2012-04-03,17,False
2012-04-04,17,False
2012-04-05,30,False
2012-04-06,6,False
2012-04-07,14,False
2012-04-08,29,False
2012-04-09,13,False
2012-04-10,40,False
2012-04-11,38,False
2012-04-12,28,False
2012-04-13,23,False
2012-04-14,7,False
2012-04-15,46,False
2012-04-16,27,False
2012-04-17,32,False
2012-04-18,16,False
2012-04-19,61,False
2012-04-20,11,False
2012-04-21,13,False
2012-04-22,26,False
2012-04-23,16,False
2012-04-24,48,False
2012-04-25,38,False
2012-04-26,39,False
2012-04-27,23,False
2012-04-28,14,False
2012-04-29,14,False
2012-04-30,17,False
2012-05-01,6,False
2012-05-02,33,False
2012-05-03,33,False
2012-05-04,23,False
2012-05-05,27,False
2012-05-06,20,False
2012-05-07,32,False
2012-05-08,27,False
2012-05-09,43,False
2012-05-10,88,False
2012-05-11,34,False
2012-05-12,20,False
2012-05-13,47,False
2012-05-14,43,False
2012-05-15,58,False
2012-05-16,70,False
2012-05-17,62,False
2012-05-18,29,False
2012-05-19,34,False
2012-05-20,20,False
2012-05-21,43,False
2012-05-22,38,False
2012-05-23,54,False
2012-05-24,56,False
2012-05-25,34,False
2012-05-26,42,False
2012-05-27,42,False
2012-05-28,23,False
2012-05-29,10,False
2012-05-30,54,False
2012-05-31,48,False
2012-06-01,34,False
2012-06-02,20,False
2012-06-03,20,False
2012-06-04,32,False
2012-06-05,21,False
2012-06-06,16,False
2012-06-07,60,False
2012-06-08,17,False
2012-06-09,40,False
2012-06-10,33,False
2012-06-11,42,False
2012-06-12,48,False
2012-06-13,38,False
2012-06-14,11,False
2012-06-15,11,False
2012-06-16,34,False
2012-06-17,27,False
2012-06-18,27,False
2012-06-19,37,False
2012-06-20,27,False
2012-06-21,32,False
2012-06-22,23,False
2012-06-23,28,False
2012-06-24,13,False
2012-06-25,16,False
2012-06-26,32,False
2012-06-27,27,False
2012-06-28,28,False
2012-06-29,35,False
2012-06-30,61,False
2012-07-01,40,False
2012-07-02,16,False
2012-07-03,49,False
2012-07-04,40,False
2012-07-05,28,False
2012-07-06,23,False
2012-07-07,14,False
2012-07-08,0,False
2012-07-09,59,False
2012-07-10,21,False
2012-07-11,77,False
2012-07-12,89,False
2012-07-13,29,False
2012-07-14,48,False
2012-07-15,34,False
2012-07-16,32,False
2012-07-17,54,False
2012-07-18,49,False
2012-07-19,50,False
2012-07-20,17,False
2012-07-21,7,False
2012-07-22,14,False
2012-07-23,16,False
2012-07-24,22,False
2012-07-25,44,False
2012-07-26,50,False
2012-07-27,35,False
2012-07-28,27,False
2012-07-29,14,False
2012-07-30,22,False
2012-07-31,22,False
2012-08-01,49,False
2012-08-02,67,False
2012-08-03,52,False
2012-08-04,34,False
2012-08-05,14,False
2012-08-06,16,False
2012-08-07,38,False
2012-08-08,27,False
2012-08-09,34,False
2012-08-10,23,False
2012-08-11,14,False
2012-08-12,7,False
2012-08-13,6,False
2012-08-14,16,False
2012-08-15,34,False
2012-08-16,22,False
2012-08-17,18,False
2012-08-18,21,False
2012-08-19,14,False
2012-08-20,45,False
2012-08-21,65,False
2012-08-22,27,False
2012-08-23,39,False
2012-08-24,6,False
2012-08-25,13,False
2012-08-26,33,False
2012-08-27,26,False
2012-08-28,21,False
2012-08-29,91,False
2012-08-30,27,False
2012-08-31,22,False
2012-09-01,20,False
2012-09-02,13,False
2012-09-03,11,False
2012-09-04,26,False
2012-09-05,0,False
2012-09-06,21,False
2012-09-07,28,False
2012-09-08,33,False
2012-09-09,13,False
2012-09-10,31,False
2012-09-11,47,False
2012-09-12,41,False
2012-09-13,36,False
2012-09-14,11,False
2012-09-15,13,False
2012-09-16,32,False
2012-09-17,10,False
2012-09-18,21,False
2012-09-19,31,False
2012-09-20,5,False
2012-09-21,17,False
2012-09-22,19,False
2012-09-23,25,False
2012-09-24,36,False
2012-09-25,20,False
2012-09-26,31,False
2012-09-27,21,False
2012-09-28,22,False
2012-09-29,0,False
2012-09-30,12,False
2012-10-01,21,False
2012-10-02,31,False
2012-10-03,26,False
2012-10-04,26,False
2012-10-05,16,False
2012-10-06,0,False
2012-10-07,30,False
2012-10-08,30,False
2012-10-09,15,False
2012-10-10,10,False
2012-10-11,45,False
2012-10-12,21,False
