date,Activision Blizzard,isPartial
2010-08-24,13,False
2010-08-25,18,False
2010-08-26,26,False
2010-08-27,14,False
2010-08-28,6,False
2010-08-29,0,False
2010-08-30,13,False
2010-08-31,13,False
2010-09-01,21,False
2010-09-02,9,False
2010-09-03,14,False
2010-09-04,0,False
2010-09-05,11,False
2010-09-06,0,False
2010-09-07,8,False
2010-09-08,13,False
2010-09-09,30,False
2010-09-10,27,False
2010-09-11,6,False
2010-09-12,16,False
2010-09-13,4,False
2010-09-14,8,False
2010-09-15,13,False
2010-09-16,9,False
2010-09-17,22,False
2010-09-18,5,False
2010-09-19,5,False
2010-09-20,34,False
2010-09-21,4,False
2010-09-22,21,False
2010-09-23,12,False
2010-09-24,26,False
2010-09-25,32,False
2010-09-26,26,False
2010-09-27,24,False
2010-09-28,8,False
2010-09-29,12,False
2010-09-30,4,False
2010-10-01,17,False
2010-10-02,11,False
2010-10-03,5,False
2010-10-04,8,False
2010-10-05,16,False
2010-10-06,16,False
2010-10-07,13,False
2010-10-08,9,False
2010-10-09,5,False
2010-10-10,27,False
2010-10-11,33,False
2010-10-12,17,False
2010-10-13,8,False
2010-10-14,29,False
2010-10-15,13,False
2010-10-16,10,False
2010-10-17,20,False
2010-10-18,20,False
2010-10-19,32,False
2010-10-20,24,False
2010-10-21,16,False
2010-10-22,13,False
2010-10-23,10,False
2010-10-24,10,False
2010-10-25,12,False
2010-10-26,20,False
2010-10-27,36,False
2010-10-28,16,False
2010-10-29,17,False
2010-10-30,16,False
2010-10-31,26,False
2010-11-01,4,False
2010-11-02,43,False
2010-11-03,23,False
2010-11-04,20,False
2010-11-05,30,False
2010-11-06,25,False
2010-11-07,14,False
2010-11-08,19,False
2010-11-09,47,False
2010-11-10,43,False
2010-11-11,24,False
2010-11-12,29,False
2010-11-13,45,False
2010-11-14,24,False
2010-11-15,36,False
2010-11-16,8,False
2010-11-17,32,False
2010-11-18,28,False
2010-11-19,21,False
2010-11-20,15,False
2010-11-21,19,False
2010-11-22,23,False
2010-11-23,8,False
2010-11-24,24,False
2010-11-25,26,False
2010-11-26,26,False
2010-11-27,30,False
2010-11-28,10,False
2010-11-29,19,False
2010-11-30,19,False
2010-12-01,23,False
2010-12-02,31,False
2010-12-03,16,False
2010-12-04,20,False
2010-12-05,19,False
2010-12-06,31,False
2010-12-07,8,False
2010-12-08,48,False
2010-12-09,39,False
2010-12-10,12,False
2010-12-11,10,False
2010-12-12,29,False
2010-12-13,35,False
2010-12-14,19,False
2010-12-15,4,False
2010-12-16,16,False
2010-12-17,17,False
2010-12-18,15,False
2010-12-19,5,False
2010-12-20,8,False
2010-12-21,20,False
2010-12-22,4,False
2010-12-23,27,False
2010-12-24,5,False
2010-12-25,0,False
2010-12-26,0,False
