date,stock scandal,isPartial
2015-04-10,4,False
2015-04-11,0,False
2015-04-12,0,False
2015-04-13,8,False
2015-04-14,8,False
2015-04-15,12,False
2015-04-16,4,False
2015-04-17,0,False
2015-04-18,10,False
2015-04-19,9,False
2015-04-20,12,False
2015-04-21,8,False
2015-04-22,4,False
2015-04-23,12,False
2015-04-24,4,False
2015-04-25,0,False
2015-04-26,0,False
2015-04-27,4,False
2015-04-28,0,False
2015-04-29,8,False
2015-04-30,4,False
2015-05-01,23,False
2015-05-02,0,False
2015-05-03,5,False
2015-05-04,20,False
2015-05-05,4,False
2015-05-06,0,False
2015-05-07,4,False
2015-05-08,8,False
2015-05-09,10,False
2015-05-10,0,False
2015-05-11,4,False
2015-05-12,12,False
2015-05-13,4,False
2015-05-14,0,False
2015-05-15,0,False
2015-05-16,0,False
2015-05-17,5,False
2015-05-18,4,False
2015-05-19,4,False
2015-05-20,4,False
2015-05-21,0,False
2015-05-22,0,False
2015-05-23,10,False
2015-05-24,0,False
2015-05-25,4,False
2015-05-26,8,False
2015-05-27,4,False
2015-05-28,4,False
2015-05-29,4,False
2015-05-30,0,False
2015-05-31,10,False
2015-06-01,8,False
2015-06-02,12,False
2015-06-03,4,False
2015-06-04,8,False
2015-06-05,9,False
2015-06-06,0,False
2015-06-07,0,False
2015-06-08,4,False
2015-06-09,0,False
2015-06-10,8,False
2015-06-11,0,False
2015-06-12,8,False
2015-06-13,5,False
2015-06-14,5,False
2015-06-15,4,False
2015-06-16,8,False
2015-06-17,12,False
2015-06-18,0,False
2015-06-19,0,False
2015-06-20,10,False
2015-06-21,0,False
2015-06-22,8,False
2015-06-23,8,False
2015-06-24,0,False
2015-06-25,0,False
2015-06-26,9,False
2015-06-27,0,False
2015-06-28,5,False
2015-06-29,0,False
2015-06-30,4,False
2015-07-01,0,False
2015-07-02,0,False
2015-07-03,4,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,0,False
2015-07-07,12,False
2015-07-08,8,False
2015-07-09,4,False
2015-07-10,4,False
2015-07-11,0,False
2015-07-12,0,False
2015-07-13,0,False
2015-07-14,4,False
2015-07-15,4,False
2015-07-16,4,False
2015-07-17,13,False
2015-07-18,16,False
2015-07-19,5,False
2015-07-20,0,False
2015-07-21,8,False
2015-07-22,0,False
2015-07-23,4,False
2015-07-24,4,False
2015-07-25,5,False
2015-07-26,0,False
2015-07-27,12,False
2015-07-28,0,False
2015-07-29,4,False
2015-07-30,4,False
2015-07-31,8,False
2015-08-01,0,False
2015-08-02,0,False
2015-08-03,4,False
2015-08-04,8,False
2015-08-05,0,False
2015-08-06,8,False
2015-08-07,0,False
2015-08-08,0,False
