date,stock scandal,isPartial
2013-11-06,18,False
2013-11-07,18,False
2013-11-08,19,False
2013-11-09,22,False
2013-11-10,0,False
2013-11-11,18,False
2013-11-12,0,False
2013-11-13,36,False
2013-11-14,18,False
2013-11-15,0,False
2013-11-16,22,False
2013-11-17,21,False
2013-11-18,0,False
2013-11-19,53,False
2013-11-20,18,False
2013-11-21,18,False
2013-11-22,37,False
2013-11-23,21,False
2013-11-24,41,False
2013-11-25,18,False
2013-11-26,35,False
2013-11-27,18,False
2013-11-28,0,False
2013-11-29,0,False
2013-11-30,64,False
2013-12-01,20,False
2013-12-02,52,False
2013-12-03,17,False
2013-12-04,35,False
2013-12-05,36,False
2013-12-06,19,False
2013-12-07,0,False
2013-12-08,0,False
2013-12-09,70,False
2013-12-10,0,False
2013-12-11,18,False
2013-12-12,54,False
2013-12-13,19,False
2013-12-14,21,False
2013-12-15,22,False
2013-12-16,18,False
2013-12-17,18,False
2013-12-18,0,False
2013-12-19,38,False
2013-12-20,79,False
2013-12-21,0,False
2013-12-22,0,False
2013-12-23,59,False
2013-12-24,44,False
2013-12-25,0,False
2013-12-26,21,False
2013-12-27,0,False
2013-12-28,44,False
2013-12-29,22,False
2013-12-30,0,False
2013-12-31,43,False
2014-01-01,23,False
2014-01-02,19,False
2014-01-03,19,False
2014-01-04,20,False
2014-01-05,20,False
2014-01-06,0,False
2014-01-07,35,False
2014-01-08,53,False
2014-01-09,17,False
2014-01-10,91,False
2014-01-11,82,False
2014-01-12,40,False
2014-01-13,34,False
2014-01-14,52,False
2014-01-15,34,False
2014-01-16,35,False
2014-01-17,0,False
2014-01-18,40,False
2014-01-19,40,False
2014-01-20,34,False
2014-01-21,17,False
2014-01-22,17,False
2014-01-23,52,False
2014-01-24,18,False
2014-01-25,80,False
2014-01-26,20,False
2014-01-27,0,False
2014-01-28,17,False
2014-01-29,0,False
2014-01-30,17,False
2014-01-31,18,False
2014-02-01,20,False
2014-02-02,39,False
2014-02-03,51,False
2014-02-04,83,False
2014-02-05,0,False
2014-02-06,70,False
2014-02-07,19,False
2014-02-08,59,False
2014-02-09,59,False
2014-02-10,83,False
2014-02-11,0,False
2014-02-12,17,False
2014-02-13,0,False
2014-02-14,54,False
2014-02-15,0,False
2014-02-16,20,False
2014-02-17,51,False
2014-02-18,17,False
2014-02-19,68,False
2014-02-20,17,False
2014-02-21,35,False
2014-02-22,0,False
2014-02-23,20,False
2014-02-24,17,False
2014-02-25,17,False
2014-02-26,33,False
2014-02-27,17,False
2014-02-28,18,False
2014-03-01,20,False
2014-03-02,20,False
2014-03-03,17,False
2014-03-04,17,False
2014-03-05,17,False
2014-03-06,17,False
2014-03-07,18,False
2014-03-08,0,False
2014-03-09,20,False
2014-03-10,34,False
2014-03-11,34,False
2014-03-12,0,False
2014-03-13,34,False
2014-03-14,0,False
2014-03-15,0,False
2014-03-16,20,False
