date,stock scandal,isPartial
2012-12-12,76,False
2012-12-13,0,False
2012-12-14,0,False
2012-12-15,0,False
2012-12-16,0,False
2012-12-17,25,False
2012-12-18,26,False
2012-12-19,26,False
2012-12-20,52,False
2012-12-21,28,False
2012-12-22,0,False
2012-12-23,32,False
2012-12-24,0,False
2012-12-25,34,False
2012-12-26,0,False
2012-12-27,0,False
2012-12-28,28,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,31,False
2013-01-01,0,False
2013-01-02,0,False
2013-01-03,0,False
2013-01-04,26,False
2013-01-05,0,False
2013-01-06,29,False
2013-01-07,24,False
2013-01-08,0,False
2013-01-09,0,False
2013-01-10,49,False
2013-01-11,50,False
2013-01-12,0,False
2013-01-13,0,False
2013-01-14,97,False
2013-01-15,24,False
2013-01-16,0,False
2013-01-17,73,False
2013-01-18,0,False
2013-01-19,0,False
2013-01-20,0,False
2013-01-21,23,False
2013-01-22,24,False
2013-01-23,24,False
2013-01-24,0,False
2013-01-25,100,False
2013-01-26,28,False
2013-01-27,0,False
2013-01-28,23,False
2013-01-29,0,False
2013-01-30,0,False
2013-01-31,72,False
2013-02-01,0,False
2013-02-02,28,False
2013-02-03,28,False
2013-02-04,0,False
2013-02-05,24,False
2013-02-06,48,False
2013-02-07,24,False
2013-02-08,25,False
2013-02-09,0,False
2013-02-10,29,False
2013-02-11,48,False
2013-02-12,50,False
2013-02-13,48,False
2013-02-14,49,False
2013-02-15,25,False
2013-02-16,28,False
2013-02-17,0,False
2013-02-18,24,False
2013-02-19,47,False
