date,debt,isPartial
2015-04-10,50,False
2015-04-11,35,False
2015-04-12,37,False
2015-04-13,53,False
2015-04-14,56,False
2015-04-15,58,False
2015-04-16,57,False
2015-04-17,52,False
2015-04-18,32,False
2015-04-19,37,False
2015-04-20,57,False
2015-04-21,61,False
2015-04-22,54,False
2015-04-23,57,False
2015-04-24,50,False
2015-04-25,34,False
2015-04-26,35,False
2015-04-27,56,False
2015-04-28,56,False
2015-04-29,54,False
2015-04-30,52,False
2015-05-01,46,False
2015-05-02,32,False
2015-05-03,30,False
2015-05-04,46,False
2015-05-05,58,False
2015-05-06,57,False
2015-05-07,55,False
2015-05-08,48,False
2015-05-09,35,False
2015-05-10,36,False
2015-05-11,56,False
2015-05-12,56,False
2015-05-13,53,False
2015-05-14,52,False
2015-05-15,46,False
2015-05-16,32,False
2015-05-17,32,False
2015-05-18,48,False
2015-05-19,52,False
2015-05-20,52,False
2015-05-21,49,False
2015-05-22,42,False
2015-05-23,29,False
2015-05-24,26,False
2015-05-25,37,False
2015-05-26,49,False
2015-05-27,50,False
2015-05-28,49,False
2015-05-29,47,False
2015-05-30,30,False
2015-05-31,32,False
2015-06-01,45,False
2015-06-02,51,False
2015-06-03,52,False
2015-06-04,52,False
2015-06-05,47,False
2015-06-06,32,False
2015-06-07,32,False
2015-06-08,44,False
2015-06-09,55,False
2015-06-10,50,False
2015-06-11,49,False
2015-06-12,44,False
2015-06-13,32,False
2015-06-14,37,False
2015-06-15,51,False
2015-06-16,51,False
2015-06-17,55,False
2015-06-18,56,False
2015-06-19,45,False
2015-06-20,35,False
2015-06-21,33,False
2015-06-22,54,False
2015-06-23,52,False
2015-06-24,51,False
2015-06-25,56,False
2015-06-26,49,False
2015-06-27,42,False
2015-06-28,46,False
2015-06-29,86,False
2015-06-30,100,False
2015-07-01,87,False
2015-07-02,65,False
2015-07-03,59,False
2015-07-04,44,False
2015-07-05,67,False
2015-07-06,88,False
2015-07-07,84,False
2015-07-08,75,False
2015-07-09,69,False
2015-07-10,59,False
2015-07-11,47,False
2015-07-12,52,False
2015-07-13,68,False
2015-07-14,67,False
2015-07-15,62,False
2015-07-16,60,False
2015-07-17,50,False
