date,debt,isPartial
2016-09-11,44,False
2016-09-12,64,False
2016-09-13,69,False
2016-09-14,65,False
2016-09-15,67,False
2016-09-16,61,False
2016-09-17,43,False
2016-09-18,46,False
2016-09-19,66,False
2016-09-20,68,False
2016-09-21,67,False
2016-09-22,63,False
2016-09-23,57,False
2016-09-24,40,False
2016-09-25,49,False
2016-09-26,62,False
2016-09-27,95,False
2016-09-28,71,False
2016-09-29,68,False
2016-09-30,60,False
2016-10-01,44,False
2016-10-02,43,False
2016-10-03,65,False
2016-10-04,69,False
2016-10-05,76,False
2016-10-06,66,False
2016-10-07,60,False
2016-10-08,42,False
2016-10-09,48,False
2016-10-10,69,False
2016-10-11,68,False
2016-10-12,68,False
2016-10-13,70,False
2016-10-14,60,False
2016-10-15,46,False
2016-10-16,45,False
2016-10-17,67,False
2016-10-18,68,False
2016-10-19,70,False
2016-10-20,100,False
2016-10-21,63,False
2016-10-22,44,False
2016-10-23,47,False
2016-10-24,70,False
2016-10-25,73,False
2016-10-26,69,False
2016-10-27,69,False
2016-10-28,58,False
2016-10-29,43,False
2016-10-30,44,False
2016-10-31,63,False
2016-11-01,67,False
2016-11-02,74,False
2016-11-03,66,False
2016-11-04,60,False
2016-11-05,44,False
2016-11-06,50,False
2016-11-07,71,False
2016-11-08,78,False
2016-11-09,87,False
2016-11-10,89,False
2016-11-11,69,False
2016-11-12,50,False
2016-11-13,52,False
2016-11-14,76,False
2016-11-15,75,False
2016-11-16,73,False
2016-11-17,70,False
2016-11-18,63,False
2016-11-19,45,False
2016-11-20,48,False
2016-11-21,65,False
2016-11-22,71,False
2016-11-23,58,False
2016-11-24,51,False
2016-11-25,43,False
2016-11-26,45,False
2016-11-27,42,False
2016-11-28,64,False
2016-11-29,66,False
2016-11-30,76,False
2016-12-01,70,False
2016-12-02,67,False
2016-12-03,44,False
2016-12-04,56,False
2016-12-05,71,False
2016-12-06,70,False
2016-12-07,69,False
2016-12-08,70,False
2016-12-09,58,False
2016-12-10,44,False
2016-12-11,44,False
2016-12-12,62,False
2016-12-13,66,False
2016-12-14,68,False
2016-12-15,58,False
2016-12-16,55,False
2016-12-17,40,False
2016-12-18,39,False
2016-12-19,51,False
2016-12-20,56,False
2016-12-21,55,False
2016-12-22,48,False
2016-12-23,40,False
2016-12-24,31,False
2016-12-25,27,False
2016-12-26,33,False
2016-12-27,44,False
2016-12-28,49,False
2016-12-29,48,False
2016-12-30,47,False
2016-12-31,35,False
2017-01-01,37,False
2017-01-02,45,False
2017-01-03,60,False
2017-01-04,68,False
2017-01-05,66,False
2017-01-06,61,False
2017-01-07,45,False
2017-01-08,45,False
2017-01-09,62,False
2017-01-10,67,False
2017-01-11,77,False
2017-01-12,71,False
2017-01-13,67,False
2017-01-14,50,False
2017-01-15,52,False
2017-01-16,63,False
2017-01-17,71,False
2017-01-18,71,False
2017-01-19,76,False
2017-01-20,83,False
2017-01-21,63,False
2017-01-22,55,False
2017-01-23,75,False
2017-01-24,75,False
2017-01-25,76,False
2017-01-26,74,False
2017-01-27,72,False
2017-01-28,50,False
2017-01-29,51,False
2017-01-30,67,False
2017-01-31,74,False
2017-02-01,73,False
2017-02-02,71,False
2017-02-03,65,False
2017-02-04,50,False
2017-02-05,50,False
2017-02-06,67,False
2017-02-07,71,False
2017-02-08,71,False
2017-02-09,70,False
2017-02-10,63,False
2017-02-11,48,False
2017-02-12,47,False
2017-02-13,65,False
2017-02-14,68,False
2017-02-15,70,False
2017-02-16,70,False
2017-02-17,63,False
2017-02-18,47,False
2017-02-19,48,False
2017-02-20,64,False
2017-02-21,71,False
2017-02-22,72,False
2017-02-23,72,False
2017-02-24,67,False
2017-02-25,68,False
2017-02-26,66,False
2017-02-27,82,False
2017-02-28,84,False
2017-03-01,77,False
2017-03-02,73,False
2017-03-03,66,False
2017-03-04,45,False
2017-03-05,53,False
2017-03-06,68,False
2017-03-07,74,False
2017-03-08,70,False
2017-03-09,72,False
2017-03-10,65,False
2017-03-11,50,False
2017-03-12,48,False
2017-03-13,73,False
2017-03-14,72,False
2017-03-15,73,False
2017-03-16,72,False
2017-03-17,63,False
2017-03-18,45,False
2017-03-19,47,False
2017-03-20,70,False
2017-03-21,73,False
2017-03-22,70,False
2017-03-23,68,False
2017-03-24,59,False
2017-03-25,46,False
2017-03-26,47,False
2017-03-27,70,False
2017-03-28,72,False
2017-03-29,70,False
2017-03-30,66,False
2017-03-31,62,False
2017-04-01,43,False
2017-04-02,46,False
2017-04-03,64,False
2017-04-04,74,False
2017-04-05,72,False
2017-04-06,67,False
2017-04-07,59,False
2017-04-08,48,False
2017-04-09,49,False
2017-04-10,67,False
2017-04-11,74,False
2017-04-12,69,False
2017-04-13,62,False
2017-04-14,52,False
2017-04-15,42,False
2017-04-16,44,False
2017-04-17,65,False
2017-04-18,69,False
2017-04-19,72,False
2017-04-20,70,False
2017-04-21,63,False
2017-04-22,45,False
2017-04-23,47,False
2017-04-24,71,False
2017-04-25,72,False
2017-04-26,74,False
2017-04-27,71,False
2017-04-28,62,False
2017-04-29,46,False
2017-04-30,48,False
2017-05-01,72,False
2017-05-02,76,False
2017-05-03,73,False
2017-05-04,71,False
2017-05-05,65,False
2017-05-06,49,False
2017-05-07,49,False
2017-05-08,70,False
2017-05-09,69,False
2017-05-10,68,False
2017-05-11,67,False
2017-05-12,62,False
2017-05-13,46,False
2017-05-14,44,False
2017-05-15,66,False
2017-05-16,70,False
2017-05-17,73,False
2017-05-18,67,False
2017-05-19,60,False
2017-05-20,45,False
2017-05-21,46,False
2017-05-22,62,False
2017-05-23,67,False
2017-05-24,63,False
2017-05-25,62,False
2017-05-26,56,False
2017-05-27,42,False
2017-05-28,40,False
2017-05-29,50,False
