date,debt,isPartial
2015-08-18,39,False
2015-08-19,41,False
2015-08-20,40,False
2015-08-21,36,False
2015-08-22,27,False
2015-08-23,24,False
2015-08-24,39,False
2015-08-25,44,False
2015-08-26,43,False
2015-08-27,42,False
2015-08-28,38,False
2015-08-29,25,False
2015-08-30,27,False
2015-08-31,38,False
2015-09-01,40,False
2015-09-02,41,False
2015-09-03,40,False
2015-09-04,35,False
2015-09-05,26,False
2015-09-06,26,False
2015-09-07,30,False
2015-09-08,41,False
2015-09-09,41,False
2015-09-10,42,False
2015-09-11,39,False
2015-09-12,26,False
2015-09-13,28,False
2015-09-14,43,False
2015-09-15,44,False
2015-09-16,45,False
2015-09-17,47,False
2015-09-18,40,False
2015-09-19,28,False
2015-09-20,26,False
2015-09-21,41,False
2015-09-22,45,False
2015-09-23,43,False
2015-09-24,40,False
2015-09-25,39,False
2015-09-26,27,False
2015-09-27,27,False
2015-09-28,41,False
2015-09-29,45,False
2015-09-30,45,False
2015-10-01,42,False
2015-10-02,37,False
2015-10-03,25,False
2015-10-04,27,False
2015-10-05,41,False
2015-10-06,44,False
2015-10-07,46,False
2015-10-08,46,False
2015-10-09,40,False
2015-10-10,24,False
2015-10-11,30,False
2015-10-12,41,False
2015-10-13,48,False
2015-10-14,48,False
2015-10-15,46,False
2015-10-16,43,False
2015-10-17,27,False
2015-10-18,29,False
2015-10-19,45,False
2015-10-20,47,False
2015-10-21,46,False
2015-10-22,44,False
2015-10-23,39,False
2015-10-24,29,False
2015-10-25,30,False
2015-10-26,46,False
2015-10-27,50,False
2015-10-28,50,False
2015-10-29,51,False
2015-10-30,41,False
2015-10-31,27,False
2015-11-01,28,False
2015-11-02,48,False
2015-11-03,47,False
2015-11-04,47,False
2015-11-05,44,False
2015-11-06,42,False
2015-11-07,29,False
2015-11-08,29,False
2015-11-09,42,False
2015-11-10,44,False
2015-11-11,45,False
2015-11-12,43,False
2015-11-13,40,False
2015-11-14,26,False
2015-11-15,27,False
2015-11-16,43,False
2015-11-17,47,False
2015-11-18,44,False
2015-11-19,43,False
2015-11-20,39,False
2015-11-21,24,False
2015-11-22,27,False
2015-11-23,41,False
2015-11-24,39,False
2015-11-25,35,False
2015-11-26,27,False
2015-11-27,28,False
2015-11-28,24,False
2015-11-29,26,False
2015-11-30,43,False
