date,debt,isPartial
2012-10-12,45,False
2012-10-13,33,False
2012-10-14,34,False
2012-10-15,50,False
2012-10-16,54,False
2012-10-17,65,False
2012-10-18,54,False
2012-10-19,47,False
2012-10-20,31,False
2012-10-21,35,False
2012-10-22,50,False
2012-10-23,59,False
2012-10-24,54,False
2012-10-25,53,False
2012-10-26,44,False
2012-10-27,32,False
2012-10-28,31,False
2012-10-29,44,False
2012-10-30,45,False
2012-10-31,47,False
2012-11-01,48,False
2012-11-02,48,False
2012-11-03,31,False
2012-11-04,36,False
2012-11-05,54,False
2012-11-06,64,False
2012-11-07,100,False
2012-11-08,66,False
2012-11-09,58,False
2012-11-10,35,False
2012-11-11,36,False
2012-11-12,47,False
2012-11-13,54,False
2012-11-14,56,False
2012-11-15,54,False
2012-11-16,45,False
2012-11-17,32,False
2012-11-18,30,False
2012-11-19,49,False
2012-11-20,48,False
2012-11-21,43,False
2012-11-22,30,False
2012-11-23,30,False
2012-11-24,28,False
2012-11-25,31,False
2012-11-26,46,False
2012-11-27,50,False
2012-11-28,54,False
2012-11-29,51,False
2012-11-30,43,False
2012-12-01,31,False
2012-12-02,32,False
2012-12-03,50,False
2012-12-04,49,False
2012-12-05,49,False
2012-12-06,52,False
2012-12-07,45,False
2012-12-08,31,False
2012-12-09,32,False
2012-12-10,44,False
2012-12-11,49,False
2012-12-12,44,False
2012-12-13,44,False
2012-12-14,38,False
2012-12-15,24,False
2012-12-16,25,False
2012-12-17,37,False
2012-12-18,40,False
2012-12-19,38,False
2012-12-20,33,False
2012-12-21,29,False
2012-12-22,21,False
2012-12-23,19,False
2012-12-24,22,False
2012-12-25,17,False
2012-12-26,27,False
2012-12-27,38,False
2012-12-28,39,False
2012-12-29,30,False
2012-12-30,31,False
2012-12-31,39,False
2013-01-01,38,False
2013-01-02,62,False
2013-01-03,52,False
2013-01-04,49,False
2013-01-05,36,False
2013-01-06,36,False
2013-01-07,50,False
2013-01-08,51,False
2013-01-09,51,False
2013-01-10,48,False
2013-01-11,47,False
2013-01-12,34,False
2013-01-13,35,False
2013-01-14,57,False
2013-01-15,63,False
2013-01-16,55,False
2013-01-17,49,False
2013-01-18,46,False
2013-01-19,33,False
2013-01-20,31,False
2013-01-21,43,False
2013-01-22,49,False
2013-01-23,53,False
2013-01-24,50,False
2013-01-25,45,False
2013-01-26,30,False
2013-01-27,33,False
2013-01-28,45,False
2013-01-29,50,False
2013-01-30,49,False
2013-01-31,49,False
2013-02-01,44,False
2013-02-02,31,False
2013-02-03,29,False
2013-02-04,45,False
2013-02-05,49,False
2013-02-06,50,False
2013-02-07,47,False
2013-02-08,42,False
2013-02-09,31,False
2013-02-10,30,False
2013-02-11,45,False
2013-02-12,48,False
2013-02-13,52,False
2013-02-14,45,False
2013-02-15,39,False
2013-02-16,28,False
2013-02-17,29,False
2013-02-18,42,False
2013-02-19,45,False
2013-02-20,47,False
2013-02-21,46,False
2013-02-22,40,False
2013-02-23,31,False
2013-02-24,31,False
2013-02-25,45,False
2013-02-26,50,False
2013-02-27,48,False
2013-02-28,49,False
2013-03-01,45,False
2013-03-02,33,False
2013-03-03,33,False
2013-03-04,48,False
2013-03-05,48,False
2013-03-06,46,False
2013-03-07,45,False
2013-03-08,40,False
2013-03-09,29,False
2013-03-10,28,False
2013-03-11,42,False
2013-03-12,46,False
2013-03-13,43,False
2013-03-14,44,False
2013-03-15,40,False
2013-03-16,27,False
2013-03-17,29,False
2013-03-18,46,False
2013-03-19,48,False
2013-03-20,48,False
2013-03-21,43,False
2013-03-22,41,False
2013-03-23,30,False
2013-03-24,28,False
2013-03-25,43,False
2013-03-26,46,False
2013-03-27,46,False
2013-03-28,40,False
2013-03-29,34,False
2013-03-30,28,False
2013-03-31,26,False
2013-04-01,39,False
2013-04-02,45,False
2013-04-03,44,False
2013-04-04,44,False
2013-04-05,39,False
2013-04-06,27,False
2013-04-07,30,False
2013-04-08,43,False
2013-04-09,46,False
2013-04-10,47,False
2013-04-11,46,False
2013-04-12,42,False
2013-04-13,28,False
2013-04-14,29,False
2013-04-15,42,False
2013-04-16,47,False
2013-04-17,44,False
2013-04-18,45,False
2013-04-19,39,False
2013-04-20,25,False
2013-04-21,27,False
2013-04-22,42,False
2013-04-23,44,False
2013-04-24,47,False
2013-04-25,43,False
2013-04-26,40,False
2013-04-27,25,False
2013-04-28,29,False
2013-04-29,47,False
2013-04-30,48,False
2013-05-01,45,False
2013-05-02,45,False
2013-05-03,38,False
2013-05-04,25,False
2013-05-05,26,False
2013-05-06,39,False
2013-05-07,44,False
2013-05-08,44,False
2013-05-09,40,False
2013-05-10,40,False
2013-05-11,25,False
2013-05-12,26,False
2013-05-13,40,False
2013-05-14,43,False
2013-05-15,43,False
2013-05-16,41,False
2013-05-17,35,False
2013-05-18,26,False
2013-05-19,25,False
2013-05-20,38,False
2013-05-21,40,False
2013-05-22,40,False
2013-05-23,37,False
2013-05-24,34,False
2013-05-25,23,False
2013-05-26,24,False
2013-05-27,27,False
2013-05-28,38,False
2013-05-29,39,False
2013-05-30,39,False
2013-05-31,37,False
2013-06-01,24,False
2013-06-02,25,False
2013-06-03,36,False
2013-06-04,40,False
2013-06-05,38,False
2013-06-06,36,False
2013-06-07,33,False
2013-06-08,25,False
2013-06-09,23,False
2013-06-10,36,False
2013-06-11,37,False
2013-06-12,36,False
2013-06-13,37,False
2013-06-14,33,False
2013-06-15,24,False
2013-06-16,23,False
2013-06-17,36,False
2013-06-18,39,False
2013-06-19,36,False
2013-06-20,36,False
2013-06-21,30,False
2013-06-22,24,False
2013-06-23,22,False
2013-06-24,37,False
2013-06-25,36,False
2013-06-26,36,False
2013-06-27,38,False
2013-06-28,33,False
2013-06-29,23,False
