date,debt,isPartial
2014-03-16,62,False
2014-03-17,87,False
2014-03-18,95,False
2014-03-19,95,False
2014-03-20,91,False
2014-03-21,79,False
2014-03-22,61,False
2014-03-23,56,False
2014-03-24,91,False
2014-03-25,93,False
2014-03-26,97,False
2014-03-27,87,False
2014-03-28,81,False
2014-03-29,61,False
2014-03-30,53,False
2014-03-31,88,False
2014-04-01,90,False
2014-04-02,93,False
2014-04-03,91,False
2014-04-04,78,False
2014-04-05,58,False
2014-04-06,59,False
2014-04-07,84,False
2014-04-08,97,False
2014-04-09,93,False
2014-04-10,87,False
2014-04-11,81,False
2014-04-12,62,False
2014-04-13,60,False
2014-04-14,93,False
2014-04-15,95,False
2014-04-16,91,False
2014-04-17,82,False
2014-04-18,66,False
2014-04-19,57,False
2014-04-20,51,False
2014-04-21,84,False
2014-04-22,96,False
2014-04-23,95,False
2014-04-24,88,False
2014-04-25,83,False
2014-04-26,57,False
2014-04-27,61,False
2014-04-28,85,False
2014-04-29,100,False
2014-04-30,94,False
2014-05-01,89,False
2014-05-02,79,False
2014-05-03,55,False
2014-05-04,65,False
2014-05-05,82,False
2014-05-06,97,False
2014-05-07,93,False
2014-05-08,97,False
2014-05-09,77,False
2014-05-10,51,False
2014-05-11,60,False
2014-05-12,85,False
2014-05-13,99,False
2014-05-14,94,False
2014-05-15,88,False
2014-05-16,74,False
2014-05-17,49,False
2014-05-18,58,False
2014-05-19,81,False
2014-05-20,94,False
2014-05-21,89,False
2014-05-22,80,False
2014-05-23,73,False
2014-05-24,49,False
2014-05-25,51,False
2014-05-26,55,False
2014-05-27,82,False
2014-05-28,87,False
2014-05-29,85,False
2014-05-30,76,False
2014-05-31,51,False
2014-06-01,48,False
2014-06-02,82,False
2014-06-03,88,False
2014-06-04,83,False
2014-06-05,78,False
2014-06-06,68,False
2014-06-07,53,False
2014-06-08,65,False
2014-06-09,88,False
2014-06-10,88,False
2014-06-11,87,False
2014-06-12,77,False
2014-06-13,72,False
2014-06-14,51,False
2014-06-15,47,False
2014-06-16,73,False
2014-06-17,80,False
2014-06-18,82,False
2014-06-19,73,False
2014-06-20,70,False
2014-06-21,44,False
2014-06-22,55,False
2014-06-23,81,False
2014-06-24,87,False
2014-06-25,84,False
2014-06-26,75,False
2014-06-27,77,False
2014-06-28,51,False
2014-06-29,53,False
2014-06-30,74,False
2014-07-01,73,False
2014-07-02,80,False
2014-07-03,80,False
2014-07-04,55,False
2014-07-05,48,False
2014-07-06,50,False
2014-07-07,74,False
2014-07-08,81,False
2014-07-09,78,False
2014-07-10,84,False
2014-07-11,75,False
2014-07-12,52,False
2014-07-13,52,False
2014-07-14,82,False
2014-07-15,89,False
2014-07-16,86,False
2014-07-17,82,False
2014-07-18,70,False
2014-07-19,56,False
2014-07-20,52,False
2014-07-21,75,False
2014-07-22,91,False
2014-07-23,79,False
2014-07-24,87,False
2014-07-25,75,False
2014-07-26,53,False
2014-07-27,51,False
2014-07-28,83,False
2014-07-29,90,False
2014-07-30,87,False
2014-07-31,92,False
2014-08-01,81,False
2014-08-02,56,False
2014-08-03,52,False
2014-08-04,84,False
2014-08-05,86,False
2014-08-06,82,False
2014-08-07,85,False
2014-08-08,70,False
2014-08-09,52,False
2014-08-10,52,False
2014-08-11,77,False
2014-08-12,77,False
2014-08-13,79,False
2014-08-14,77,False
2014-08-15,77,False
2014-08-16,51,False
2014-08-17,58,False
2014-08-18,74,False
2014-08-19,79,False
2014-08-20,79,False
2014-08-21,78,False
2014-08-22,72,False
2014-08-23,49,False
2014-08-24,48,False
2014-08-25,76,False
2014-08-26,78,False
2014-08-27,79,False
2014-08-28,75,False
2014-08-29,67,False
2014-08-30,43,False
2014-08-31,45,False
2014-09-01,63,False
2014-09-02,76,False
2014-09-03,84,False
2014-09-04,81,False
2014-09-05,72,False
2014-09-06,52,False
2014-09-07,47,False
2014-09-08,83,False
2014-09-09,78,False
2014-09-10,90,False
2014-09-11,86,False
2014-09-12,74,False
2014-09-13,54,False
2014-09-14,55,False
2014-09-15,86,False
2014-09-16,90,False
2014-09-17,99,False
2014-09-18,83,False
2014-09-19,72,False
2014-09-20,54,False
2014-09-21,53,False
2014-09-22,79,False
2014-09-23,82,False
2014-09-24,91,False
2014-09-25,88,False
2014-09-26,72,False
2014-09-27,49,False
2014-09-28,52,False
2014-09-29,92,False
2014-09-30,90,False
2014-10-01,89,False
2014-10-02,89,False
2014-10-03,77,False
2014-10-04,50,False
2014-10-05,54,False
2014-10-06,86,False
2014-10-07,88,False
2014-10-08,90,False
2014-10-09,94,False
2014-10-10,76,False
2014-10-11,57,False
2014-10-12,53,False
2014-10-13,87,False
2014-10-14,94,False
2014-10-15,94,False
2014-10-16,87,False
2014-10-17,77,False
2014-10-18,50,False
2014-10-19,56,False
2014-10-20,83,False
2014-10-21,86,False
2014-10-22,89,False
2014-10-23,87,False
2014-10-24,71,False
2014-10-25,53,False
2014-10-26,59,False
2014-10-27,80,False
2014-10-28,86,False
2014-10-29,93,False
2014-10-30,86,False
2014-10-31,79,False
2014-11-01,48,False
2014-11-02,61,False
2014-11-03,91,False
2014-11-04,89,False
2014-11-05,100,False
2014-11-06,88,False
2014-11-07,82,False
2014-11-08,55,False
2014-11-09,56,False
2014-11-10,90,False
2014-11-11,89,False
2014-11-12,87,False
2014-11-13,90,False
2014-11-14,80,False
2014-11-15,62,False
2014-11-16,56,False
2014-11-17,89,False
2014-11-18,95,False
2014-11-19,94,False
2014-11-20,90,False
2014-11-21,77,False
2014-11-22,54,False
2014-11-23,56,False
2014-11-24,83,False
2014-11-25,84,False
2014-11-26,71,False
2014-11-27,56,False
2014-11-28,54,False
2014-11-29,48,False
2014-11-30,59,False
2014-12-01,86,False
