date,debt,isPartial
2011-05-11,20,False
2011-05-12,19,False
2011-05-13,16,False
2011-05-14,12,False
2011-05-15,13,False
2011-05-16,25,False
2011-05-17,23,False
2011-05-18,21,False
2011-05-19,20,False
2011-05-20,18,False
2011-05-21,10,False
2011-05-22,12,False
2011-05-23,18,False
2011-05-24,19,False
2011-05-25,18,False
2011-05-26,17,False
2011-05-27,15,False
2011-05-28,10,False
2011-05-29,10,False
2011-05-30,13,False
2011-05-31,18,False
2011-06-01,21,False
2011-06-02,19,False
2011-06-03,17,False
2011-06-04,12,False
2011-06-05,12,False
2011-06-06,17,False
2011-06-07,18,False
2011-06-08,18,False
2011-06-09,18,False
2011-06-10,15,False
2011-06-11,11,False
2011-06-12,11,False
2011-06-13,18,False
2011-06-14,19,False
2011-06-15,19,False
2011-06-16,18,False
2011-06-17,17,False
2011-06-18,13,False
2011-06-19,12,False
2011-06-20,18,False
2011-06-21,19,False
2011-06-22,19,False
2011-06-23,19,False
2011-06-24,17,False
2011-06-25,12,False
2011-06-26,13,False
2011-06-27,18,False
2011-06-28,21,False
2011-06-29,22,False
2011-06-30,22,False
2011-07-01,17,False
2011-07-02,13,False
2011-07-03,12,False
2011-07-04,15,False
2011-07-05,20,False
2011-07-06,21,False
2011-07-07,21,False
2011-07-08,21,False
2011-07-09,13,False
2011-07-10,17,False
2011-07-11,29,False
2011-07-12,33,False
2011-07-13,34,False
2011-07-14,37,False
2011-07-15,35,False
2011-07-16,24,False
2011-07-17,23,False
2011-07-18,32,False
2011-07-19,33,False
2011-07-20,32,False
2011-07-21,33,False
2011-07-22,33,False
2011-07-23,31,False
2011-07-24,32,False
2011-07-25,46,False
2011-07-26,70,False
2011-07-27,60,False
2011-07-28,64,False
2011-07-29,79,False
2011-07-30,66,False
2011-07-31,69,False
2011-08-01,100,False
2011-08-02,95,False
2011-08-03,51,False
2011-08-04,39,False
2011-08-05,31,False
2011-08-06,42,False
2011-08-07,31,False
2011-08-08,40,False
2011-08-09,31,False
2011-08-10,28,False
2011-08-11,26,False
2011-08-12,22,False
2011-08-13,17,False
2011-08-14,16,False
2011-08-15,23,False
2011-08-16,23,False
2011-08-17,21,False
2011-08-18,22,False
2011-08-19,22,False
2011-08-20,14,False
2011-08-21,16,False
2011-08-22,19,False
2011-08-23,21,False
2011-08-24,22,False
2011-08-25,20,False
2011-08-26,19,False
2011-08-27,14,False
2011-08-28,14,False
2011-08-29,18,False
2011-08-30,22,False
2011-08-31,24,False
2011-09-01,23,False
2011-09-02,24,False
2011-09-03,23,False
2011-09-04,25,False
2011-09-05,23,False
2011-09-06,25,False
2011-09-07,24,False
2011-09-08,23,False
2011-09-09,22,False
2011-09-10,20,False
2011-09-11,20,False
2011-09-12,23,False
2011-09-13,26,False
2011-09-14,24,False
2011-09-15,24,False
2011-09-16,22,False
2011-09-17,18,False
2011-09-18,19,False
2011-09-19,24,False
2011-09-20,24,False
2011-09-21,23,False
2011-09-22,23,False
2011-09-23,24,False
2011-09-24,18,False
2011-09-25,18,False
2011-09-26,25,False
2011-09-27,23,False
2011-09-28,26,False
2011-09-29,24,False
2011-09-30,22,False
2011-10-01,17,False
2011-10-02,17,False
2011-10-03,23,False
2011-10-04,23,False
2011-10-05,23,False
2011-10-06,23,False
2011-10-07,20,False
2011-10-08,16,False
2011-10-09,17,False
2011-10-10,21,False
2011-10-11,23,False
2011-10-12,23,False
2011-10-13,21,False
2011-10-14,18,False
2011-10-15,15,False
2011-10-16,16,False
2011-10-17,21,False
2011-10-18,22,False
2011-10-19,24,False
2011-10-20,22,False
2011-10-21,18,False
2011-10-22,16,False
2011-10-23,16,False
2011-10-24,21,False
2011-10-25,23,False
2011-10-26,25,False
2011-10-27,26,False
2011-10-28,20,False
2011-10-29,13,False
2011-10-30,14,False
2011-10-31,20,False
2011-11-01,25,False
2011-11-02,24,False
2011-11-03,24,False
2011-11-04,21,False
2011-11-05,15,False
2011-11-06,15,False
2011-11-07,21,False
2011-11-08,23,False
2011-11-09,26,False
2011-11-10,24,False
2011-11-11,19,False
2011-11-12,14,False
2011-11-13,16,False
2011-11-14,21,False
2011-11-15,22,False
2011-11-16,23,False
2011-11-17,25,False
2011-11-18,21,False
2011-11-19,14,False
2011-11-20,16,False
2011-11-21,22,False
2011-11-22,22,False
2011-11-23,25,False
2011-11-24,23,False
2011-11-25,22,False
2011-11-26,19,False
2011-11-27,20,False
2011-11-28,23,False
2011-11-29,24,False
2011-11-30,23,False
2011-12-01,21,False
2011-12-02,21,False
2011-12-03,16,False
2011-12-04,16,False
2011-12-05,21,False
2011-12-06,22,False
2011-12-07,22,False
2011-12-08,22,False
2011-12-09,19,False
2011-12-10,17,False
2011-12-11,18,False
2011-12-12,20,False
2011-12-13,21,False
2011-12-14,21,False
2011-12-15,20,False
2011-12-16,17,False
2011-12-17,14,False
2011-12-18,14,False
2011-12-19,16,False
2011-12-20,17,False
2011-12-21,16,False
2011-12-22,15,False
2011-12-23,13,False
2011-12-24,10,False
2011-12-25,10,False
2011-12-26,11,False
2011-12-27,15,False
2011-12-28,16,False
