date,debt,isPartial
2013-06-29,16,False
2013-06-30,16,False
2013-07-01,22,False
2013-07-02,26,False
2013-07-03,24,False
2013-07-04,20,False
2013-07-05,18,False
2013-07-06,17,False
2013-07-07,16,False
2013-07-08,24,False
2013-07-09,27,False
2013-07-10,26,False
2013-07-11,26,False
2013-07-12,23,False
2013-07-13,17,False
2013-07-14,15,False
2013-07-15,25,False
2013-07-16,26,False
2013-07-17,27,False
2013-07-18,27,False
2013-07-19,25,False
2013-07-20,18,False
2013-07-21,18,False
2013-07-22,25,False
2013-07-23,28,False
2013-07-24,29,False
2013-07-25,27,False
2013-07-26,24,False
2013-07-27,18,False
2013-07-28,18,False
2013-07-29,27,False
2013-07-30,27,False
2013-07-31,27,False
2013-08-01,26,False
2013-08-02,24,False
2013-08-03,16,False
2013-08-04,18,False
2013-08-05,26,False
2013-08-06,26,False
2013-08-07,25,False
2013-08-08,26,False
2013-08-09,22,False
2013-08-10,18,False
2013-08-11,17,False
2013-08-12,25,False
2013-08-13,25,False
2013-08-14,26,False
2013-08-15,26,False
2013-08-16,23,False
2013-08-17,16,False
2013-08-18,17,False
2013-08-19,24,False
2013-08-20,25,False
2013-08-21,27,False
2013-08-22,26,False
2013-08-23,25,False
2013-08-24,18,False
2013-08-25,18,False
2013-08-26,24,False
2013-08-27,29,False
2013-08-28,27,False
2013-08-29,25,False
2013-08-30,23,False
2013-08-31,16,False
2013-09-01,15,False
2013-09-02,20,False
2013-09-03,27,False
2013-09-04,27,False
2013-09-05,26,False
2013-09-06,24,False
2013-09-07,19,False
2013-09-08,18,False
2013-09-09,26,False
2013-09-10,27,False
2013-09-11,27,False
2013-09-12,29,False
2013-09-13,26,False
2013-09-14,18,False
2013-09-15,19,False
2013-09-16,27,False
2013-09-17,30,False
2013-09-18,29,False
2013-09-19,30,False
2013-09-20,28,False
2013-09-21,19,False
2013-09-22,20,False
2013-09-23,29,False
2013-09-24,30,False
2013-09-25,32,False
2013-09-26,33,False
2013-09-27,34,False
2013-09-28,22,False
2013-09-29,23,False
2013-09-30,38,False
2013-10-01,52,False
2013-10-02,49,False
2013-10-03,47,False
2013-10-04,41,False
2013-10-05,27,False
2013-10-06,29,False
2013-10-07,49,False
2013-10-08,65,False
2013-10-09,60,False
2013-10-10,57,False
2013-10-11,45,False
2013-10-12,34,False
2013-10-13,37,False
2013-10-14,58,False
2013-10-15,66,False
2013-10-16,100,False
2013-10-17,89,False
2013-10-18,46,False
2013-10-19,28,False
2013-10-20,28,False
2013-10-21,36,False
2013-10-22,37,False
2013-10-23,33,False
2013-10-24,31,False
2013-10-25,28,False
2013-10-26,19,False
2013-10-27,20,False
2013-10-28,30,False
2013-10-29,30,False
2013-10-30,30,False
2013-10-31,30,False
2013-11-01,25,False
2013-11-02,18,False
2013-11-03,18,False
2013-11-04,30,False
2013-11-05,29,False
2013-11-06,29,False
2013-11-07,29,False
2013-11-08,25,False
2013-11-09,17,False
2013-11-10,17,False
2013-11-11,27,False
2013-11-12,30,False
2013-11-13,31,False
2013-11-14,31,False
2013-11-15,26,False
2013-11-16,19,False
2013-11-17,19,False
2013-11-18,28,False
2013-11-19,30,False
2013-11-20,31,False
2013-11-21,29,False
2013-11-22,25,False
2013-11-23,17,False
2013-11-24,18,False
2013-11-25,27,False
2013-11-26,27,False
2013-11-27,24,False
2013-11-28,18,False
2013-11-29,19,False
2013-11-30,17,False
2013-12-01,17,False
2013-12-02,26,False
2013-12-03,30,False
2013-12-04,31,False
2013-12-05,29,False
2013-12-06,25,False
2013-12-07,18,False
2013-12-08,18,False
2013-12-09,27,False
2013-12-10,27,False
2013-12-11,26,False
2013-12-12,27,False
2013-12-13,24,False
2013-12-14,17,False
2013-12-15,17,False
2013-12-16,24,False
2013-12-17,25,False
2013-12-18,25,False
2013-12-19,23,False
2013-12-20,20,False
2013-12-21,12,False
2013-12-22,14,False
2013-12-23,17,False
2013-12-24,14,False
2013-12-25,10,False
2013-12-26,15,False
2013-12-27,17,False
2013-12-28,16,False
2013-12-29,16,False
2013-12-30,21,False
2013-12-31,22,False
2014-01-01,16,False
2014-01-02,23,False
2014-01-03,23,False
2014-01-04,19,False
2014-01-05,18,False
2014-01-06,27,False
2014-01-07,26,False
2014-01-08,27,False
2014-01-09,28,False
2014-01-10,26,False
2014-01-11,18,False
2014-01-12,18,False
2014-01-13,26,False
2014-01-14,28,False
2014-01-15,29,False
2014-01-16,29,False
2014-01-17,26,False
2014-01-18,19,False
2014-01-19,18,False
2014-01-20,25,False
2014-01-21,28,False
2014-01-22,30,False
2014-01-23,29,False
2014-01-24,26,False
2014-01-25,19,False
2014-01-26,18,False
2014-01-27,29,False
2014-01-28,29,False
2014-01-29,32,False
2014-01-30,30,False
2014-01-31,27,False
2014-02-01,20,False
2014-02-02,19,False
2014-02-03,30,False
2014-02-04,32,False
2014-02-05,31,False
2014-02-06,30,False
2014-02-07,28,False
2014-02-08,22,False
2014-02-09,23,False
2014-02-10,31,False
2014-02-11,33,False
2014-02-12,39,False
2014-02-13,31,False
2014-02-14,25,False
2014-02-15,18,False
2014-02-16,20,False
2014-02-17,27,False
2014-02-18,31,False
2014-02-19,31,False
2014-02-20,28,False
2014-02-21,26,False
2014-02-22,19,False
2014-02-23,19,False
2014-02-24,30,False
2014-02-25,31,False
2014-02-26,29,False
2014-02-27,30,False
2014-02-28,26,False
2014-03-01,20,False
2014-03-02,20,False
2014-03-03,28,False
2014-03-04,31,False
2014-03-05,32,False
2014-03-06,30,False
2014-03-07,27,False
2014-03-08,18,False
2014-03-09,18,False
2014-03-10,28,False
2014-03-11,29,False
2014-03-12,29,False
2014-03-13,28,False
2014-03-14,26,False
2014-03-15,18,False
2014-03-16,18,False
