date,debt,isPartial
2011-01-01,10,False
2011-01-02,12,False
2011-01-03,16,False
2011-01-04,21,False
2011-01-05,20,False
2011-01-06,20,False
2011-01-07,19,False
2011-01-08,13,False
2011-01-09,12,False
2011-01-10,17,False
2011-01-11,19,False
2011-01-12,18,False
2011-01-13,19,False
2011-01-14,18,False
2011-01-15,12,False
2011-01-16,14,False
2011-01-17,17,False
2011-01-18,20,False
2011-01-19,21,False
2011-01-20,20,False
2011-01-21,19,False
2011-01-22,12,False
2011-01-23,13,False
2011-01-24,19,False
2011-01-25,20,False
2011-01-26,22,False
2011-01-27,20,False
2011-01-28,19,False
2011-01-29,13,False
2011-01-30,14,False
2011-01-31,21,False
2011-02-01,20,False
2011-02-02,18,False
2011-02-03,19,False
2011-02-04,18,False
2011-02-05,12,False
2011-02-06,12,False
2011-02-07,19,False
2011-02-08,20,False
2011-02-09,19,False
2011-02-10,19,False
2011-02-11,16,False
2011-02-12,11,False
2011-02-13,12,False
2011-02-14,19,False
2011-02-15,21,False
2011-02-16,22,False
2011-02-17,19,False
2011-02-18,17,False
2011-02-19,12,False
2011-02-20,12,False
2011-02-21,16,False
2011-02-22,19,False
2011-02-23,19,False
2011-02-24,18,False
2011-02-25,17,False
2011-02-26,13,False
2011-02-27,12,False
2011-02-28,19,False
2011-03-01,20,False
2011-03-02,20,False
2011-03-03,19,False
2011-03-04,17,False
2011-03-05,12,False
2011-03-06,12,False
2011-03-07,20,False
2011-03-08,20,False
2011-03-09,20,False
2011-03-10,19,False
2011-03-11,16,False
2011-03-12,12,False
2011-03-13,11,False
2011-03-14,18,False
2011-03-15,19,False
2011-03-16,18,False
2011-03-17,17,False
2011-03-18,15,False
2011-03-19,11,False
2011-03-20,12,False
2011-03-21,18,False
2011-03-22,20,False
2011-03-23,19,False
2011-03-24,18,False
2011-03-25,16,False
2011-03-26,12,False
2011-03-27,12,False
2011-03-28,19,False
2011-03-29,19,False
2011-03-30,20,False
2011-03-31,19,False
2011-04-01,16,False
2011-04-02,11,False
2011-04-03,12,False
2011-04-04,19,False
2011-04-05,20,False
2011-04-06,20,False
2011-04-07,20,False
2011-04-08,19,False
2011-04-09,16,False
2011-04-10,16,False
2011-04-11,24,False
2011-04-12,25,False
2011-04-13,26,False
2011-04-14,24,False
2011-04-15,19,False
2011-04-16,14,False
2011-04-17,14,False
2011-04-18,24,False
2011-04-19,25,False
2011-04-20,23,False
2011-04-21,20,False
2011-04-22,15,False
2011-04-23,13,False
2011-04-24,13,False
2011-04-25,18,False
2011-04-26,20,False
2011-04-27,20,False
2011-04-28,18,False
2011-04-29,15,False
2011-04-30,11,False
2011-05-01,13,False
2011-05-02,17,False
2011-05-03,19,False
2011-05-04,19,False
2011-05-05,19,False
2011-05-06,16,False
2011-05-07,12,False
2011-05-08,11,False
2011-05-09,18,False
2011-05-10,20,False
2011-05-11,19,False
2011-05-12,19,False
2011-05-13,17,False
2011-05-14,13,False
2011-05-15,13,False
2011-05-16,25,False
2011-05-17,23,False
2011-05-18,20,False
2011-05-19,21,False
2011-05-20,18,False
2011-05-21,11,False
2011-05-22,12,False
2011-05-23,19,False
2011-05-24,19,False
2011-05-25,17,False
2011-05-26,18,False
2011-05-27,15,False
2011-05-28,10,False
2011-05-29,10,False
2011-05-30,13,False
2011-05-31,18,False
2011-06-01,22,False
2011-06-02,18,False
2011-06-03,18,False
2011-06-04,12,False
2011-06-05,11,False
2011-06-06,17,False
2011-06-07,18,False
2011-06-08,19,False
2011-06-09,17,False
2011-06-10,16,False
2011-06-11,11,False
2011-06-12,11,False
2011-06-13,18,False
2011-06-14,19,False
2011-06-15,18,False
2011-06-16,19,False
2011-06-17,17,False
2011-06-18,13,False
2011-06-19,13,False
2011-06-20,18,False
2011-06-21,19,False
2011-06-22,20,False
2011-06-23,19,False
2011-06-24,18,False
2011-06-25,11,False
2011-06-26,12,False
2011-06-27,19,False
2011-06-28,21,False
2011-06-29,22,False
2011-06-30,22,False
2011-07-01,18,False
2011-07-02,12,False
2011-07-03,12,False
2011-07-04,15,False
2011-07-05,20,False
2011-07-06,21,False
2011-07-07,21,False
2011-07-08,21,False
2011-07-09,14,False
2011-07-10,17,False
2011-07-11,29,False
2011-07-12,34,False
2011-07-13,34,False
2011-07-14,39,False
2011-07-15,35,False
2011-07-16,24,False
2011-07-17,23,False
2011-07-18,32,False
2011-07-19,34,False
2011-07-20,32,False
2011-07-21,32,False
2011-07-22,34,False
2011-07-23,31,False
2011-07-24,33,False
2011-07-25,46,False
2011-07-26,70,False
2011-07-27,60,False
2011-07-28,65,False
2011-07-29,78,False
2011-07-30,66,False
2011-07-31,69,False
2011-08-01,100,False
2011-08-02,95,False
2011-08-03,50,False
2011-08-04,40,False
2011-08-05,33,False
2011-08-06,43,False
2011-08-07,30,False
2011-08-08,41,False
2011-08-09,32,False
2011-08-10,28,False
2011-08-11,26,False
2011-08-12,22,False
2011-08-13,17,False
2011-08-14,16,False
2011-08-15,23,False
2011-08-16,23,False
2011-08-17,23,False
2011-08-18,22,False
2011-08-19,22,False
2011-08-20,14,False
2011-08-21,15,False
2011-08-22,19,False
2011-08-23,21,False
2011-08-24,22,False
2011-08-25,20,False
2011-08-26,18,False
2011-08-27,14,False
2011-08-28,14,False
2011-08-29,18,False
2011-08-30,22,False
2011-08-31,24,False
2011-09-01,24,False
2011-09-02,24,False
2011-09-03,24,False
2011-09-04,25,False
2011-09-05,24,False
2011-09-06,25,False
2011-09-07,25,False
2011-09-08,23,False
2011-09-09,23,False
2011-09-10,20,False
2011-09-11,20,False
2011-09-12,23,False
2011-09-13,25,False
2011-09-14,25,False
2011-09-15,24,False
2011-09-16,22,False
2011-09-17,19,False
2011-09-18,19,False
