date,debt,isPartial
2017-09-16,50,False
2017-09-17,51,False
2017-09-18,79,False
2017-09-19,77,False
2017-09-20,79,False
2017-09-21,78,False
2017-09-22,75,False
2017-09-23,50,False
2017-09-24,50,False
2017-09-25,72,False
2017-09-26,77,False
2017-09-27,83,False
2017-09-28,82,False
2017-09-29,73,False
2017-09-30,53,False
2017-10-01,53,False
2017-10-02,73,False
2017-10-03,81,False
2017-10-04,87,False
2017-10-05,84,False
2017-10-06,68,False
