date,debt,isPartial
2014-12-01,53,False
2014-12-02,60,False
2014-12-03,64,False
2014-12-04,60,False
2014-12-05,51,False
2014-12-06,38,False
2014-12-07,39,False
2014-12-08,57,False
2014-12-09,57,False
2014-12-10,54,False
2014-12-11,53,False
2014-12-12,51,False
2014-12-13,35,False
2014-12-14,34,False
2014-12-15,49,False
2014-12-16,50,False
2014-12-17,52,False
2014-12-18,47,False
2014-12-19,39,False
2014-12-20,29,False
2014-12-21,26,False
2014-12-22,35,False
2014-12-23,37,False
2014-12-24,28,False
2014-12-25,20,False
2014-12-26,26,False
2014-12-27,26,False
2014-12-28,26,False
2014-12-29,39,False
2014-12-30,40,False
2014-12-31,37,False
2015-01-01,27,False
2015-01-02,40,False
2015-01-03,34,False
2015-01-04,35,False
2015-01-05,49,False
2015-01-06,52,False
2015-01-07,52,False
2015-01-08,50,False
2015-01-09,47,False
2015-01-10,32,False
2015-01-11,33,False
2015-01-12,51,False
2015-01-13,54,False
2015-01-14,53,False
2015-01-15,54,False
2015-01-16,52,False
2015-01-17,32,False
2015-01-18,33,False
2015-01-19,46,False
2015-01-20,58,False
2015-01-21,64,False
2015-01-22,57,False
2015-01-23,52,False
2015-01-24,34,False
2015-01-25,38,False
2015-01-26,57,False
2015-01-27,59,False
2015-01-28,61,False
2015-01-29,59,False
2015-01-30,53,False
2015-01-31,41,False
2015-02-01,38,False
2015-02-02,56,False
2015-02-03,61,False
2015-02-04,59,False
2015-02-05,59,False
2015-02-06,56,False
2015-02-07,38,False
2015-02-08,38,False
2015-02-09,57,False
2015-02-10,62,False
2015-02-11,62,False
2015-02-12,58,False
2015-02-13,50,False
2015-02-14,32,False
2015-02-15,35,False
2015-02-16,51,False
2015-02-17,55,False
2015-02-18,55,False
2015-02-19,55,False
2015-02-20,52,False
2015-02-21,40,False
2015-02-22,37,False
2015-02-23,56,False
2015-02-24,59,False
2015-02-25,56,False
2015-02-26,56,False
2015-02-27,52,False
2015-02-28,37,False
2015-03-01,36,False
2015-03-02,54,False
2015-03-03,57,False
2015-03-04,55,False
2015-03-05,54,False
2015-03-06,49,False
2015-03-07,33,False
2015-03-08,36,False
2015-03-09,53,False
2015-03-10,57,False
2015-03-11,54,False
2015-03-12,56,False
2015-03-13,51,False
2015-03-14,33,False
2015-03-15,35,False
2015-03-16,57,False
