date,debt,isPartial
2014-07-24,83,False
2014-07-25,73,False
2014-07-26,60,False
2014-07-27,55,False
2014-07-28,79,False
2014-07-29,85,False
2014-07-30,88,False
2014-07-31,86,False
2014-08-01,79,False
2014-08-02,54,False
2014-08-03,57,False
2014-08-04,80,False
2014-08-05,91,False
2014-08-06,80,False
2014-08-07,82,False
2014-08-08,68,False
2014-08-09,48,False
2014-08-10,54,False
2014-08-11,76,False
2014-08-12,78,False
2014-08-13,81,False
2014-08-14,77,False
2014-08-15,68,False
2014-08-16,47,False
2014-08-17,48,False
2014-08-18,73,False
2014-08-19,74,False
2014-08-20,72,False
2014-08-21,74,False
2014-08-22,64,False
2014-08-23,54,False
2014-08-24,49,False
2014-08-25,70,False
2014-08-26,79,False
2014-08-27,69,False
2014-08-28,72,False
2014-08-29,67,False
2014-08-30,50,False
2014-08-31,42,False
2014-09-01,57,False
2014-09-02,76,False
2014-09-03,84,False
2014-09-04,77,False
2014-09-05,63,False
2014-09-06,48,False
2014-09-07,50,False
2014-09-08,81,False
2014-09-09,81,False
2014-09-10,89,False
2014-09-11,82,False
2014-09-12,74,False
2014-09-13,53,False
2014-09-14,50,False
2014-09-15,84,False
2014-09-16,91,False
2014-09-17,95,False
2014-09-18,86,False
2014-09-19,74,False
2014-09-20,56,False
2014-09-21,55,False
2014-09-22,78,False
2014-09-23,81,False
2014-09-24,83,False
2014-09-25,84,False
2014-09-26,65,False
2014-09-27,47,False
2014-09-28,52,False
2014-09-29,88,False
2014-09-30,88,False
2014-10-01,89,False
2014-10-02,85,False
2014-10-03,74,False
2014-10-04,50,False
2014-10-05,47,False
2014-10-06,79,False
2014-10-07,78,False
2014-10-08,87,False
2014-10-09,85,False
2014-10-10,73,False
2014-10-11,48,False
2014-10-12,55,False
2014-10-13,78,False
2014-10-14,85,False
2014-10-15,86,False
2014-10-16,79,False
2014-10-17,77,False
2014-10-18,53,False
2014-10-19,55,False
2014-10-20,80,False
2014-10-21,82,False
2014-10-22,83,False
2014-10-23,85,False
2014-10-24,75,False
2014-10-25,50,False
2014-10-26,56,False
2014-10-27,84,False
2014-10-28,82,False
2014-10-29,84,False
2014-10-30,81,False
2014-10-31,75,False
2014-11-01,49,False
2014-11-02,59,False
2014-11-03,90,False
2014-11-04,88,False
2014-11-05,93,False
2014-11-06,86,False
2014-11-07,78,False
2014-11-08,56,False
2014-11-09,59,False
2014-11-10,81,False
2014-11-11,80,False
2014-11-12,93,False
2014-11-13,84,False
2014-11-14,81,False
2014-11-15,54,False
2014-11-16,59,False
2014-11-17,83,False
2014-11-18,92,False
2014-11-19,87,False
2014-11-20,90,False
2014-11-21,78,False
2014-11-22,52,False
2014-11-23,55,False
2014-11-24,79,False
2014-11-25,74,False
2014-11-26,63,False
2014-11-27,57,False
2014-11-28,55,False
2014-11-29,49,False
2014-11-30,54,False
2014-12-01,87,False
2014-12-02,96,False
2014-12-03,96,False
2014-12-04,96,False
2014-12-05,78,False
2014-12-06,60,False
2014-12-07,66,False
2014-12-08,87,False
2014-12-09,89,False
2014-12-10,88,False
2014-12-11,85,False
2014-12-12,77,False
2014-12-13,58,False
2014-12-14,52,False
2014-12-15,79,False
2014-12-16,80,False
2014-12-17,82,False
2014-12-18,76,False
