date,debt,isPartial
2016-05-04,74,False
2016-05-05,72,False
2016-05-06,65,False
2016-05-07,49,False
2016-05-08,48,False
2016-05-09,72,False
2016-05-10,78,False
2016-05-11,73,False
2016-05-12,68,False
2016-05-13,60,False
2016-05-14,43,False
2016-05-15,42,False
2016-05-16,67,False
2016-05-17,69,False
2016-05-18,68,False
2016-05-19,66,False
2016-05-20,58,False
2016-05-21,42,False
2016-05-22,45,False
2016-05-23,62,False
2016-05-24,62,False
2016-05-25,63,False
2016-05-26,62,False
2016-05-27,54,False
2016-05-28,39,False
2016-05-29,39,False
2016-05-30,43,False
2016-05-31,59,False
2016-06-01,62,False
2016-06-02,61,False
2016-06-03,54,False
2016-06-04,40,False
2016-06-05,45,False
2016-06-06,85,False
2016-06-07,85,False
2016-06-08,69,False
2016-06-09,67,False
2016-06-10,61,False
2016-06-11,43,False
2016-06-12,40,False
2016-06-13,55,False
2016-06-14,59,False
2016-06-15,60,False
2016-06-16,54,False
2016-06-17,54,False
2016-06-18,40,False
2016-06-19,39,False
2016-06-20,56,False
2016-06-21,61,False
2016-06-22,64,False
2016-06-23,60,False
2016-06-24,59,False
2016-06-25,43,False
2016-06-26,40,False
2016-06-27,57,False
2016-06-28,60,False
2016-06-29,60,False
2016-06-30,55,False
2016-07-01,52,False
2016-07-02,41,False
2016-07-03,38,False
2016-07-04,46,False
2016-07-05,57,False
2016-07-06,61,False
2016-07-07,59,False
2016-07-08,52,False
2016-07-09,43,False
2016-07-10,45,False
2016-07-11,60,False
2016-07-12,62,False
2016-07-13,60,False
2016-07-14,56,False
2016-07-15,51,False
2016-07-16,41,False
2016-07-17,41,False
2016-07-18,59,False
2016-07-19,63,False
2016-07-20,61,False
2016-07-21,66,False
2016-07-22,62,False
2016-07-23,43,False
2016-07-24,45,False
2016-07-25,63,False
2016-07-26,66,False
2016-07-27,65,False
2016-07-28,68,False
2016-07-29,63,False
2016-07-30,46,False
2016-07-31,47,False
2016-08-01,59,False
2016-08-02,62,False
2016-08-03,61,False
2016-08-04,61,False
2016-08-05,54,False
2016-08-06,40,False
2016-08-07,39,False
2016-08-08,60,False
2016-08-09,58,False
2016-08-10,54,False
2016-08-11,61,False
2016-08-12,54,False
2016-08-13,41,False
2016-08-14,41,False
2016-08-15,56,False
2016-08-16,57,False
2016-08-17,58,False
2016-08-18,57,False
2016-08-19,53,False
2016-08-20,44,False
2016-08-21,47,False
2016-08-22,61,False
2016-08-23,61,False
2016-08-24,62,False
2016-08-25,62,False
2016-08-26,56,False
2016-08-27,42,False
2016-08-28,43,False
2016-08-29,56,False
2016-08-30,65,False
2016-08-31,65,False
2016-09-01,59,False
2016-09-02,55,False
2016-09-03,40,False
2016-09-04,41,False
2016-09-05,47,False
2016-09-06,61,False
2016-09-07,67,False
2016-09-08,66,False
2016-09-09,59,False
2016-09-10,45,False
2016-09-11,46,False
2016-09-12,66,False
2016-09-13,72,False
2016-09-14,67,False
2016-09-15,69,False
2016-09-16,62,False
2016-09-17,42,False
2016-09-18,48,False
2016-09-19,67,False
2016-09-20,67,False
2016-09-21,67,False
2016-09-22,67,False
2016-09-23,60,False
2016-09-24,39,False
2016-09-25,47,False
2016-09-26,64,False
2016-09-27,97,False
2016-09-28,73,False
2016-09-29,69,False
2016-09-30,59,False
2016-10-01,46,False
2016-10-02,43,False
2016-10-03,65,False
2016-10-04,71,False
2016-10-05,76,False
2016-10-06,67,False
2016-10-07,63,False
2016-10-08,45,False
2016-10-09,49,False
2016-10-10,68,False
2016-10-11,70,False
2016-10-12,70,False
2016-10-13,71,False
2016-10-14,60,False
2016-10-15,47,False
2016-10-16,45,False
2016-10-17,65,False
2016-10-18,68,False
2016-10-19,72,False
2016-10-20,100,False
2016-10-21,64,False
2016-10-22,46,False
2016-10-23,51,False
2016-10-24,70,False
2016-10-25,73,False
2016-10-26,70,False
2016-10-27,69,False
2016-10-28,59,False
2016-10-29,41,False
2016-10-30,45,False
2016-10-31,65,False
2016-11-01,68,False
2016-11-02,74,False
2016-11-03,66,False
2016-11-04,61,False
2016-11-05,45,False
2016-11-06,52,False
2016-11-07,72,False
2016-11-08,79,False
2016-11-09,88,False
2016-11-10,90,False
2016-11-11,72,False
2016-11-12,53,False
2016-11-13,54,False
2016-11-14,81,False
2016-11-15,75,False
2016-11-16,75,False
2016-11-17,71,False
2016-11-18,65,False
2016-11-19,41,False
2016-11-20,49,False
2016-11-21,64,False
2016-11-22,72,False
2016-11-23,60,False
2016-11-24,49,False
2016-11-25,45,False
2016-11-26,44,False
2016-11-27,44,False
2016-11-28,66,False
2016-11-29,68,False
2016-11-30,77,False
2016-12-01,72,False
2016-12-02,66,False
2016-12-03,46,False
2016-12-04,57,False
2016-12-05,71,False
2016-12-06,73,False
2016-12-07,71,False
2016-12-08,70,False
2016-12-09,56,False
2016-12-10,44,False
2016-12-11,43,False
2016-12-12,63,False
2016-12-13,70,False
2016-12-14,66,False
2016-12-15,59,False
2016-12-16,54,False
2016-12-17,40,False
2016-12-18,40,False
2016-12-19,51,False
2016-12-20,57,False
2016-12-21,53,False
2016-12-22,50,False
2016-12-23,41,False
2016-12-24,31,False
2016-12-25,29,False
2016-12-26,35,False
2016-12-27,46,False
2016-12-28,48,False
2016-12-29,50,False
2016-12-30,45,False
2016-12-31,37,False
2017-01-01,36,False
2017-01-02,46,False
2017-01-03,61,False
2017-01-04,71,False
2017-01-05,70,False
2017-01-06,60,False
2017-01-07,47,False
2017-01-08,47,False
2017-01-09,61,False
2017-01-10,65,False
2017-01-11,76,False
2017-01-12,75,False
2017-01-13,66,False
2017-01-14,50,False
2017-01-15,52,False
2017-01-16,62,False
2017-01-17,70,False
2017-01-18,73,False
2017-01-19,76,False
