date,Facebook Inc,isPartial
2011-05-11,60,False
2011-05-12,70,False
2011-05-13,53,False
2011-05-14,70,False
2011-05-15,44,False
2011-05-16,65,False
2011-05-17,62,False
2011-05-18,52,False
2011-05-19,57,False
2011-05-20,70,False
2011-05-21,31,False
2011-05-22,50,False
2011-05-23,56,False
2011-05-24,68,False
2011-05-25,64,False
2011-05-26,70,False
2011-05-27,55,False
2011-05-28,43,False
2011-05-29,53,False
2011-05-30,43,False
2011-05-31,76,False
2011-06-01,74,False
2011-06-02,68,False
2011-06-03,81,False
2011-06-04,50,False
2011-06-05,39,False
2011-06-06,76,False
2011-06-07,77,False
2011-06-08,67,False
2011-06-09,48,False
2011-06-10,65,False
2011-06-11,46,False
2011-06-12,58,False
2011-06-13,92,False
2011-06-14,45,False
2011-06-15,76,False
2011-06-16,50,False
2011-06-17,76,False
2011-06-18,70,False
2011-06-19,58,False
2011-06-20,74,False
2011-06-21,65,False
2011-06-22,69,False
2011-06-23,70,False
2011-06-24,64,False
2011-06-25,49,False
2011-06-26,43,False
2011-06-27,62,False
2011-06-28,74,False
2011-06-29,62,False
2011-06-30,63,False
2011-07-01,63,False
2011-07-02,79,False
2011-07-03,34,False
2011-07-04,43,False
2011-07-05,77,False
2011-07-06,70,False
2011-07-07,56,False
2011-07-08,97,False
2011-07-09,47,False
2011-07-10,56,False
2011-07-11,98,False
2011-07-12,66,False
2011-07-13,76,False
2011-07-14,65,False
2011-07-15,81,False
2011-07-16,44,False
2011-07-17,55,False
2011-07-18,80,False
2011-07-19,83,False
2011-07-20,63,False
2011-07-21,66,False
2011-07-22,66,False
2011-07-23,30,False
2011-07-24,43,False
2011-07-25,100,False
2011-07-26,92,False
2011-07-27,87,False
2011-07-28,80,False
2011-07-29,54,False
2011-07-30,64,False
2011-07-31,49,False
2011-08-01,51,False
2011-08-02,63,False
2011-08-03,85,False
2011-08-04,70,False
2011-08-05,61,False
2011-08-06,63,False
2011-08-07,68,False
2011-08-08,74,False
2011-08-09,53,False
2011-08-10,96,False
2011-08-11,97,False
2011-08-12,42,False
2011-08-13,55,False
2011-08-14,63,False
2011-08-15,59,False
2011-08-16,66,False
2011-08-17,84,False
2011-08-18,73,False
2011-08-19,64,False
2011-08-20,50,False
2011-08-21,41,False
2011-08-22,67,False
2011-08-23,57,False
2011-08-24,62,False
2011-08-25,62,False
2011-08-26,53,False
2011-08-27,40,False
2011-08-28,54,False
2011-08-29,60,False
2011-08-30,64,False
2011-08-31,60,False
2011-09-01,59,False
2011-09-02,55,False
2011-09-03,39,False
2011-09-04,58,False
2011-09-05,45,False
2011-09-06,55,False
2011-09-07,78,False
2011-09-08,59,False
2011-09-09,47,False
2011-09-10,77,False
2011-09-11,45,False
2011-09-12,57,False
2011-09-13,77,False
2011-09-14,63,False
2011-09-15,56,False
2011-09-16,49,False
2011-09-17,85,False
2011-09-18,53,False
2011-09-19,63,False
2011-09-20,71,False
2011-09-21,76,False
2011-09-22,77,False
2011-09-23,97,False
2011-09-24,38,False
2011-09-25,54,False
2011-09-26,65,False
2011-09-27,62,False
2011-09-28,74,False
2011-09-29,81,False
2011-09-30,53,False
2011-10-01,66,False
2011-10-02,73,False
2011-10-03,57,False
2011-10-04,60,False
2011-10-05,43,False
2011-10-06,61,False
2011-10-07,54,False
2011-10-08,48,False
2011-10-09,54,False
2011-10-10,60,False
2011-10-11,77,False
2011-10-12,55,False
2011-10-13,76,False
2011-10-14,62,False
2011-10-15,58,False
2011-10-16,43,False
2011-10-17,66,False
2011-10-18,55,False
2011-10-19,68,False
2011-10-20,69,False
2011-10-21,65,False
2011-10-22,43,False
2011-10-23,36,False
2011-10-24,56,False
2011-10-25,84,False
2011-10-26,79,False
2011-10-27,73,False
2011-10-28,70,False
2011-10-29,50,False
2011-10-30,34,False
2011-10-31,59,False
2011-11-01,82,False
2011-11-02,72,False
2011-11-03,72,False
2011-11-04,79,False
2011-11-05,72,False
2011-11-06,56,False
2011-11-07,73,False
2011-11-08,57,False
2011-11-09,61,False
2011-11-10,53,False
2011-11-11,55,False
2011-11-12,62,False
2011-11-13,42,False
2011-11-14,83,False
2011-11-15,89,False
2011-11-16,72,False
2011-11-17,73,False
2011-11-18,73,False
2011-11-19,77,False
2011-11-20,40,False
2011-11-21,62,False
2011-11-22,61,False
2011-11-23,67,False
2011-11-24,51,False
2011-11-25,59,False
2011-11-26,30,False
2011-11-27,32,False
2011-11-28,69,False
2011-11-29,85,False
2011-11-30,88,False
2011-12-01,71,False
2011-12-02,88,False
2011-12-03,41,False
2011-12-04,54,False
2011-12-05,57,False
2011-12-06,62,False
2011-12-07,62,False
2011-12-08,74,False
2011-12-09,59,False
2011-12-10,85,False
2011-12-11,42,False
2011-12-12,77,False
2011-12-13,66,False
2011-12-14,90,False
2011-12-15,80,False
2011-12-16,59,False
2011-12-17,43,False
2011-12-18,48,False
2011-12-19,77,False
2011-12-20,64,False
2011-12-21,78,False
2011-12-22,53,False
2011-12-23,77,False
2011-12-24,51,False
2011-12-25,45,False
2011-12-26,56,False
2011-12-27,78,False
2011-12-28,86,False
2011-12-29,58,False
2011-12-30,54,False
2011-12-31,44,False
2012-01-01,71,False
2012-01-02,75,False
2012-01-03,76,False
2012-01-04,61,False
2012-01-05,67,False
2012-01-06,75,False
2012-01-07,48,False
2012-01-08,65,False
2012-01-09,79,False
2012-01-10,88,False
2012-01-11,75,False
2012-01-12,77,False
2012-01-13,45,False
2012-01-14,73,False
2012-01-15,56,False
2012-01-16,72,False
2012-01-17,100,False
2012-01-18,80,False
2012-01-19,66,False
2012-01-20,79,False
2012-01-21,61,False
2012-01-22,53,False
2012-01-23,87,False
2012-01-24,68,False
2012-01-25,98,False
2012-01-26,95,False
