date,Facebook Inc,isPartial
2012-10-12,34,False
2012-10-13,28,False
2012-10-14,17,False
2012-10-15,38,False
2012-10-16,29,False
2012-10-17,33,False
2012-10-18,22,False
2012-10-19,27,False
2012-10-20,28,False
2012-10-21,34,False
2012-10-22,50,False
2012-10-23,34,False
2012-10-24,31,False
2012-10-25,31,False
2012-10-26,42,False
2012-10-27,28,False
2012-10-28,33,False
2012-10-29,31,False
2012-10-30,33,False
2012-10-31,30,False
2012-11-01,33,False
2012-11-02,21,False
2012-11-03,20,False
2012-11-04,29,False
2012-11-05,28,False
2012-11-06,26,False
2012-11-07,33,False
2012-11-08,29,False
2012-11-09,44,False
2012-11-10,21,False
2012-11-11,21,False
2012-11-12,20,False
2012-11-13,34,False
2012-11-14,41,False
2012-11-15,28,False
2012-11-16,26,False
2012-11-17,25,False
2012-11-18,28,False
2012-11-19,35,False
2012-11-20,41,False
2012-11-21,34,False
2012-11-22,30,False
2012-11-23,26,False
2012-11-24,14,False
2012-11-25,18,False
2012-11-26,39,False
2012-11-27,29,False
2012-11-28,34,False
2012-11-29,38,False
2012-11-30,28,False
2012-12-01,30,False
2012-12-02,25,False
2012-12-03,34,False
2012-12-04,31,False
2012-12-05,32,False
2012-12-06,47,False
2012-12-07,25,False
2012-12-08,25,False
2012-12-09,24,False
2012-12-10,39,False
2012-12-11,23,False
2012-12-12,38,False
2012-12-13,32,False
2012-12-14,27,False
2012-12-15,25,False
2012-12-16,28,False
2012-12-17,33,False
2012-12-18,24,False
2012-12-19,25,False
2012-12-20,33,False
2012-12-21,36,False
2012-12-22,18,False
2012-12-23,20,False
2012-12-24,20,False
2012-12-25,16,False
2012-12-26,34,False
2012-12-27,33,False
2012-12-28,30,False
2012-12-29,25,False
2012-12-30,18,False
2012-12-31,23,False
2013-01-01,28,False
2013-01-02,34,False
2013-01-03,35,False
2013-01-04,40,False
2013-01-05,25,False
2013-01-06,32,False
2013-01-07,36,False
2013-01-08,31,False
2013-01-09,34,False
2013-01-10,33,False
2013-01-11,33,False
2013-01-12,27,False
2013-01-13,25,False
2013-01-14,30,False
2013-01-15,40,False
2013-01-16,30,False
2013-01-17,32,False
2013-01-18,31,False
2013-01-19,25,False
2013-01-20,26,False
2013-01-21,31,False
2013-01-22,37,False
2013-01-23,32,False
2013-01-24,27,False
2013-01-25,39,False
2013-01-26,100,False
2013-01-27,28,False
2013-01-28,41,False
2013-01-29,41,False
2013-01-30,38,False
2013-01-31,37,False
2013-02-01,40,False
2013-02-02,92,False
2013-02-03,28,False
2013-02-04,37,False
2013-02-05,36,False
2013-02-06,43,False
2013-02-07,42,False
2013-02-08,36,False
