date,Facebook Inc,isPartial
2015-08-18,84,False
2015-08-19,96,False
2015-08-20,64,False
2015-08-21,52,False
2015-08-22,60,False
2015-08-23,71,False
2015-08-24,85,False
2015-08-25,85,False
2015-08-26,74,False
2015-08-27,73,False
2015-08-28,82,False
2015-08-29,73,False
2015-08-30,46,False
2015-08-31,93,False
2015-09-01,69,False
2015-09-02,57,False
2015-09-03,69,False
2015-09-04,76,False
2015-09-05,59,False
2015-09-06,60,False
2015-09-07,60,False
2015-09-08,85,False
2015-09-09,87,False
2015-09-10,75,False
2015-09-11,91,False
2015-09-12,54,False
2015-09-13,41,False
2015-09-14,75,False
2015-09-15,61,False
2015-09-16,81,False
2015-09-17,74,False
2015-09-18,72,False
2015-09-19,61,False
2015-09-20,60,False
2015-09-21,74,False
2015-09-22,84,False
2015-09-23,93,False
2015-09-24,74,False
2015-09-25,65,False
2015-09-26,48,False
2015-09-27,70,False
2015-09-28,95,False
2015-09-29,70,False
2015-09-30,66,False
2015-10-01,57,False
2015-10-02,79,False
2015-10-03,67,False
2015-10-04,55,False
2015-10-05,69,False
2015-10-06,55,False
2015-10-07,78,False
2015-10-08,80,False
2015-10-09,64,False
2015-10-10,61,False
2015-10-11,53,False
2015-10-12,58,False
2015-10-13,48,False
2015-10-14,59,False
2015-10-15,70,False
2015-10-16,53,False
2015-10-17,51,False
2015-10-18,64,False
2015-10-19,84,False
2015-10-20,85,False
2015-10-21,89,False
2015-10-22,76,False
2015-10-23,55,False
2015-10-24,45,False
2015-10-25,41,False
2015-10-26,74,False
2015-10-27,88,False
2015-10-28,85,False
2015-10-29,75,False
2015-10-30,76,False
2015-10-31,52,False
2015-11-01,52,False
2015-11-02,88,False
2015-11-03,65,False
2015-11-04,73,False
2015-11-05,54,False
2015-11-06,60,False
2015-11-07,57,False
2015-11-08,31,False
2015-11-09,75,False
2015-11-10,45,False
2015-11-11,57,False
2015-11-12,96,False
2015-11-13,61,False
2015-11-14,61,False
2015-11-15,31,False
2015-11-16,90,False
2015-11-17,78,False
2015-11-18,87,False
2015-11-19,53,False
2015-11-20,90,False
2015-11-21,54,False
2015-11-22,67,False
2015-11-23,70,False
2015-11-24,71,False
2015-11-25,54,False
2015-11-26,52,False
2015-11-27,69,False
2015-11-28,58,False
2015-11-29,31,False
2015-11-30,73,False
2015-12-01,53,False
2015-12-02,77,False
2015-12-03,86,False
2015-12-04,75,False
2015-12-05,50,False
2015-12-06,76,False
2015-12-07,48,False
2015-12-08,75,False
2015-12-09,66,False
2015-12-10,75,False
2015-12-11,65,False
2015-12-12,66,False
2015-12-13,42,False
2015-12-14,71,False
2015-12-15,59,False
2015-12-16,67,False
2015-12-17,74,False
2015-12-18,58,False
2015-12-19,58,False
2015-12-20,37,False
2015-12-21,63,False
2015-12-22,86,False
2015-12-23,62,False
2015-12-24,62,False
2015-12-25,22,False
2015-12-26,45,False
2015-12-27,40,False
2015-12-28,53,False
2015-12-29,69,False
2015-12-30,78,False
2015-12-31,49,False
2016-01-01,79,False
2016-01-02,43,False
2016-01-03,40,False
2016-01-04,60,False
2016-01-05,86,False
2016-01-06,58,False
2016-01-07,81,False
2016-01-08,60,False
2016-01-09,57,False
2016-01-10,51,False
2016-01-11,63,False
2016-01-12,73,False
2016-01-13,65,False
2016-01-14,53,False
2016-01-15,57,False
2016-01-16,55,False
2016-01-17,53,False
2016-01-18,76,False
2016-01-19,61,False
2016-01-20,68,False
2016-01-21,66,False
2016-01-22,62,False
2016-01-23,54,False
2016-01-24,49,False
2016-01-25,79,False
2016-01-26,80,False
2016-01-27,100,False
2016-01-28,100,False
2016-01-29,77,False
2016-01-30,72,False
2016-01-31,62,False
2016-02-01,68,False
2016-02-02,96,False
2016-02-03,86,False
2016-02-04,79,False
2016-02-05,64,False
2016-02-06,44,False
2016-02-07,35,False
2016-02-08,58,False
2016-02-09,60,False
2016-02-10,61,False
2016-02-11,57,False
2016-02-12,49,False
2016-02-13,47,False
2016-02-14,47,False
2016-02-15,59,False
2016-02-16,77,False
2016-02-17,87,False
2016-02-18,63,False
2016-02-19,50,False
2016-02-20,33,False
2016-02-21,49,False
2016-02-22,48,False
2016-02-23,93,False
2016-02-24,77,False
2016-02-25,79,False
2016-02-26,56,False
2016-02-27,47,False
2016-02-28,52,False
2016-02-29,62,False
2016-03-01,60,False
2016-03-02,78,False
2016-03-03,68,False
2016-03-04,64,False
2016-03-05,55,False
2016-03-06,42,False
2016-03-07,60,False
2016-03-08,100,False
2016-03-09,60,False
2016-03-10,57,False
2016-03-11,67,False
2016-03-12,44,False
2016-03-13,59,False
2016-03-14,78,False
2016-03-15,73,False
2016-03-16,52,False
2016-03-17,56,False
2016-03-18,48,False
2016-03-19,51,False
2016-03-20,32,False
2016-03-21,54,False
2016-03-22,88,False
2016-03-23,72,False
2016-03-24,62,False
2016-03-25,59,False
2016-03-26,42,False
2016-03-27,38,False
2016-03-28,71,False
2016-03-29,53,False
2016-03-30,52,False
2016-03-31,55,False
2016-04-01,59,False
2016-04-02,43,False
2016-04-03,30,False
2016-04-04,51,False
2016-04-05,58,False
2016-04-06,66,False
2016-04-07,71,False
2016-04-08,66,False
2016-04-09,33,False
2016-04-10,36,False
2016-04-11,64,False
2016-04-12,77,False
2016-04-13,54,False
2016-04-14,67,False
2016-04-15,80,False
2016-04-16,44,False
2016-04-17,61,False
2016-04-18,68,False
2016-04-19,83,False
2016-04-20,68,False
2016-04-21,69,False
2016-04-22,73,False
2016-04-23,46,False
2016-04-24,51,False
2016-04-25,72,False
2016-04-26,68,False
2016-04-27,73,False
2016-04-28,79,False
2016-04-29,80,False
2016-04-30,42,False
2016-05-01,42,False
2016-05-02,78,False
2016-05-03,81,False
2016-05-04,67,False
