date,Facebook Inc,isPartial
2012-06-04,30,False
2012-06-05,30,False
2012-06-06,31,False
2012-06-07,30,False
2012-06-08,22,False
2012-06-09,18,False
2012-06-10,14,False
2012-06-11,23,False
2012-06-12,31,False
2012-06-13,25,False
2012-06-14,35,False
2012-06-15,23,False
2012-06-16,30,False
2012-06-17,26,False
2012-06-18,44,False
2012-06-19,22,False
2012-06-20,27,False
2012-06-21,31,False
2012-06-22,33,False
2012-06-23,34,False
2012-06-24,19,False
2012-06-25,33,False
2012-06-26,27,False
2012-06-27,25,False
2012-06-28,32,False
2012-06-29,31,False
2012-06-30,23,False
2012-07-01,21,False
2012-07-02,37,False
2012-07-03,21,False
2012-07-04,24,False
2012-07-05,30,False
2012-07-06,36,False
2012-07-07,25,False
2012-07-08,25,False
2012-07-09,29,False
2012-07-10,26,False
2012-07-11,32,False
2012-07-12,33,False
2012-07-13,25,False
2012-07-14,24,False
2012-07-15,22,False
2012-07-16,39,False
2012-07-17,36,False
2012-07-18,23,False
2012-07-19,29,False
2012-07-20,28,False
2012-07-21,21,False
2012-07-22,21,False
2012-07-23,31,False
2012-07-24,32,False
2012-07-25,38,False
2012-07-26,33,False
2012-07-27,32,False
2012-07-28,18,False
2012-07-29,14,False
2012-07-30,25,False
2012-07-31,38,False
2012-08-01,26,False
2012-08-02,27,False
2012-08-03,30,False
2012-08-04,37,False
2012-08-05,11,False
2012-08-06,32,False
2012-08-07,22,False
2012-08-08,34,False
2012-08-09,36,False
2012-08-10,26,False
2012-08-11,34,False
2012-08-12,24,False
2012-08-13,22,False
2012-08-14,33,False
2012-08-15,35,False
2012-08-16,32,False
2012-08-17,30,False
2012-08-18,38,False
2012-08-19,25,False
2012-08-20,35,False
2012-08-21,25,False
2012-08-22,23,False
2012-08-23,30,False
2012-08-24,28,False
2012-08-25,28,False
2012-08-26,18,False
2012-08-27,30,False
2012-08-28,28,False
2012-08-29,34,False
2012-08-30,27,False
2012-08-31,22,False
2012-09-01,30,False
2012-09-02,30,False
2012-09-03,14,False
2012-09-04,36,False
2012-09-05,35,False
2012-09-06,31,False
2012-09-07,31,False
2012-09-08,27,False
2012-09-09,22,False
2012-09-10,24,False
2012-09-11,25,False
2012-09-12,37,False
2012-09-13,30,False
2012-09-14,28,False
2012-09-15,12,False
2012-09-16,21,False
2012-09-17,42,False
2012-09-18,31,False
2012-09-19,28,False
2012-09-20,25,False
2012-09-21,22,False
2012-09-22,20,False
2012-09-23,31,False
2012-09-24,26,False
2012-09-25,35,False
2012-09-26,22,False
2012-09-27,28,False
2012-09-28,28,False
2012-09-29,23,False
2012-09-30,17,False
2012-10-01,23,False
2012-10-02,27,False
2012-10-03,34,False
2012-10-04,37,False
2012-10-05,40,False
2012-10-06,39,False
2012-10-07,24,False
2012-10-08,32,False
2012-10-09,36,False
2012-10-10,24,False
2012-10-11,44,False
2012-10-12,38,False
2012-10-13,26,False
2012-10-14,33,False
2012-10-15,37,False
2012-10-16,30,False
2012-10-17,36,False
2012-10-18,38,False
2012-10-19,35,False
2012-10-20,34,False
2012-10-21,27,False
2012-10-22,23,False
2012-10-23,33,False
2012-10-24,33,False
2012-10-25,40,False
2012-10-26,32,False
2012-10-27,36,False
2012-10-28,34,False
2012-10-29,39,False
2012-10-30,30,False
2012-10-31,36,False
2012-11-01,40,False
2012-11-02,32,False
2012-11-03,33,False
2012-11-04,19,False
2012-11-05,31,False
2012-11-06,46,False
2012-11-07,31,False
2012-11-08,42,False
2012-11-09,28,False
2012-11-10,32,False
2012-11-11,31,False
2012-11-12,26,False
2012-11-13,27,False
2012-11-14,41,False
2012-11-15,41,False
2012-11-16,36,False
2012-11-17,27,False
2012-11-18,27,False
2012-11-19,18,False
2012-11-20,47,False
2012-11-21,37,False
2012-11-22,28,False
2012-11-23,23,False
2012-11-24,24,False
2012-11-25,26,False
2012-11-26,37,False
2012-11-27,39,False
2012-11-28,35,False
2012-11-29,42,False
2012-11-30,35,False
2012-12-01,31,False
2012-12-02,30,False
2012-12-03,30,False
2012-12-04,37,False
2012-12-05,33,False
2012-12-06,30,False
2012-12-07,33,False
2012-12-08,28,False
2012-12-09,24,False
2012-12-10,35,False
2012-12-11,32,False
2012-12-12,33,False
2012-12-13,32,False
2012-12-14,34,False
2012-12-15,33,False
2012-12-16,20,False
2012-12-17,30,False
2012-12-18,28,False
2012-12-19,38,False
2012-12-20,37,False
2012-12-21,24,False
2012-12-22,22,False
2012-12-23,14,False
2012-12-24,28,False
2012-12-25,17,False
2012-12-26,24,False
2012-12-27,25,False
2012-12-28,36,False
2012-12-29,26,False
2012-12-30,25,False
2012-12-31,23,False
2013-01-01,27,False
2013-01-02,32,False
2013-01-03,38,False
2013-01-04,35,False
2013-01-05,30,False
2013-01-06,31,False
2013-01-07,28,False
2013-01-08,35,False
2013-01-09,34,False
2013-01-10,35,False
2013-01-11,39,False
2013-01-12,43,False
2013-01-13,39,False
2013-01-14,36,False
2013-01-15,38,False
2013-01-16,43,False
2013-01-17,29,False
2013-01-18,35,False
2013-01-19,41,False
2013-01-20,20,False
2013-01-21,29,False
2013-01-22,39,False
2013-01-23,32,False
2013-01-24,36,False
2013-01-25,33,False
2013-01-26,100,False
2013-01-27,37,False
2013-01-28,37,False
2013-01-29,41,False
2013-01-30,44,False
2013-01-31,38,False
2013-02-01,43,False
2013-02-02,89,False
2013-02-03,40,False
2013-02-04,37,False
2013-02-05,41,False
2013-02-06,44,False
2013-02-07,32,False
