date,Facebook Inc,isPartial
2016-09-11,40,False
2016-09-12,71,False
2016-09-13,44,False
2016-09-14,65,False
2016-09-15,46,False
2016-09-16,62,False
2016-09-17,36,False
2016-09-18,42,False
2016-09-19,56,False
2016-09-20,43,False
2016-09-21,40,False
2016-09-22,34,False
2016-09-23,39,False
2016-09-24,29,False
2016-09-25,27,False
2016-09-26,60,False
2016-09-27,67,False
2016-09-28,55,False
2016-09-29,44,False
2016-09-30,47,False
2016-10-01,31,False
2016-10-02,35,False
2016-10-03,56,False
2016-10-04,53,False
2016-10-05,58,False
2016-10-06,47,False
2016-10-07,56,False
2016-10-08,46,False
2016-10-09,36,False
2016-10-10,47,False
2016-10-11,54,False
2016-10-12,49,False
2016-10-13,45,False
2016-10-14,61,False
2016-10-15,23,False
2016-10-16,35,False
2016-10-17,33,False
2016-10-18,34,False
2016-10-19,43,False
2016-10-20,45,False
2016-10-21,42,False
2016-10-22,23,False
2016-10-23,29,False
2016-10-24,58,False
2016-10-25,43,False
2016-10-26,57,False
2016-10-27,51,False
2016-10-28,33,False
2016-10-29,47,False
2016-10-30,34,False
2016-10-31,53,False
2016-11-01,60,False
2016-11-02,53,False
2016-11-03,51,False
2016-11-04,41,False
2016-11-05,38,False
2016-11-06,37,False
2016-11-07,39,False
2016-11-08,52,False
2016-11-09,34,False
2016-11-10,55,False
2016-11-11,35,False
2016-11-12,21,False
2016-11-13,33,False
2016-11-14,52,False
2016-11-15,58,False
2016-11-16,38,False
2016-11-17,46,False
2016-11-18,33,False
2016-11-19,22,False
2016-11-20,38,False
2016-11-21,39,False
2016-11-22,49,False
2016-11-23,52,False
2016-11-24,29,False
2016-11-25,34,False
2016-11-26,29,False
2016-11-27,23,False
2016-11-28,57,False
2016-11-29,39,False
2016-11-30,43,False
2016-12-01,44,False
2016-12-02,38,False
2016-12-03,29,False
2016-12-04,50,False
2016-12-05,45,False
2016-12-06,46,False
2016-12-07,43,False
2016-12-08,47,False
2016-12-09,48,False
2016-12-10,28,False
2016-12-11,39,False
2016-12-12,39,False
2016-12-13,44,False
2016-12-14,46,False
2016-12-15,53,False
2016-12-16,41,False
2016-12-17,19,False
2016-12-18,45,False
2016-12-19,51,False
2016-12-20,50,False
2016-12-21,24,False
2016-12-22,39,False
2016-12-23,27,False
2016-12-24,32,False
2016-12-25,19,False
2016-12-26,27,False
2016-12-27,42,False
2016-12-28,32,False
2016-12-29,51,False
2016-12-30,50,False
2016-12-31,25,False
2017-01-01,24,False
2017-01-02,37,False
2017-01-03,46,False
2017-01-04,37,False
2017-01-05,50,False
2017-01-06,33,False
2017-01-07,28,False
2017-01-08,27,False
2017-01-09,49,False
2017-01-10,51,False
2017-01-11,46,False
2017-01-12,47,False
2017-01-13,56,False
2017-01-14,34,False
2017-01-15,33,False
2017-01-16,40,False
2017-01-17,48,False
2017-01-18,47,False
2017-01-19,37,False
2017-01-20,44,False
2017-01-21,32,False
2017-01-22,24,False
2017-01-23,48,False
2017-01-24,52,False
2017-01-25,52,False
2017-01-26,40,False
2017-01-27,74,False
2017-01-28,27,False
2017-01-29,26,False
2017-01-30,51,False
2017-01-31,47,False
2017-02-01,55,False
2017-02-02,46,False
2017-02-03,48,False
2017-02-04,24,False
2017-02-05,22,False
2017-02-06,44,False
2017-02-07,45,False
2017-02-08,42,False
2017-02-09,52,False
2017-02-10,59,False
2017-02-11,41,False
2017-02-12,31,False
2017-02-13,55,False
2017-02-14,46,False
2017-02-15,41,False
2017-02-16,47,False
2017-02-17,45,False
2017-02-18,24,False
2017-02-19,39,False
2017-02-20,50,False
2017-02-21,63,False
2017-02-22,51,False
2017-02-23,49,False
2017-02-24,55,False
2017-02-25,40,False
2017-02-26,39,False
2017-02-27,42,False
2017-02-28,54,False
2017-03-01,63,False
2017-03-02,68,False
2017-03-03,100,False
2017-03-04,52,False
2017-03-05,37,False
2017-03-06,71,False
2017-03-07,64,False
2017-03-08,57,False
2017-03-09,61,False
2017-03-10,59,False
2017-03-11,19,False
2017-03-12,26,False
2017-03-13,43,False
2017-03-14,56,False
2017-03-15,41,False
2017-03-16,45,False
2017-03-17,61,False
2017-03-18,34,False
2017-03-19,31,False
2017-03-20,46,False
2017-03-21,63,False
2017-03-22,39,False
2017-03-23,60,False
2017-03-24,49,False
2017-03-25,42,False
2017-03-26,33,False
2017-03-27,58,False
2017-03-28,62,False
2017-03-29,56,False
2017-03-30,46,False
2017-03-31,44,False
2017-04-01,40,False
2017-04-02,28,False
2017-04-03,43,False
2017-04-04,37,False
2017-04-05,60,False
2017-04-06,47,False
2017-04-07,51,False
2017-04-08,39,False
2017-04-09,32,False
2017-04-10,46,False
2017-04-11,55,False
2017-04-12,40,False
2017-04-13,53,False
2017-04-14,39,False
2017-04-15,36,False
2017-04-16,36,False
2017-04-17,46,False
2017-04-18,61,False
2017-04-19,55,False
2017-04-20,45,False
2017-04-21,36,False
2017-04-22,31,False
2017-04-23,32,False
2017-04-24,46,False
2017-04-25,57,False
2017-04-26,37,False
2017-04-27,72,False
2017-04-28,49,False
2017-04-29,28,False
2017-04-30,21,False
2017-05-01,52,False
2017-05-02,62,False
2017-05-03,56,False
2017-05-04,53,False
2017-05-05,55,False
2017-05-06,32,False
2017-05-07,52,False
2017-05-08,63,False
2017-05-09,61,False
2017-05-10,45,False
2017-05-11,66,False
2017-05-12,55,False
2017-05-13,44,False
2017-05-14,35,False
2017-05-15,49,False
2017-05-16,48,False
2017-05-17,61,False
2017-05-18,48,False
2017-05-19,35,False
2017-05-20,36,False
2017-05-21,35,False
2017-05-22,55,False
2017-05-23,52,False
2017-05-24,57,False
2017-05-25,40,False
2017-05-26,60,False
2017-05-27,39,False
2017-05-28,31,False
2017-05-29,17,False
