date,Facebook Inc,isPartial
2017-10-06,74,False
2017-10-07,35,False
2017-10-08,35,False
2017-10-09,50,False
2017-10-10,34,False
2017-10-11,52,False
2017-10-12,66,False
2017-10-13,48,False
2017-10-14,45,False
2017-10-15,40,False
2017-10-16,78,False
2017-10-17,62,False
2017-10-18,61,False
2017-10-19,51,False
2017-10-20,86,False
2017-10-21,33,False
2017-10-22,41,False
2017-10-23,65,False
2017-10-24,64,False
2017-10-25,71,False
2017-10-26,87,False
2017-10-27,56,False
2017-10-28,45,False
2017-10-29,39,False
2017-10-30,67,False
2017-10-31,92,False
2017-11-01,67,False
2017-11-02,79,False
2017-11-03,76,False
2017-11-04,34,False
2017-11-05,55,False
2017-11-06,80,False
2017-11-07,54,False
2017-11-08,55,False
2017-11-09,63,False
2017-11-10,66,False
2017-11-11,49,False
2017-11-12,57,False
2017-11-13,46,False
2017-11-14,71,False
2017-11-15,67,False
2017-11-16,80,False
2017-11-17,73,False
2017-11-18,31,False
2017-11-19,52,False
2017-11-20,57,False
2017-11-21,61,False
2017-11-22,46,False
2017-11-23,41,False
2017-11-24,33,False
2017-11-25,57,False
2017-11-26,43,False
2017-11-27,74,False
2017-11-28,75,False
2017-11-29,66,False
2017-11-30,54,False
2017-12-01,64,False
2017-12-02,49,False
2017-12-03,33,False
2017-12-04,50,False
2017-12-05,65,False
2017-12-06,100,False
2017-12-07,64,False
2017-12-08,60,False
2017-12-09,35,False
2017-12-10,38,False
2017-12-11,60,False
2017-12-12,69,False
2017-12-13,56,False
2017-12-14,58,False
2017-12-15,29,False
2017-12-16,35,False
2017-12-17,34,False
2017-12-18,41,False
2017-12-19,54,False
2017-12-20,78,False
2017-12-21,72,False
2017-12-22,62,False
2017-12-23,31,False
2017-12-24,30,False
2017-12-25,30,False
2017-12-26,47,False
2017-12-27,61,False
2017-12-28,74,False
2017-12-29,42,False
2017-12-30,40,False
2017-12-31,34,False
2018-01-01,41,False
2018-01-02,59,False
2018-01-03,59,False
2018-01-04,64,False
2018-01-05,58,False
2018-01-06,45,False
2018-01-07,44,False
2018-01-08,64,False
2018-01-09,67,False
2018-01-10,54,False
2018-01-11,79,False
2018-01-12,63,False
2018-01-13,35,False
2018-01-14,52,False
2018-01-15,53,False
2018-01-16,53,False
2018-01-17,76,False
2018-01-18,70,False
2018-01-19,70,False
2018-01-20,78,False
2018-01-21,41,False
2018-01-22,51,False
2018-01-23,50,False
2018-01-24,59,False
2018-01-25,47,False
2018-01-26,70,False
2018-01-27,35,False
2018-01-28,42,False
2018-01-29,65,False
2018-01-30,75,False
2018-01-31,63,False
2018-02-01,69,False
2018-02-02,89,False
2018-02-03,56,False
2018-02-04,30,False
2018-02-05,62,False
2018-02-06,70,False
2018-02-07,63,False
2018-02-08,78,False
2018-02-09,74,False
2018-02-10,40,False
2018-02-11,47,False
2018-02-12,83,False
2018-02-13,52,False
2018-02-14,66,False
2018-02-15,64,False
2018-02-16,39,False
2018-02-17,51,False
2018-02-18,16,False
2018-02-19,56,False
2018-02-20,83,False
2018-02-21,50,False
2018-02-22,68,False
2018-02-23,44,False
2018-02-24,46,False
2018-02-25,37,False
2018-02-26,46,False
2018-02-27,67,False
2018-02-28,44,False
2018-03-01,53,False
2018-03-02,59,False
2018-03-03,37,False
2018-03-04,34,False
2018-03-05,69,False
2018-03-06,62,False
2018-03-07,54,False
2018-03-08,63,False
2018-03-09,61,False
2018-03-10,30,False
2018-03-11,50,False
2018-03-12,67,False
2018-03-13,52,False
2018-03-14,50,False
2018-03-15,40,False
2018-03-16,50,False
2018-03-17,39,False
2018-03-18,29,False
2018-03-19,51,False
2018-03-20,90,False
2018-03-21,93,False
2018-03-22,93,False
2018-03-23,68,False
2018-03-24,66,False
2018-03-25,53,False
2018-03-26,89,False
2018-03-27,72,False
2018-03-28,94,False
2018-03-29,60,False
2018-03-30,58,False
2018-03-31,46,False
2018-04-01,24,False
2018-04-02,28,False
2018-04-03,75,False
2018-04-04,83,False
2018-04-05,81,False
2018-04-06,62,False
2018-04-07,59,False
2018-04-08,35,False
2018-04-09,59,False
2018-04-10,58,False
2018-04-11,71,False
2018-04-12,63,False
2018-04-13,85,False
2018-04-14,31,False
2018-04-15,44,False
2018-04-16,74,False
2018-04-17,56,False
2018-04-18,66,False
2018-04-19,66,False
2018-04-20,72,False
2018-04-21,43,False
2018-04-22,40,False
2018-04-23,63,False
2018-04-24,74,False
2018-04-25,73,False
2018-04-26,55,False
2018-04-27,69,False
2018-04-28,46,False
2018-04-29,31,False
2018-04-30,88,False
2018-05-01,74,False
2018-05-02,60,False
2018-05-03,71,False
2018-05-04,40,False
2018-05-05,34,False
2018-05-06,37,False
2018-05-07,47,False
2018-05-08,81,False
2018-05-09,66,False
2018-05-10,62,False
2018-05-11,38,False
2018-05-12,36,False
2018-05-13,45,False
2018-05-14,43,False
2018-05-15,69,False
2018-05-16,73,False
2018-05-17,43,False
2018-05-18,38,False
2018-05-19,26,False
2018-05-20,19,False
2018-05-21,58,False
2018-05-22,62,False
2018-05-23,57,False
2018-05-24,54,False
2018-05-25,45,False
2018-05-26,29,False
2018-05-27,29,False
2018-05-28,42,False
2018-05-29,57,False
2018-05-30,55,False
2018-05-31,62,False
2018-06-01,37,False
2018-06-02,48,False
2018-06-03,29,False
2018-06-04,65,False
2018-06-05,65,False
2018-06-06,56,False
2018-06-07,51,False
2018-06-08,51,False
2018-06-09,27,False
2018-06-10,57,False
2018-06-11,52,False
2018-06-12,51,False
2018-06-13,52,False
2018-06-14,60,False
2018-06-15,45,False
2018-06-16,41,False
2018-06-17,23,False
2018-06-18,41,False
2018-06-19,48,False
2018-06-20,69,False
2018-06-21,76,False
2018-06-22,83,False
2018-06-23,21,False
