date,Facebook Inc,isPartial
2016-05-04,66,False
2016-05-05,75,False
2016-05-06,78,False
2016-05-07,49,False
2016-05-08,49,False
2016-05-09,69,False
2016-05-10,75,False
2016-05-11,66,False
2016-05-12,63,False
2016-05-13,73,False
2016-05-14,31,False
2016-05-15,50,False
2016-05-16,82,False
2016-05-17,65,False
2016-05-18,88,False
2016-05-19,63,False
2016-05-20,96,False
2016-05-21,61,False
2016-05-22,48,False
2016-05-23,59,False
2016-05-24,71,False
2016-05-25,92,False
2016-05-26,74,False
2016-05-27,58,False
2016-05-28,66,False
2016-05-29,66,False
2016-05-30,60,False
2016-05-31,58,False
2016-06-01,75,False
2016-06-02,90,False
2016-06-03,81,False
2016-06-04,32,False
2016-06-05,46,False
2016-06-06,56,False
2016-06-07,60,False
2016-06-08,79,False
2016-06-09,98,False
2016-06-10,90,False
2016-06-11,49,False
2016-06-12,48,False
2016-06-13,75,False
2016-06-14,62,False
2016-06-15,70,False
2016-06-16,98,False
2016-06-17,66,False
2016-06-18,55,False
2016-06-19,46,False
2016-06-20,80,False
2016-06-21,76,False
2016-06-22,66,False
2016-06-23,74,False
2016-06-24,71,False
2016-06-25,82,False
2016-06-26,44,False
2016-06-27,56,False
2016-06-28,72,False
2016-06-29,100,False
2016-06-30,88,False
2016-07-01,74,False
2016-07-02,43,False
2016-07-03,50,False
2016-07-04,49,False
2016-07-05,69,False
2016-07-06,67,False
2016-07-07,77,False
2016-07-08,87,False
2016-07-09,37,False
2016-07-10,46,False
2016-07-11,71,False
2016-07-12,82,False
2016-07-13,49,False
2016-07-14,45,False
2016-07-15,73,False
2016-07-16,36,False
2016-07-17,81,False
2016-07-18,60,False
2016-07-19,75,False
2016-07-20,72,False
2016-07-21,70,False
2016-07-22,68,False
2016-07-23,71,False
2016-07-24,29,False
2016-07-25,68,False
2016-07-26,68,False
2016-07-27,68,False
2016-07-28,83,False
2016-07-29,80,False
2016-07-30,47,False
2016-07-31,30,False
2016-08-01,59,False
2016-08-02,50,False
2016-08-03,84,False
2016-08-04,63,False
2016-08-05,48,False
2016-08-06,38,False
2016-08-07,38,False
2016-08-08,79,False
2016-08-09,52,False
2016-08-10,29,False
2016-08-11,63,False
2016-08-12,55,False
2016-08-13,48,False
2016-08-14,54,False
2016-08-15,66,False
2016-08-16,51,False
2016-08-17,75,False
2016-08-18,66,False
2016-08-19,60,False
2016-08-20,62,False
2016-08-21,51,False
2016-08-22,67,False
2016-08-23,60,False
2016-08-24,54,False
2016-08-25,73,False
2016-08-26,71,False
2016-08-27,38,False
2016-08-28,43,False
2016-08-29,88,False
2016-08-30,60,False
2016-08-31,74,False
2016-09-01,66,False
2016-09-02,40,False
2016-09-03,45,False
2016-09-04,29,False
2016-09-05,37,False
2016-09-06,70,False
2016-09-07,70,False
2016-09-08,63,False
2016-09-09,59,False
2016-09-10,23,False
2016-09-11,43,False
2016-09-12,55,False
2016-09-13,58,False
2016-09-14,61,False
2016-09-15,70,False
2016-09-16,72,False
2016-09-17,46,False
2016-09-18,52,False
2016-09-19,48,False
2016-09-20,63,False
2016-09-21,61,False
2016-09-22,69,False
2016-09-23,67,False
2016-09-24,35,False
2016-09-25,53,False
2016-09-26,42,False
2016-09-27,69,False
2016-09-28,62,False
2016-09-29,54,False
2016-09-30,60,False
2016-10-01,58,False
2016-10-02,47,False
2016-10-03,51,False
2016-10-04,84,False
2016-10-05,76,False
2016-10-06,60,False
2016-10-07,54,False
2016-10-08,49,False
2016-10-09,46,False
2016-10-10,68,False
2016-10-11,70,False
2016-10-12,62,False
2016-10-13,81,False
2016-10-14,67,False
2016-10-15,59,False
2016-10-16,50,False
2016-10-17,56,False
2016-10-18,51,False
2016-10-19,75,False
2016-10-20,71,False
2016-10-21,70,False
2016-10-22,44,False
2016-10-23,51,False
2016-10-24,61,False
2016-10-25,44,False
2016-10-26,73,False
2016-10-27,92,False
