date,Facebook Inc,isPartial
2015-12-26,35,False
2015-12-27,57,False
2015-12-28,68,False
2015-12-29,64,False
2015-12-30,55,False
2015-12-31,50,False
2016-01-01,43,False
2016-01-02,46,False
2016-01-03,49,False
2016-01-04,61,False
2016-01-05,66,False
2016-01-06,70,False
2016-01-07,87,False
2016-01-08,62,False
2016-01-09,54,False
2016-01-10,48,False
2016-01-11,45,False
2016-01-12,66,False
2016-01-13,60,False
2016-01-14,56,False
2016-01-15,66,False
2016-01-16,45,False
2016-01-17,39,False
2016-01-18,58,False
2016-01-19,49,False
2016-01-20,59,False
2016-01-21,46,False
2016-01-22,44,False
2016-01-23,62,False
2016-01-24,48,False
2016-01-25,67,False
2016-01-26,71,False
2016-01-27,70,False
2016-01-28,63,False
2016-01-29,56,False
2016-01-30,44,False
2016-01-31,43,False
2016-02-01,56,False
2016-02-02,100,False
2016-02-03,77,False
2016-02-04,71,False
2016-02-05,78,False
2016-02-06,38,False
2016-02-07,30,False
2016-02-08,60,False
2016-02-09,74,False
2016-02-10,66,False
2016-02-11,51,False
2016-02-12,59,False
2016-02-13,44,False
2016-02-14,47,False
2016-02-15,50,False
2016-02-16,57,False
2016-02-17,68,False
2016-02-18,64,False
2016-02-19,49,False
2016-02-20,29,False
2016-02-21,58,False
2016-02-22,56,False
2016-02-23,72,False
2016-02-24,72,False
2016-02-25,73,False
2016-02-26,52,False
2016-02-27,39,False
2016-02-28,54,False
2016-02-29,53,False
2016-03-01,65,False
2016-03-02,52,False
2016-03-03,66,False
2016-03-04,55,False
2016-03-05,47,False
2016-03-06,57,False
2016-03-07,60,False
2016-03-08,84,False
2016-03-09,69,False
2016-03-10,63,False
2016-03-11,52,False
2016-03-12,52,False
2016-03-13,50,False
2016-03-14,67,False
2016-03-15,77,False
2016-03-16,43,False
2016-03-17,53,False
2016-03-18,60,False
2016-03-19,44,False
2016-03-20,37,False
2016-03-21,59,False
2016-03-22,56,False
2016-03-23,68,False
2016-03-24,61,False
2016-03-25,38,False
2016-03-26,63,False
2016-03-27,58,False
2016-03-28,54,False
2016-03-29,60,False
2016-03-30,48,False
2016-03-31,54,False
2016-04-01,45,False
2016-04-02,36,False
2016-04-03,39,False
2016-04-04,71,False
2016-04-05,48,False
2016-04-06,76,False
2016-04-07,58,False
2016-04-08,61,False
2016-04-09,34,False
2016-04-10,41,False
2016-04-11,60,False
2016-04-12,76,False
2016-04-13,55,False
2016-04-14,70,False
2016-04-15,58,False
2016-04-16,37,False
2016-04-17,39,False
2016-04-18,66,False
2016-04-19,61,False
2016-04-20,55,False
2016-04-21,75,False
2016-04-22,71,False
2016-04-23,42,False
2016-04-24,51,False
2016-04-25,82,False
2016-04-26,64,False
2016-04-27,75,False
2016-04-28,58,False
2016-04-29,73,False
2016-04-30,39,False
2016-05-01,38,False
2016-05-02,67,False
2016-05-03,50,False
2016-05-04,60,False
2016-05-05,56,False
2016-05-06,78,False
2016-05-07,48,False
2016-05-08,47,False
2016-05-09,54,False
2016-05-10,63,False
2016-05-11,73,False
2016-05-12,54,False
2016-05-13,63,False
2016-05-14,24,False
2016-05-15,48,False
2016-05-16,64,False
2016-05-17,55,False
2016-05-18,79,False
2016-05-19,71,False
2016-05-20,66,False
2016-05-21,52,False
2016-05-22,30,False
2016-05-23,39,False
2016-05-24,56,False
2016-05-25,77,False
2016-05-26,67,False
2016-05-27,43,False
2016-05-28,61,False
2016-05-29,45,False
2016-05-30,38,False
2016-05-31,68,False
2016-06-01,51,False
2016-06-02,66,False
2016-06-03,61,False
2016-06-04,38,False
2016-06-05,36,False
2016-06-06,33,False
2016-06-07,49,False
2016-06-08,48,False
2016-06-09,58,False
2016-06-10,53,False
2016-06-11,43,False
2016-06-12,50,False
2016-06-13,61,False
2016-06-14,51,False
2016-06-15,61,False
2016-06-16,67,False
2016-06-17,51,False
2016-06-18,33,False
2016-06-19,31,False
2016-06-20,73,False
2016-06-21,52,False
2016-06-22,46,False
2016-06-23,63,False
2016-06-24,37,False
2016-06-25,52,False
2016-06-26,27,False
2016-06-27,37,False
2016-06-28,60,False
2016-06-29,75,False
2016-06-30,61,False
2016-07-01,49,False
2016-07-02,44,False
2016-07-03,23,False
2016-07-04,43,False
2016-07-05,54,False
2016-07-06,45,False
2016-07-07,58,False
2016-07-08,80,False
2016-07-09,33,False
2016-07-10,38,False
2016-07-11,64,False
2016-07-12,66,False
2016-07-13,48,False
2016-07-14,44,False
2016-07-15,52,False
2016-07-16,43,False
2016-07-17,55,False
2016-07-18,52,False
2016-07-19,60,False
2016-07-20,78,False
2016-07-21,57,False
2016-07-22,50,False
2016-07-23,59,False
2016-07-24,39,False
2016-07-25,46,False
2016-07-26,66,False
2016-07-27,59,False
2016-07-28,60,False
2016-07-29,56,False
2016-07-30,35,False
2016-07-31,28,False
2016-08-01,33,False
2016-08-02,44,False
2016-08-03,58,False
2016-08-04,43,False
2016-08-05,54,False
2016-08-06,37,False
2016-08-07,34,False
2016-08-08,52,False
2016-08-09,47,False
2016-08-10,51,False
2016-08-11,59,False
2016-08-12,47,False
2016-08-13,34,False
2016-08-14,34,False
2016-08-15,57,False
2016-08-16,47,False
2016-08-17,61,False
2016-08-18,59,False
2016-08-19,41,False
2016-08-20,27,False
2016-08-21,29,False
2016-08-22,63,False
2016-08-23,58,False
2016-08-24,60,False
2016-08-25,69,False
2016-08-26,54,False
2016-08-27,30,False
2016-08-28,42,False
2016-08-29,56,False
2016-08-30,56,False
2016-08-31,60,False
2016-09-01,49,False
2016-09-02,40,False
2016-09-03,34,False
2016-09-04,25,False
2016-09-05,48,False
2016-09-06,54,False
2016-09-07,47,False
2016-09-08,61,False
2016-09-09,55,False
2016-09-10,23,False
2016-09-11,46,False
