date,Facebook Inc,isPartial
2012-01-26,80,False
2012-01-27,94,False
2012-01-28,64,False
2012-01-29,69,False
2012-01-30,79,False
2012-01-31,81,False
2012-02-01,90,False
2012-02-02,79,False
2012-02-03,72,False
2012-02-04,67,False
2012-02-05,58,False
2012-02-06,87,False
2012-02-07,71,False
2012-02-08,64,False
2012-02-09,84,False
2012-02-10,94,False
2012-02-11,62,False
2012-02-12,53,False
2012-02-13,80,False
2012-02-14,68,False
2012-02-15,82,False
2012-02-16,84,False
2012-02-17,57,False
2012-02-18,60,False
2012-02-19,62,False
2012-02-20,57,False
2012-02-21,75,False
2012-02-22,79,False
2012-02-23,75,False
2012-02-24,64,False
2012-02-25,60,False
2012-02-26,67,False
2012-02-27,73,False
2012-02-28,82,False
2012-02-29,81,False
2012-03-01,83,False
2012-03-02,88,False
2012-03-03,54,False
2012-03-04,60,False
2012-03-05,94,False
2012-03-06,70,False
2012-03-07,72,False
2012-03-08,81,False
2012-03-09,75,False
2012-03-10,76,False
2012-03-11,50,False
2012-03-12,72,False
2012-03-13,64,False
2012-03-14,79,False
2012-03-15,75,False
2012-03-16,77,False
2012-03-17,51,False
2012-03-18,49,False
2012-03-19,77,False
2012-03-20,57,False
2012-03-21,61,False
2012-03-22,60,False
2012-03-23,49,False
2012-03-24,59,False
2012-03-25,53,False
2012-03-26,73,False
2012-03-27,73,False
2012-03-28,54,False
2012-03-29,71,False
2012-03-30,44,False
2012-03-31,35,False
2012-04-01,40,False
2012-04-02,68,False
2012-04-03,62,False
2012-04-04,58,False
2012-04-05,70,False
2012-04-06,52,False
2012-04-07,51,False
2012-04-08,49,False
2012-04-09,60,False
2012-04-10,62,False
2012-04-11,67,False
2012-04-12,67,False
2012-04-13,66,False
2012-04-14,37,False
2012-04-15,51,False
2012-04-16,67,False
2012-04-17,60,False
2012-04-18,62,False
2012-04-19,59,False
2012-04-20,69,False
2012-04-21,52,False
2012-04-22,51,False
2012-04-23,62,False
2012-04-24,65,False
2012-04-25,70,False
2012-04-26,67,False
2012-04-27,61,False
2012-04-28,49,False
2012-04-29,59,False
2012-04-30,80,False
2012-05-01,76,False
2012-05-02,55,False
2012-05-03,58,False
2012-05-04,76,False
2012-05-05,47,False
2012-05-06,48,False
2012-05-07,78,False
2012-05-08,65,False
2012-05-09,55,False
2012-05-10,63,False
2012-05-11,52,False
2012-05-12,48,False
2012-05-13,50,False
2012-05-14,54,False
2012-05-15,78,False
2012-05-16,72,False
2012-05-17,57,False
2012-05-18,100,False
2012-05-19,49,False
2012-05-20,44,False
2012-05-21,84,False
2012-05-22,77,False
2012-05-23,92,False
2012-05-24,63,False
2012-05-25,64,False
2012-05-26,40,False
2012-05-27,35,False
2012-05-28,44,False
2012-05-29,70,False
2012-05-30,68,False
2012-05-31,70,False
2012-06-01,72,False
2012-06-02,56,False
2012-06-03,50,False
2012-06-04,70,False
2012-06-05,63,False
2012-06-06,65,False
2012-06-07,54,False
2012-06-08,62,False
2012-06-09,59,False
2012-06-10,55,False
2012-06-11,72,False
2012-06-12,73,False
2012-06-13,58,False
2012-06-14,64,False
2012-06-15,49,False
2012-06-16,46,False
2012-06-17,39,False
2012-06-18,77,False
2012-06-19,59,False
2012-06-20,79,False
2012-06-21,72,False
2012-06-22,61,False
2012-06-23,55,False
2012-06-24,50,False
2012-06-25,64,False
2012-06-26,59,False
2012-06-27,51,False
2012-06-28,60,False
2012-06-29,64,False
2012-06-30,63,False
2012-07-01,49,False
2012-07-02,63,False
2012-07-03,55,False
2012-07-04,43,False
2012-07-05,61,False
2012-07-06,68,False
2012-07-07,47,False
2012-07-08,65,False
2012-07-09,80,False
2012-07-10,73,False
2012-07-11,80,False
2012-07-12,62,False
2012-07-13,56,False
2012-07-14,62,False
2012-07-15,40,False
2012-07-16,76,False
2012-07-17,85,False
2012-07-18,72,False
2012-07-19,65,False
2012-07-20,51,False
2012-07-21,51,False
2012-07-22,57,False
2012-07-23,68,False
2012-07-24,62,False
2012-07-25,66,False
2012-07-26,72,False
2012-07-27,95,False
2012-07-28,54,False
2012-07-29,45,False
2012-07-30,57,False
2012-07-31,73,False
2012-08-01,58,False
2012-08-02,55,False
2012-08-03,60,False
2012-08-04,44,False
2012-08-05,38,False
2012-08-06,75,False
2012-08-07,45,False
2012-08-08,68,False
2012-08-09,62,False
2012-08-10,71,False
2012-08-11,48,False
2012-08-12,42,False
2012-08-13,55,False
2012-08-14,66,False
2012-08-15,72,False
2012-08-16,75,False
2012-08-17,76,False
2012-08-18,52,False
2012-08-19,57,False
2012-08-20,68,False
2012-08-21,68,False
2012-08-22,57,False
2012-08-23,61,False
2012-08-24,62,False
2012-08-25,56,False
2012-08-26,54,False
2012-08-27,67,False
2012-08-28,77,False
2012-08-29,59,False
2012-08-30,55,False
2012-08-31,64,False
2012-09-01,57,False
2012-09-02,57,False
2012-09-03,51,False
2012-09-04,60,False
2012-09-05,71,False
2012-09-06,66,False
2012-09-07,66,False
2012-09-08,54,False
2012-09-09,50,False
2012-09-10,56,False
2012-09-11,59,False
2012-09-12,61,False
2012-09-13,68,False
2012-09-14,52,False
2012-09-15,44,False
2012-09-16,68,False
2012-09-17,68,False
2012-09-18,80,False
2012-09-19,52,False
2012-09-20,72,False
2012-09-21,56,False
2012-09-22,49,False
2012-09-23,51,False
2012-09-24,60,False
2012-09-25,86,False
2012-09-26,63,False
2012-09-27,67,False
2012-09-28,68,False
2012-09-29,42,False
2012-09-30,53,False
2012-10-01,68,False
2012-10-02,58,False
2012-10-03,63,False
2012-10-04,82,False
2012-10-05,79,False
2012-10-06,77,False
2012-10-07,52,False
2012-10-08,82,False
2012-10-09,85,False
2012-10-10,66,False
2012-10-11,82,False
2012-10-12,88,False
