date,Facebook Inc,isPartial
2010-08-24,44,False
2010-08-25,57,False
2010-08-26,55,False
2010-08-27,41,False
2010-08-28,31,False
2010-08-29,46,False
2010-08-30,52,False
2010-08-31,63,False
2010-09-01,65,False
2010-09-02,44,False
2010-09-03,31,False
2010-09-04,23,False
2010-09-05,50,False
2010-09-06,39,False
2010-09-07,46,False
2010-09-08,52,False
2010-09-09,59,False
2010-09-10,50,False
2010-09-11,34,False
2010-09-12,40,False
2010-09-13,45,False
2010-09-14,56,False
2010-09-15,72,False
2010-09-16,59,False
2010-09-17,28,False
2010-09-18,30,False
2010-09-19,37,False
2010-09-20,52,False
2010-09-21,51,False
2010-09-22,66,False
2010-09-23,77,False
2010-09-24,60,False
2010-09-25,47,False
2010-09-26,38,False
2010-09-27,58,False
2010-09-28,67,False
2010-09-29,61,False
2010-09-30,37,False
2010-10-01,59,False
2010-10-02,58,False
2010-10-03,49,False
2010-10-04,49,False
2010-10-05,58,False
2010-10-06,56,False
2010-10-07,69,False
2010-10-08,78,False
2010-10-09,33,False
2010-10-10,53,False
2010-10-11,69,False
2010-10-12,68,False
2010-10-13,39,False
2010-10-14,54,False
2010-10-15,32,False
2010-10-16,56,False
2010-10-17,56,False
2010-10-18,43,False
2010-10-19,84,False
2010-10-20,52,False
2010-10-21,55,False
2010-10-22,41,False
2010-10-23,66,False
2010-10-24,38,False
2010-10-25,68,False
2010-10-26,62,False
2010-10-27,82,False
2010-10-28,33,False
2010-10-29,50,False
2010-10-30,56,False
2010-10-31,46,False
2010-11-01,62,False
2010-11-02,62,False
2010-11-03,61,False
2010-11-04,50,False
2010-11-05,46,False
2010-11-06,66,False
2010-11-07,53,False
2010-11-08,66,False
2010-11-09,45,False
2010-11-10,67,False
2010-11-11,63,False
2010-11-12,74,False
2010-11-13,31,False
2010-11-14,41,False
2010-11-15,43,False
2010-11-16,56,False
2010-11-17,46,False
2010-11-18,38,False
2010-11-19,63,False
2010-11-20,47,False
2010-11-21,36,False
2010-11-22,44,False
2010-11-23,39,False
2010-11-24,35,False
2010-11-25,38,False
2010-11-26,65,False
2010-11-27,37,False
2010-11-28,46,False
2010-11-29,59,False
2010-11-30,60,False
2010-12-01,55,False
2010-12-02,75,False
2010-12-03,82,False
2010-12-04,100,False
2010-12-05,55,False
2010-12-06,42,False
2010-12-07,34,False
2010-12-08,79,False
2010-12-09,70,False
2010-12-10,45,False
2010-12-11,54,False
2010-12-12,49,False
2010-12-13,53,False
2010-12-14,64,False
2010-12-15,56,False
2010-12-16,78,False
2010-12-17,64,False
2010-12-18,65,False
2010-12-19,41,False
2010-12-20,55,False
2010-12-21,52,False
2010-12-22,49,False
2010-12-23,52,False
2010-12-24,58,False
2010-12-25,21,False
2010-12-26,37,False
2010-12-27,39,False
2010-12-28,71,False
2010-12-29,80,False
2010-12-30,64,False
2010-12-31,36,False
2011-01-01,43,False
2011-01-02,61,False
2011-01-03,52,False
2011-01-04,44,False
2011-01-05,79,False
2011-01-06,92,False
2011-01-07,74,False
2011-01-08,68,False
2011-01-09,60,False
2011-01-10,46,False
2011-01-11,55,False
2011-01-12,68,False
2011-01-13,82,False
2011-01-14,61,False
2011-01-15,69,False
2011-01-16,65,False
2011-01-17,57,False
2011-01-18,54,False
2011-01-19,73,False
2011-01-20,86,False
2011-01-21,79,False
2011-01-22,59,False
2011-01-23,49,False
2011-01-24,62,False
2011-01-25,62,False
2011-01-26,65,False
2011-01-27,60,False
2011-01-28,64,False
2011-01-29,60,False
2011-01-30,47,False
2011-01-31,80,False
2011-02-01,58,False
2011-02-02,81,False
2011-02-03,39,False
2011-02-04,77,False
2011-02-05,63,False
2011-02-06,35,False
2011-02-07,72,False
2011-02-08,61,False
2011-02-09,29,False
2011-02-10,99,False
2011-02-11,55,False
2011-02-12,79,False
2011-02-13,39,False
2011-02-14,61,False
2011-02-15,75,False
2011-02-16,68,False
2011-02-17,72,False
2011-02-18,70,False
2011-02-19,57,False
2011-02-20,53,False
2011-02-21,66,False
2011-02-22,65,False
2011-02-23,83,False
2011-02-24,71,False
2011-02-25,69,False
2011-02-26,39,False
2011-02-27,55,False
2011-02-28,69,False
2011-03-01,70,False
2011-03-02,49,False
2011-03-03,55,False
2011-03-04,59,False
2011-03-05,73,False
2011-03-06,58,False
2011-03-07,45,False
2011-03-08,90,False
2011-03-09,66,False
2011-03-10,66,False
2011-03-11,81,False
2011-03-12,27,False
2011-03-13,21,False
2011-03-14,80,False
2011-03-15,81,False
2011-03-16,62,False
2011-03-17,61,False
2011-03-18,56,False
2011-03-19,79,False
2011-03-20,48,False
2011-03-21,70,False
2011-03-22,79,False
2011-03-23,63,False
2011-03-24,84,False
2011-03-25,54,False
2011-03-26,57,False
2011-03-27,56,False
2011-03-28,45,False
2011-03-29,72,False
2011-03-30,51,False
2011-03-31,73,False
2011-04-01,92,False
2011-04-02,60,False
2011-04-03,57,False
2011-04-04,55,False
2011-04-05,79,False
2011-04-06,93,False
2011-04-07,59,False
2011-04-08,64,False
2011-04-09,47,False
2011-04-10,46,False
2011-04-11,81,False
2011-04-12,69,False
2011-04-13,79,False
2011-04-14,87,False
2011-04-15,57,False
2011-04-16,71,False
2011-04-17,47,False
2011-04-18,61,False
2011-04-19,53,False
2011-04-20,61,False
2011-04-21,64,False
2011-04-22,59,False
2011-04-23,53,False
2011-04-24,47,False
2011-04-25,80,False
2011-04-26,89,False
2011-04-27,74,False
2011-04-28,46,False
2011-04-29,62,False
2011-04-30,40,False
2011-05-01,70,False
2011-05-02,80,False
2011-05-03,46,False
2011-05-04,89,False
2011-05-05,60,False
2011-05-06,61,False
2011-05-07,71,False
2011-05-08,64,False
2011-05-09,57,False
2011-05-10,68,False
2011-05-11,76,False
