date,Applied Materials,isPartial
2015-12-26,8,False
2015-12-27,46,False
2015-12-28,57,False
2015-12-29,31,False
2015-12-30,38,False
2015-12-31,34,False
2016-01-01,21,False
2016-01-02,0,False
2016-01-03,19,False
2016-01-04,73,False
2016-01-05,47,False
2016-01-06,67,False
2016-01-07,64,False
2016-01-08,55,False
2016-01-09,26,False
2016-01-10,21,False
2016-01-11,74,False
2016-01-12,64,False
2016-01-13,33,False
2016-01-14,59,False
2016-01-15,69,False
2016-01-16,34,False
2016-01-17,25,False
2016-01-18,63,False
2016-01-19,88,False
2016-01-20,68,False
2016-01-21,43,False
2016-01-22,31,False
2016-01-23,15,False
2016-01-24,55,False
2016-01-25,32,False
2016-01-26,45,False
2016-01-27,88,False
2016-01-28,52,False
2016-01-29,78,False
2016-01-30,19,False
2016-01-31,29,False
2016-02-01,39,False
2016-02-02,80,False
2016-02-03,71,False
2016-02-04,86,False
2016-02-05,34,False
2016-02-06,34,False
2016-02-07,38,False
2016-02-08,59,False
2016-02-09,59,False
2016-02-10,62,False
2016-02-11,69,False
2016-02-12,30,False
2016-02-13,48,False
2016-02-14,36,False
2016-02-15,71,False
2016-02-16,74,False
2016-02-17,52,False
2016-02-18,52,False
2016-02-19,96,False
2016-02-20,40,False
2016-02-21,33,False
2016-02-22,69,False
2016-02-23,60,False
2016-02-24,70,False
2016-02-25,61,False
2016-02-26,47,False
2016-02-27,29,False
2016-02-28,33,False
2016-02-29,62,False
2016-03-01,65,False
2016-03-02,79,False
2016-03-03,100,False
2016-03-04,77,False
2016-03-05,22,False
2016-03-06,14,False
2016-03-07,64,False
2016-03-08,57,False
2016-03-09,90,False
2016-03-10,49,False
2016-03-11,84,False
2016-03-12,34,False
2016-03-13,29,False
2016-03-14,32,False
2016-03-15,61,False
2016-03-16,51,False
2016-03-17,66,False
2016-03-18,47,False
2016-03-19,33,False
2016-03-20,29,False
2016-03-21,58,False
2016-03-22,68,False
2016-03-23,56,False
2016-03-24,72,False
2016-03-25,47,False
2016-03-26,23,False
2016-03-27,31,False
2016-03-28,73,False
2016-03-29,71,False
2016-03-30,42,False
2016-03-31,68,False
2016-04-01,54,False
2016-04-02,18,False
2016-04-03,18,False
2016-04-04,61,False
2016-04-05,70,False
2016-04-06,58,False
2016-04-07,42,False
2016-04-08,47,False
2016-04-09,22,False
2016-04-10,14,False
2016-04-11,61,False
2016-04-12,61,False
2016-04-13,67,False
2016-04-14,81,False
2016-04-15,44,False
2016-04-16,23,False
2016-04-17,29,False
2016-04-18,71,False
2016-04-19,81,False
2016-04-20,58,False
2016-04-21,62,False
2016-04-22,74,False
2016-04-23,22,False
2016-04-24,52,False
2016-04-25,57,False
2016-04-26,44,False
2016-04-27,38,False
2016-04-28,59,False
2016-04-29,34,False
2016-04-30,19,False
2016-05-01,15,False
2016-05-02,53,False
2016-05-03,45,False
2016-05-04,49,False
2016-05-05,53,False
2016-05-06,52,False
2016-05-07,23,False
2016-05-08,23,False
2016-05-09,56,False
2016-05-10,35,False
2016-05-11,55,False
2016-05-12,39,False
2016-05-13,37,False
2016-05-14,19,False
2016-05-15,15,False
2016-05-16,61,False
2016-05-17,99,False
2016-05-18,54,False
2016-05-19,75,False
2016-05-20,92,False
2016-05-21,50,False
2016-05-22,11,False
2016-05-23,90,False
2016-05-24,78,False
2016-05-25,68,False
2016-05-26,44,False
2016-05-27,66,False
2016-05-28,30,False
2016-05-29,15,False
2016-05-30,37,False
2016-05-31,46,False
2016-06-01,53,False
2016-06-02,74,False
2016-06-03,44,False
2016-06-04,51,False
2016-06-05,45,False
2016-06-06,59,False
2016-06-07,49,False
2016-06-08,69,False
2016-06-09,46,False
2016-06-10,62,False
2016-06-11,49,False
2016-06-12,26,False
2016-06-13,48,False
2016-06-14,70,False
2016-06-15,55,False
2016-06-16,36,False
2016-06-17,55,False
2016-06-18,12,False
2016-06-19,27,False
2016-06-20,62,False
2016-06-21,52,False
2016-06-22,66,False
2016-06-23,34,False
2016-06-24,41,False
2016-06-25,43,False
2016-06-26,19,False
2016-06-27,42,False
2016-06-28,43,False
2016-06-29,70,False
2016-06-30,67,False
2016-07-01,56,False
2016-07-02,8,False
2016-07-03,28,False
2016-07-04,35,False
2016-07-05,45,False
2016-07-06,49,False
2016-07-07,25,False
2016-07-08,36,False
2016-07-09,33,False
2016-07-10,36,False
2016-07-11,34,False
2016-07-12,68,False
2016-07-13,77,False
2016-07-14,46,False
2016-07-15,50,False
2016-07-16,16,False
2016-07-17,24,False
2016-07-18,87,False
2016-07-19,52,False
2016-07-20,67,False
2016-07-21,46,False
2016-07-22,60,False
2016-07-23,37,False
2016-07-24,41,False
2016-07-25,58,False
2016-07-26,68,False
2016-07-27,55,False
2016-07-28,63,False
2016-07-29,47,False
2016-07-30,28,False
2016-07-31,24,False
2016-08-01,51,False
2016-08-02,38,False
2016-08-03,28,False
2016-08-04,52,False
2016-08-05,63,False
2016-08-06,30,False
2016-08-07,8,False
2016-08-08,53,False
2016-08-09,60,False
2016-08-10,57,False
2016-08-11,29,False
2016-08-12,26,False
2016-08-13,21,False
2016-08-14,8,False
2016-08-15,50,False
2016-08-16,47,False
2016-08-17,33,False
2016-08-18,70,False
2016-08-19,95,False
2016-08-20,13,False
2016-08-21,30,False
2016-08-22,39,False
2016-08-23,54,False
2016-08-24,74,False
2016-08-25,66,False
2016-08-26,29,False
2016-08-27,28,False
2016-08-28,48,False
2016-08-29,60,False
2016-08-30,68,False
2016-08-31,54,False
2016-09-01,51,False
2016-09-02,53,False
2016-09-03,24,False
2016-09-04,15,False
2016-09-05,59,False
2016-09-06,60,False
2016-09-07,68,False
2016-09-08,68,False
2016-09-09,70,False
2016-09-10,28,False
2016-09-11,31,False
