date,Applied Materials,isPartial
2016-09-11,20,False
2016-09-12,45,False
2016-09-13,42,False
2016-09-14,48,False
2016-09-15,43,False
2016-09-16,61,False
2016-09-17,16,False
2016-09-18,28,False
2016-09-19,61,False
2016-09-20,71,False
2016-09-21,76,False
2016-09-22,48,False
2016-09-23,47,False
2016-09-24,10,False
2016-09-25,32,False
2016-09-26,69,False
2016-09-27,47,False
2016-09-28,56,False
2016-09-29,39,False
2016-09-30,49,False
2016-10-01,25,False
2016-10-02,25,False
2016-10-03,39,False
2016-10-04,36,False
2016-10-05,30,False
2016-10-06,69,False
2016-10-07,40,False
2016-10-08,22,False
2016-10-09,16,False
2016-10-10,50,False
2016-10-11,36,False
2016-10-12,39,False
2016-10-13,61,False
2016-10-14,43,False
2016-10-15,39,False
2016-10-16,25,False
2016-10-17,60,False
2016-10-18,48,False
2016-10-19,60,False
2016-10-20,27,False
2016-10-21,46,False
2016-10-22,19,False
2016-10-23,31,False
2016-10-24,73,False
2016-10-25,58,False
2016-10-26,49,False
2016-10-27,53,False
2016-10-28,54,False
2016-10-29,16,False
2016-10-30,22,False
2016-10-31,39,False
2016-11-01,60,False
2016-11-02,55,False
2016-11-03,46,False
2016-11-04,48,False
2016-11-05,25,False
2016-11-06,33,False
2016-11-07,40,False
2016-11-08,48,False
2016-11-09,64,False
2016-11-10,50,False
2016-11-11,45,False
2016-11-12,25,False
2016-11-13,18,False
2016-11-14,48,False
2016-11-15,43,False
2016-11-16,51,False
2016-11-17,49,False
2016-11-18,47,False
2016-11-19,40,False
2016-11-20,33,False
2016-11-21,48,False
2016-11-22,56,False
2016-11-23,65,False
2016-11-24,36,False
2016-11-25,31,False
2016-11-26,18,False
2016-11-27,18,False
2016-11-28,36,False
2016-11-29,41,False
2016-11-30,41,False
2016-12-01,42,False
2016-12-02,38,False
2016-12-03,21,False
2016-12-04,20,False
2016-12-05,41,False
2016-12-06,41,False
2016-12-07,60,False
2016-12-08,48,False
2016-12-09,60,False
2016-12-10,30,False
2016-12-11,20,False
2016-12-12,25,False
2016-12-13,46,False
2016-12-14,49,False
2016-12-15,48,False
2016-12-16,53,False
2016-12-17,16,False
2016-12-18,31,False
2016-12-19,38,False
2016-12-20,41,False
2016-12-21,41,False
2016-12-22,34,False
2016-12-23,32,False
2016-12-24,20,False
2016-12-25,34,False
2016-12-26,38,False
2016-12-27,22,False
2016-12-28,31,False
2016-12-29,43,False
2016-12-30,24,False
2016-12-31,26,False
2017-01-01,20,False
2017-01-02,39,False
2017-01-03,40,False
2017-01-04,55,False
2017-01-05,29,False
2017-01-06,38,False
2017-01-07,18,False
2017-01-08,18,False
2017-01-09,56,False
2017-01-10,68,False
2017-01-11,62,False
2017-01-12,39,False
2017-01-13,63,False
2017-01-14,23,False
2017-01-15,29,False
2017-01-16,33,False
2017-01-17,71,False
2017-01-18,56,False
2017-01-19,69,False
2017-01-20,40,False
2017-01-21,32,False
2017-01-22,20,False
2017-01-23,48,False
2017-01-24,50,False
2017-01-25,46,False
2017-01-26,67,False
2017-01-27,45,False
2017-01-28,18,False
2017-01-29,40,False
2017-01-30,45,False
2017-01-31,63,False
2017-02-01,61,False
2017-02-02,67,False
2017-02-03,44,False
2017-02-04,26,False
2017-02-05,28,False
2017-02-06,71,False
2017-02-07,57,False
2017-02-08,53,False
2017-02-09,48,False
2017-02-10,79,False
2017-02-11,29,False
2017-02-12,17,False
2017-02-13,69,False
2017-02-14,57,False
2017-02-15,100,False
2017-02-16,60,False
2017-02-17,78,False
2017-02-18,40,False
2017-02-19,34,False
2017-02-20,25,False
2017-02-21,55,False
2017-02-22,62,False
2017-02-23,51,False
2017-02-24,50,False
2017-02-25,23,False
2017-02-26,20,False
2017-02-27,76,False
2017-02-28,66,False
2017-03-01,55,False
2017-03-02,68,False
2017-03-03,56,False
2017-03-04,25,False
2017-03-05,44,False
2017-03-06,48,False
2017-03-07,58,False
2017-03-08,63,False
2017-03-09,63,False
2017-03-10,56,False
2017-03-11,37,False
2017-03-12,24,False
2017-03-13,49,False
2017-03-14,65,False
2017-03-15,59,False
2017-03-16,55,False
2017-03-17,49,False
2017-03-18,26,False
2017-03-19,25,False
2017-03-20,65,False
2017-03-21,59,False
2017-03-22,42,False
2017-03-23,48,False
2017-03-24,54,False
2017-03-25,26,False
2017-03-26,48,False
2017-03-27,57,False
2017-03-28,62,False
2017-03-29,40,False
2017-03-30,61,False
2017-03-31,65,False
2017-04-01,23,False
2017-04-02,26,False
2017-04-03,74,False
2017-04-04,55,False
2017-04-05,45,False
2017-04-06,68,False
2017-04-07,52,False
2017-04-08,15,False
2017-04-09,35,False
2017-04-10,47,False
2017-04-11,61,False
2017-04-12,82,False
2017-04-13,37,False
2017-04-14,43,False
2017-04-15,18,False
2017-04-16,21,False
2017-04-17,36,False
2017-04-18,56,False
2017-04-19,59,False
2017-04-20,53,False
2017-04-21,60,False
2017-04-22,46,False
2017-04-23,11,False
2017-04-24,65,False
2017-04-25,59,False
2017-04-26,54,False
2017-04-27,50,False
2017-04-28,68,False
2017-04-29,18,False
2017-04-30,50,False
2017-05-01,86,False
2017-05-02,32,False
2017-05-03,75,False
2017-05-04,65,False
2017-05-05,59,False
2017-05-06,26,False
2017-05-07,31,False
2017-05-08,42,False
2017-05-09,44,False
2017-05-10,71,False
2017-05-11,61,False
2017-05-12,37,False
2017-05-13,38,False
2017-05-14,35,False
2017-05-15,44,False
2017-05-16,48,False
2017-05-17,65,False
2017-05-18,69,False
2017-05-19,76,False
2017-05-20,31,False
2017-05-21,40,False
2017-05-22,61,False
2017-05-23,36,False
2017-05-24,62,False
2017-05-25,54,False
2017-05-26,52,False
2017-05-27,26,False
2017-05-28,13,False
2017-05-29,47,False
