date,Applied Materials,isPartial
2017-08-23,56,False
2017-08-24,74,False
2017-08-25,34,False
2017-08-26,17,False
2017-08-27,20,False
2017-08-28,70,False
2017-08-29,69,False
2017-08-30,47,False
2017-08-31,62,False
2017-09-01,46,False
2017-09-02,21,False
2017-09-03,31,False
2017-09-04,30,False
2017-09-05,43,False
2017-09-06,65,False
2017-09-07,64,False
2017-09-08,51,False
2017-09-09,26,False
2017-09-10,26,False
2017-09-11,68,False
2017-09-12,65,False
2017-09-13,100,False
2017-09-14,81,False
2017-09-15,74,False
2017-09-16,13,False
2017-09-17,45,False
2017-09-18,71,False
2017-09-19,85,False
2017-09-20,57,False
2017-09-21,52,False
2017-09-22,60,False
2017-09-23,33,False
2017-09-24,23,False
2017-09-25,68,False
2017-09-26,82,False
2017-09-27,57,False
2017-09-28,86,False
2017-09-29,87,False
2017-09-30,47,False
2017-10-01,59,False
2017-10-02,73,False
2017-10-03,66,False
2017-10-04,51,False
2017-10-05,74,False
2017-10-06,65,False
