date,Applied Materials,isPartial
2018-02-13,100,False
2018-02-14,83,False
2018-02-15,74,False
2018-02-16,41,False
2018-02-17,25,False
2018-02-18,30,False
2018-02-19,37,False
2018-02-20,55,False
2018-02-21,77,False
2018-02-22,59,False
2018-02-23,38,False
2018-02-24,29,False
2018-02-25,36,False
2018-02-26,76,False
2018-02-27,73,False
2018-02-28,55,False
2018-03-01,76,False
2018-03-02,65,False
2018-03-03,37,False
2018-03-04,26,False
2018-03-05,90,False
2018-03-06,42,False
2018-03-07,71,False
2018-03-08,58,False
2018-03-09,56,False
2018-03-10,37,False
2018-03-11,42,False
2018-03-12,84,False
2018-03-13,98,False
2018-03-14,58,False
2018-03-15,71,False
2018-03-16,54,False
2018-03-17,25,False
2018-03-18,31,False
2018-03-19,65,False
2018-03-20,60,False
2018-03-21,75,False
2018-03-22,59,False
2018-03-23,48,False
2018-03-24,23,False
2018-03-25,32,False
2018-03-26,60,False
2018-03-27,48,False
2018-03-28,64,False
2018-03-29,81,False
2018-03-30,51,False
2018-03-31,25,False
2018-04-01,16,False
2018-04-02,44,False
2018-04-03,47,False
2018-04-04,58,False
2018-04-05,58,False
2018-04-06,48,False
2018-04-07,33,False
2018-04-08,22,False
2018-04-09,69,False
2018-04-10,60,False
2018-04-11,58,False
2018-04-12,61,False
2018-04-13,52,False
2018-04-14,23,False
2018-04-15,30,False
2018-04-16,49,False
2018-04-17,82,False
2018-04-18,76,False
2018-04-19,79,False
2018-04-20,50,False
2018-04-21,25,False
2018-04-22,12,False
2018-04-23,62,False
2018-04-24,53,False
2018-04-25,45,False
2018-04-26,35,False
2018-04-27,72,False
2018-04-28,23,False
2018-04-29,30,False
2018-04-30,47,False
2018-05-01,76,False
2018-05-02,45,False
2018-05-03,43,False
2018-05-04,59,False
2018-05-05,31,False
2018-05-06,20,False
2018-05-07,37,False
2018-05-08,56,False
2018-05-09,44,False
2018-05-10,66,False
2018-05-11,45,False
2018-05-12,31,False
2018-05-13,30,False
2018-05-14,63,False
2018-05-15,55,False
2018-05-16,48,False
2018-05-17,77,False
2018-05-18,71,False
2018-05-19,36,False
2018-05-20,57,False
2018-05-21,94,False
2018-05-22,60,False
2018-05-23,50,False
2018-05-24,51,False
2018-05-25,48,False
2018-05-26,23,False
2018-05-27,23,False
2018-05-28,48,False
2018-05-29,57,False
2018-05-30,52,False
2018-05-31,65,False
2018-06-01,49,False
2018-06-02,36,False
2018-06-03,20,False
2018-06-04,48,False
2018-06-05,58,False
2018-06-06,77,False
2018-06-07,39,False
2018-06-08,41,False
2018-06-09,23,False
2018-06-10,30,False
2018-06-11,55,False
2018-06-12,52,False
2018-06-13,49,False
2018-06-14,53,False
2018-06-15,41,False
2018-06-16,13,False
2018-06-17,15,False
2018-06-18,37,False
2018-06-19,43,False
2018-06-20,59,False
2018-06-21,48,False
2018-06-22,54,False
2018-06-23,20,False
2018-06-24,37,False
2018-06-25,55,False
2018-06-26,32,False
2018-06-27,66,False
2018-06-28,42,False
