date,Tesla,isPartial
2016-05-04,50,False
2016-05-05,57,False
2016-05-06,53,False
2016-05-07,45,False
2016-05-08,47,False
2016-05-09,43,False
2016-05-10,46,False
2016-05-11,46,False
2016-05-12,46,False
2016-05-13,46,False
2016-05-14,43,False
2016-05-15,42,False
2016-05-16,39,False
2016-05-17,41,False
2016-05-18,40,False
2016-05-19,44,False
2016-05-20,45,False
2016-05-21,42,False
2016-05-22,43,False
2016-05-23,41,False
2016-05-24,41,False
2016-05-25,41,False
2016-05-26,46,False
2016-05-27,45,False
2016-05-28,45,False
2016-05-29,44,False
2016-05-30,41,False
2016-05-31,41,False
2016-06-01,40,False
2016-06-02,41,False
2016-06-03,39,False
2016-06-04,40,False
2016-06-05,41,False
2016-06-06,39,False
2016-06-07,41,False
2016-06-08,40,False
2016-06-09,47,False
2016-06-10,47,False
2016-06-11,43,False
2016-06-12,41,False
2016-06-13,36,False
2016-06-14,37,False
2016-06-15,36,False
2016-06-16,35,False
2016-06-17,36,False
2016-06-18,40,False
2016-06-19,46,False
2016-06-20,43,False
2016-06-21,45,False
2016-06-22,54,False
2016-06-23,46,False
2016-06-24,42,False
2016-06-25,39,False
2016-06-26,38,False
2016-06-27,36,False
2016-06-28,39,False
2016-06-29,40,False
2016-06-30,46,False
2016-07-01,100,False
2016-07-02,63,False
2016-07-03,53,False
2016-07-04,47,False
2016-07-05,47,False
2016-07-06,45,False
2016-07-07,43,False
2016-07-08,38,False
2016-07-09,39,False
2016-07-10,51,False
2016-07-11,47,False
2016-07-12,42,False
2016-07-13,46,False
2016-07-14,41,False
2016-07-15,41,False
2016-07-16,38,False
2016-07-17,42,False
2016-07-18,38,False
2016-07-19,39,False
2016-07-20,38,False
2016-07-21,56,False
2016-07-22,42,False
2016-07-23,41,False
2016-07-24,37,False
2016-07-25,37,False
2016-07-26,40,False
2016-07-27,45,False
2016-07-28,40,False
2016-07-29,38,False
2016-07-30,46,False
2016-07-31,41,False
2016-08-01,43,False
2016-08-02,41,False
2016-08-03,43,False
2016-08-04,45,False
2016-08-05,39,False
2016-08-06,38,False
2016-08-07,36,False
2016-08-08,37,False
2016-08-09,37,False
2016-08-10,36,False
2016-08-11,34,False
2016-08-12,35,False
2016-08-13,34,False
2016-08-14,35,False
2016-08-15,36,False
2016-08-16,36,False
2016-08-17,35,False
2016-08-18,34,False
2016-08-19,34,False
2016-08-20,36,False
2016-08-21,33,False
2016-08-22,33,False
2016-08-23,51,False
2016-08-24,63,False
2016-08-25,46,False
2016-08-26,42,False
2016-08-27,41,False
2016-08-28,43,False
2016-08-29,39,False
2016-08-30,37,False
2016-08-31,39,False
2016-09-01,42,False
2016-09-02,40,False
2016-09-03,41,False
2016-09-04,37,False
2016-09-05,34,False
2016-09-06,37,False
2016-09-07,41,False
2016-09-08,42,False
2016-09-09,40,False
2016-09-10,37,False
2016-09-11,40,False
2016-09-12,42,False
2016-09-13,41,False
2016-09-14,39,False
2016-09-15,41,False
2016-09-16,40,False
2016-09-17,40,False
2016-09-18,37,False
2016-09-19,37,False
2016-09-20,39,False
2016-09-21,40,False
2016-09-22,42,False
2016-09-23,44,False
2016-09-24,41,False
2016-09-25,42,False
2016-09-26,39,False
2016-09-27,41,False
2016-09-28,41,False
2016-09-29,45,False
2016-09-30,46,False
2016-10-01,46,False
2016-10-02,41,False
2016-10-03,43,False
2016-10-04,39,False
2016-10-05,41,False
2016-10-06,43,False
2016-10-07,41,False
2016-10-08,42,False
2016-10-09,41,False
2016-10-10,41,False
2016-10-11,44,False
2016-10-12,40,False
2016-10-13,42,False
2016-10-14,39,False
2016-10-15,41,False
2016-10-16,42,False
2016-10-17,44,False
2016-10-18,46,False
2016-10-19,57,False
2016-10-20,77,False
2016-10-21,51,False
2016-10-22,44,False
2016-10-23,45,False
2016-10-24,42,False
2016-10-25,43,False
2016-10-26,46,False
2016-10-27,53,False
2016-10-28,44,False
2016-10-29,66,False
2016-10-30,59,False
2016-10-31,56,False
2016-11-01,53,False
2016-11-02,49,False
2016-11-03,46,False
2016-11-04,49,False
2016-11-05,50,False
2016-11-06,49,False
2016-11-07,50,False
2016-11-08,49,False
2016-11-09,37,False
2016-11-10,44,False
2016-11-11,41,False
2016-11-12,43,False
2016-11-13,42,False
2016-11-14,40,False
2016-11-15,42,False
2016-11-16,40,False
2016-11-17,45,False
2016-11-18,48,False
2016-11-19,49,False
2016-11-20,45,False
2016-11-21,45,False
2016-11-22,45,False
2016-11-23,44,False
2016-11-24,44,False
2016-11-25,41,False
2016-11-26,39,False
2016-11-27,42,False
2016-11-28,40,False
2016-11-29,42,False
2016-11-30,41,False
2016-12-01,39,False
2016-12-02,45,False
2016-12-03,40,False
2016-12-04,40,False
2016-12-05,40,False
2016-12-06,38,False
2016-12-07,38,False
2016-12-08,40,False
2016-12-09,36,False
2016-12-10,38,False
2016-12-11,40,False
2016-12-12,39,False
2016-12-13,38,False
2016-12-14,39,False
2016-12-15,40,False
2016-12-16,38,False
2016-12-17,38,False
2016-12-18,43,False
2016-12-19,37,False
2016-12-20,37,False
2016-12-21,38,False
2016-12-22,39,False
2016-12-23,41,False
2016-12-24,44,False
2016-12-25,47,False
2016-12-26,39,False
2016-12-27,45,False
2016-12-28,58,False
2016-12-29,55,False
2016-12-30,50,False
2016-12-31,43,False
2017-01-01,43,False
2017-01-02,40,False
2017-01-03,42,False
2017-01-04,49,False
2017-01-05,50,False
2017-01-06,47,False
2017-01-07,47,False
2017-01-08,44,False
2017-01-09,43,False
2017-01-10,41,False
2017-01-11,44,False
2017-01-12,40,False
2017-01-13,44,False
2017-01-14,44,False
2017-01-15,41,False
2017-01-16,40,False
2017-01-17,41,False
2017-01-18,41,False
2017-01-19,42,False
