date,Tesla,isPartial
2017-01-19,23,False
2017-01-20,23,False
2017-01-21,22,False
2017-01-22,22,False
2017-01-23,22,False
2017-01-24,22,False
2017-01-25,22,False
2017-01-26,23,False
2017-01-27,23,False
2017-01-28,22,False
2017-01-29,22,False
2017-01-30,21,False
2017-01-31,21,False
2017-02-01,22,False
2017-02-02,23,False
2017-02-03,22,False
2017-02-04,21,False
2017-02-05,22,False
2017-02-06,22,False
2017-02-07,23,False
2017-02-08,26,False
2017-02-09,26,False
2017-02-10,24,False
2017-02-11,23,False
2017-02-12,23,False
2017-02-13,24,False
2017-02-14,26,False
2017-02-15,25,False
2017-02-16,29,False
2017-02-17,27,False
2017-02-18,27,False
2017-02-19,23,False
2017-02-20,24,False
2017-02-21,25,False
2017-02-22,29,False
2017-02-23,32,False
2017-02-24,26,False
2017-02-25,25,False
2017-02-26,23,False
2017-02-27,26,False
2017-02-28,27,False
2017-03-01,23,False
2017-03-02,23,False
2017-03-03,24,False
2017-03-04,23,False
2017-03-05,26,False
2017-03-06,23,False
2017-03-07,23,False
2017-03-08,22,False
2017-03-09,22,False
2017-03-10,25,False
2017-03-11,24,False
2017-03-12,23,False
2017-03-13,23,False
2017-03-14,24,False
2017-03-15,24,False
2017-03-16,25,False
2017-03-17,24,False
2017-03-18,24,False
2017-03-19,24,False
2017-03-20,22,False
2017-03-21,23,False
2017-03-22,22,False
2017-03-23,21,False
2017-03-24,25,False
2017-03-25,25,False
2017-03-26,23,False
2017-03-27,24,False
2017-03-28,27,False
2017-03-29,25,False
2017-03-30,25,False
2017-03-31,25,False
2017-04-01,24,False
2017-04-02,25,False
2017-04-03,34,False
2017-04-04,36,False
2017-04-05,30,False
2017-04-06,27,False
2017-04-07,24,False
2017-04-08,26,False
2017-04-09,24,False
2017-04-10,32,False
2017-04-11,33,False
2017-04-12,30,False
2017-04-13,31,False
2017-04-14,31,False
2017-04-15,28,False
2017-04-16,28,False
2017-04-17,28,False
2017-04-18,26,False
2017-04-19,26,False
2017-04-20,26,False
2017-04-21,28,False
2017-04-22,26,False
2017-04-23,24,False
2017-04-24,26,False
2017-04-25,26,False
2017-04-26,26,False
2017-04-27,25,False
2017-04-28,25,False
2017-04-29,25,False
2017-04-30,26,False
2017-05-01,28,False
2017-05-02,27,False
2017-05-03,28,False
2017-05-04,33,False
2017-05-05,28,False
2017-05-06,27,False
2017-05-07,25,False
2017-05-08,25,False
2017-05-09,26,False
2017-05-10,30,False
2017-05-11,35,False
2017-05-12,33,False
2017-05-13,27,False
2017-05-14,27,False
2017-05-15,27,False
2017-05-16,26,False
2017-05-17,25,False
2017-05-18,26,False
2017-05-19,27,False
2017-05-20,25,False
2017-05-21,25,False
2017-05-22,25,False
2017-05-23,24,False
2017-05-24,23,False
2017-05-25,25,False
2017-05-26,25,False
2017-05-27,24,False
2017-05-28,24,False
2017-05-29,23,False
2017-05-30,25,False
2017-05-31,25,False
2017-06-01,26,False
2017-06-02,29,False
2017-06-03,26,False
2017-06-04,25,False
2017-06-05,25,False
2017-06-06,27,False
2017-06-07,30,False
2017-06-08,27,False
2017-06-09,29,False
2017-06-10,27,False
2017-06-11,26,False
2017-06-12,26,False
2017-06-13,28,False
2017-06-14,28,False
2017-06-15,26,False
2017-06-16,27,False
2017-06-17,26,False
2017-06-18,25,False
2017-06-19,25,False
2017-06-20,27,False
2017-06-21,27,False
2017-06-22,28,False
2017-06-23,28,False
2017-06-24,26,False
2017-06-25,25,False
2017-06-26,27,False
2017-06-27,26,False
2017-06-28,25,False
2017-06-29,26,False
2017-06-30,26,False
2017-07-01,26,False
2017-07-02,32,False
2017-07-03,52,False
2017-07-04,40,False
2017-07-05,39,False
2017-07-06,41,False
2017-07-07,45,False
2017-07-08,37,False
2017-07-09,47,False
2017-07-10,47,False
2017-07-11,38,False
2017-07-12,33,False
2017-07-13,31,False
2017-07-14,31,False
2017-07-15,30,False
2017-07-16,29,False
2017-07-17,30,False
2017-07-18,28,False
2017-07-19,28,False
2017-07-20,28,False
2017-07-21,30,False
2017-07-22,30,False
2017-07-23,28,False
2017-07-24,28,False
2017-07-25,31,False
2017-07-26,34,False
2017-07-27,33,False
2017-07-28,43,False
2017-07-29,100,False
2017-07-30,65,False
2017-07-31,55,False
2017-08-01,46,False
2017-08-02,47,False
2017-08-03,51,False
2017-08-04,42,False
2017-08-05,44,False
2017-08-06,39,False
2017-08-07,38,False
2017-08-08,35,False
2017-08-09,34,False
2017-08-10,33,False
2017-08-11,31,False
2017-08-12,31,False
2017-08-13,30,False
2017-08-14,29,False
2017-08-15,30,False
2017-08-16,28,False
2017-08-17,29,False
2017-08-18,29,False
2017-08-19,30,False
2017-08-20,29,False
2017-08-21,27,False
2017-08-22,28,False
2017-08-23,28,False
2017-08-24,29,False
2017-08-25,28,False
2017-08-26,27,False
2017-08-27,25,False
2017-08-28,27,False
2017-08-29,26,False
2017-08-30,27,False
2017-08-31,30,False
2017-09-01,29,False
2017-09-02,28,False
2017-09-03,28,False
2017-09-04,26,False
2017-09-05,27,False
2017-09-06,27,False
2017-09-07,28,False
2017-09-08,26,False
2017-09-09,26,False
2017-09-10,28,False
2017-09-11,29,False
2017-09-12,30,False
2017-09-13,28,False
2017-09-14,32,False
2017-09-15,29,False
2017-09-16,28,False
2017-09-17,27,False
2017-09-18,28,False
2017-09-19,28,False
2017-09-20,27,False
2017-09-21,29,False
2017-09-22,29,False
2017-09-23,28,False
2017-09-24,26,False
2017-09-25,27,False
2017-09-26,29,False
2017-09-27,28,False
2017-09-28,28,False
2017-09-29,30,False
2017-09-30,29,False
2017-10-01,27,False
2017-10-02,28,False
2017-10-03,32,False
2017-10-04,30,False
2017-10-05,27,False
2017-10-06,31,False
