date,Tesla,isPartial
2014-03-16,29,False
2014-03-17,29,False
2014-03-18,30,False
2014-03-19,25,False
2014-03-20,24,False
2014-03-21,25,False
2014-03-22,26,False
2014-03-23,24,False
2014-03-24,25,False
2014-03-25,24,False
2014-03-26,24,False
2014-03-27,24,False
2014-03-28,31,False
2014-03-29,29,False
2014-03-30,43,False
2014-03-31,40,False
2014-04-01,31,False
2014-04-02,32,False
2014-04-03,30,False
2014-04-04,28,False
2014-04-05,26,False
2014-04-06,25,False
2014-04-07,26,False
2014-04-08,28,False
2014-04-09,27,False
2014-04-10,27,False
2014-04-11,27,False
2014-04-12,25,False
2014-04-13,24,False
2014-04-14,25,False
2014-04-15,25,False
2014-04-16,24,False
2014-04-17,24,False
2014-04-18,25,False
2014-04-19,25,False
2014-04-20,25,False
2014-04-21,24,False
2014-04-22,27,False
2014-04-23,26,False
2014-04-24,26,False
2014-04-25,27,False
2014-04-26,24,False
2014-04-27,23,False
2014-04-28,25,False
2014-04-29,27,False
2014-04-30,25,False
2014-05-01,23,False
2014-05-02,24,False
2014-05-03,27,False
2014-05-04,25,False
2014-05-05,23,False
2014-05-06,25,False
2014-05-07,29,False
2014-05-08,36,False
2014-05-09,28,False
2014-05-10,26,False
2014-05-11,27,False
2014-05-12,24,False
2014-05-13,34,False
2014-05-14,39,False
2014-05-15,31,False
2014-05-16,31,False
2014-05-17,27,False
2014-05-18,27,False
2014-05-19,26,False
2014-05-20,26,False
2014-05-21,26,False
2014-05-22,25,False
2014-05-23,24,False
2014-05-24,23,False
2014-05-25,24,False
2014-05-26,23,False
2014-05-27,24,False
2014-05-28,24,False
2014-05-29,25,False
2014-05-30,25,False
2014-05-31,23,False
2014-06-01,25,False
2014-06-02,26,False
2014-06-03,27,False
2014-06-04,27,False
2014-06-05,27,False
2014-06-06,28,False
2014-06-07,27,False
2014-06-08,27,False
2014-06-09,25,False
2014-06-10,24,False
2014-06-11,24,False
2014-06-12,30,False
2014-06-13,50,False
2014-06-14,34,False
2014-06-15,29,False
2014-06-16,30,False
2014-06-17,33,False
2014-06-18,29,False
2014-06-19,28,False
2014-06-20,27,False
2014-06-21,27,False
2014-06-22,28,False
2014-06-23,24,False
2014-06-24,24,False
2014-06-25,24,False
2014-06-26,24,False
2014-06-27,25,False
2014-06-28,23,False
2014-06-29,23,False
2014-06-30,23,False
2014-07-01,23,False
2014-07-02,23,False
2014-07-03,29,False
2014-07-04,31,False
2014-07-05,29,False
2014-07-06,28,False
2014-07-07,27,False
2014-07-08,27,False
2014-07-09,24,False
2014-07-10,39,False
2014-07-11,41,False
2014-07-12,30,False
2014-07-13,27,False
2014-07-14,31,False
2014-07-15,29,False
2014-07-16,48,False
2014-07-17,41,False
2014-07-18,30,False
2014-07-19,30,False
2014-07-20,27,False
2014-07-21,28,False
2014-07-22,26,False
2014-07-23,26,False
2014-07-24,25,False
2014-07-25,30,False
2014-07-26,28,False
2014-07-27,27,False
2014-07-28,28,False
2014-07-29,27,False
2014-07-30,26,False
2014-07-31,31,False
2014-08-01,35,False
2014-08-02,30,False
2014-08-03,27,False
2014-08-04,27,False
2014-08-05,26,False
2014-08-06,26,False
2014-08-07,27,False
2014-08-08,26,False
2014-08-09,28,False
2014-08-10,27,False
2014-08-11,26,False
2014-08-12,28,False
2014-08-13,26,False
2014-08-14,23,False
2014-08-15,28,False
2014-08-16,31,False
2014-08-17,33,False
2014-08-18,29,False
2014-08-19,28,False
2014-08-20,26,False
2014-08-21,26,False
2014-08-22,27,False
2014-08-23,27,False
2014-08-24,25,False
2014-08-25,26,False
2014-08-26,26,False
2014-08-27,25,False
2014-08-28,26,False
2014-08-29,26,False
2014-08-30,27,False
2014-08-31,29,False
2014-09-01,25,False
2014-09-02,28,False
2014-09-03,31,False
2014-09-04,36,False
2014-09-05,36,False
2014-09-06,31,False
2014-09-07,29,False
2014-09-08,27,False
2014-09-09,26,False
2014-09-10,27,False
2014-09-11,26,False
2014-09-12,29,False
2014-09-13,25,False
2014-09-14,26,False
2014-09-15,29,False
2014-09-16,27,False
2014-09-17,27,False
2014-09-18,27,False
2014-09-19,23,False
2014-09-20,25,False
2014-09-21,25,False
2014-09-22,25,False
2014-09-23,24,False
2014-09-24,25,False
2014-09-25,24,False
2014-09-26,26,False
2014-09-27,24,False
2014-09-28,25,False
2014-09-29,24,False
2014-09-30,23,False
2014-10-01,25,False
2014-10-02,37,False
2014-10-03,36,False
2014-10-04,34,False
2014-10-05,28,False
2014-10-06,27,False
2014-10-07,27,False
2014-10-08,27,False
2014-10-09,46,False
2014-10-10,100,False
2014-10-11,50,False
2014-10-12,40,False
2014-10-13,37,False
2014-10-14,34,False
2014-10-15,30,False
2014-10-16,34,False
2014-10-17,31,False
2014-10-18,30,False
2014-10-19,33,False
2014-10-20,27,False
2014-10-21,28,False
2014-10-22,31,False
2014-10-23,29,False
2014-10-24,27,False
2014-10-25,28,False
2014-10-26,28,False
2014-10-27,29,False
2014-10-28,30,False
2014-10-29,28,False
2014-10-30,26,False
2014-10-31,25,False
2014-11-01,24,False
2014-11-02,25,False
2014-11-03,25,False
2014-11-04,26,False
2014-11-05,28,False
2014-11-06,33,False
2014-11-07,25,False
2014-11-08,26,False
2014-11-09,24,False
2014-11-10,25,False
2014-11-11,27,False
2014-11-12,26,False
2014-11-13,26,False
2014-11-14,27,False
2014-11-15,27,False
2014-11-16,25,False
