date,Tesla,isPartial
2015-04-10,29,False
2015-04-11,28,False
2015-04-12,27,False
2015-04-13,25,False
2015-04-14,26,False
2015-04-15,25,False
2015-04-16,25,False
2015-04-17,26,False
2015-04-18,25,False
2015-04-19,26,False
2015-04-20,26,False
2015-04-21,28,False
2015-04-22,30,False
2015-04-23,29,False
2015-04-24,28,False
2015-04-25,29,False
2015-04-26,27,False
2015-04-27,30,False
2015-04-28,29,False
2015-04-29,26,False
2015-04-30,35,False
2015-05-01,97,False
2015-05-02,66,False
2015-05-03,51,False
2015-05-04,48,False
2015-05-05,40,False
2015-05-06,44,False
2015-05-07,49,False
2015-05-08,42,False
2015-05-09,37,False
2015-05-10,37,False
2015-05-11,35,False
2015-05-12,35,False
2015-05-13,34,False
2015-05-14,33,False
2015-05-15,30,False
2015-05-16,30,False
2015-05-17,31,False
2015-05-18,30,False
2015-05-19,32,False
2015-05-20,31,False
2015-05-21,30,False
2015-05-22,30,False
2015-05-23,29,False
2015-05-24,28,False
2015-05-25,26,False
2015-05-26,30,False
2015-05-27,29,False
2015-05-28,29,False
2015-05-29,29,False
2015-05-30,30,False
2015-05-31,30,False
2015-06-01,30,False
2015-06-02,27,False
2015-06-03,28,False
2015-06-04,26,False
2015-06-05,29,False
2015-06-06,28,False
2015-06-07,27,False
2015-06-08,25,False
2015-06-09,29,False
2015-06-10,32,False
2015-06-11,31,False
2015-06-12,29,False
2015-06-13,28,False
2015-06-14,30,False
2015-06-15,27,False
2015-06-16,33,False
2015-06-17,28,False
2015-06-18,31,False
2015-06-19,30,False
2015-06-20,27,False
2015-06-21,30,False
2015-06-22,27,False
2015-06-23,29,False
2015-06-24,29,False
2015-06-25,29,False
2015-06-26,28,False
2015-06-27,27,False
2015-06-28,29,False
2015-06-29,26,False
2015-06-30,23,False
2015-07-01,24,False
2015-07-02,27,False
2015-07-03,29,False
2015-07-04,27,False
2015-07-05,26,False
2015-07-06,26,False
2015-07-07,26,False
2015-07-08,28,False
2015-07-09,29,False
2015-07-10,37,False
2015-07-11,34,False
2015-07-12,31,False
2015-07-13,27,False
2015-07-14,25,False
2015-07-15,25,False
2015-07-16,27,False
2015-07-17,39,False
2015-07-18,42,False
2015-07-19,36,False
2015-07-20,34,False
2015-07-21,33,False
2015-07-22,32,False
2015-07-23,32,False
2015-07-24,30,False
2015-07-25,32,False
2015-07-26,35,False
2015-07-27,29,False
2015-07-28,30,False
2015-07-29,30,False
2015-07-30,30,False
2015-07-31,30,False
2015-08-01,28,False
2015-08-02,30,False
2015-08-03,29,False
2015-08-04,27,False
2015-08-05,31,False
2015-08-06,43,False
2015-08-07,42,False
2015-08-08,33,False
2015-08-09,32,False
2015-08-10,33,False
2015-08-11,32,False
2015-08-12,29,False
2015-08-13,30,False
2015-08-14,31,False
2015-08-15,32,False
2015-08-16,27,False
2015-08-17,32,False
2015-08-18,33,False
2015-08-19,32,False
2015-08-20,31,False
2015-08-21,32,False
2015-08-22,33,False
2015-08-23,31,False
2015-08-24,30,False
2015-08-25,32,False
2015-08-26,29,False
2015-08-27,38,False
2015-08-28,42,False
2015-08-29,35,False
2015-08-30,37,False
2015-08-31,31,False
2015-09-01,32,False
2015-09-02,41,False
2015-09-03,47,False
2015-09-04,35,False
2015-09-05,34,False
2015-09-06,33,False
2015-09-07,30,False
2015-09-08,28,False
2015-09-09,28,False
2015-09-10,29,False
2015-09-11,32,False
2015-09-12,31,False
2015-09-13,30,False
2015-09-14,28,False
2015-09-15,32,False
2015-09-16,32,False
2015-09-17,31,False
2015-09-18,30,False
2015-09-19,29,False
2015-09-20,31,False
2015-09-21,31,False
2015-09-22,32,False
2015-09-23,30,False
2015-09-24,33,False
2015-09-25,35,False
2015-09-26,37,False
2015-09-27,39,False
2015-09-28,34,False
2015-09-29,42,False
2015-09-30,100,False
2015-10-01,58,False
2015-10-02,47,False
2015-10-03,43,False
2015-10-04,40,False
2015-10-05,38,False
2015-10-06,38,False
2015-10-07,34,False
2015-10-08,34,False
2015-10-09,37,False
2015-10-10,35,False
2015-10-11,32,False
2015-10-12,34,False
2015-10-13,32,False
2015-10-14,30,False
2015-10-15,46,False
2015-10-16,41,False
2015-10-17,37,False
2015-10-18,33,False
2015-10-19,35,False
2015-10-20,36,False
2015-10-21,40,False
2015-10-22,36,False
2015-10-23,35,False
2015-10-24,33,False
2015-10-25,32,False
2015-10-26,32,False
2015-10-27,30,False
2015-10-28,33,False
2015-10-29,32,False
2015-10-30,32,False
2015-10-31,30,False
2015-11-01,29,False
2015-11-02,30,False
2015-11-03,32,False
2015-11-04,38,False
2015-11-05,33,False
2015-11-06,31,False
2015-11-07,31,False
2015-11-08,29,False
2015-11-09,27,False
2015-11-10,29,False
2015-11-11,29,False
2015-11-12,29,False
2015-11-13,30,False
2015-11-14,24,False
2015-11-15,26,False
2015-11-16,26,False
2015-11-17,27,False
2015-11-18,27,False
2015-11-19,27,False
2015-11-20,35,False
2015-11-21,30,False
2015-11-22,30,False
2015-11-23,27,False
2015-11-24,28,False
2015-11-25,31,False
2015-11-26,27,False
2015-11-27,27,False
2015-11-28,29,False
2015-11-29,29,False
2015-11-30,26,False
2015-12-01,27,False
2015-12-02,27,False
2015-12-03,28,False
2015-12-04,28,False
2015-12-05,28,False
2015-12-06,27,False
2015-12-07,26,False
2015-12-08,28,False
2015-12-09,28,False
2015-12-10,29,False
2015-12-11,31,False
2015-12-12,29,False
2015-12-13,31,False
2015-12-14,32,False
2015-12-15,27,False
2015-12-16,27,False
2015-12-17,28,False
2015-12-18,26,False
2015-12-19,28,False
2015-12-20,27,False
2015-12-21,27,False
2015-12-22,33,False
2015-12-23,30,False
2015-12-24,32,False
2015-12-25,33,False
2015-12-26,33,False
